datetime,price,actual_price,predicted_price,abs_error,error
2026-03-03 11:00:00,100.44,100.44,209.27956563914697,108.83956563914697,108.83956563914697
2026-03-03 16:00:00,313.22249999999997,313.22249999999997,222.9233232947394,90.29917670526058,-90.29917670526058
2026-03-03 06:00:00,291.075,291.075,205.65845384162805,85.41654615837194,-85.41654615837194
2026-03-03 12:00:00,57.2225,57.2225,128.26760102551947,71.04510102551947,71.04510102551947
2026-03-01 14:00:00,18.83,18.83,72.35653283412626,53.52653283412626,53.52653283412626
2026-03-05 01:00:00,114.1475,114.1475,63.16696946506406,50.98053053493594,-50.98053053493594
2026-03-01 11:00:00,30.0,30.0,76.29897857927897,46.298978579278966,46.298978579278966
2026-03-03 14:00:00,93.17,93.17,136.4508536667163,43.28085366671631,43.28085366671631
2026-03-05 00:00:00,47.39,47.39,89.96933145870749,42.579331458707486,42.579331458707486
2026-03-03 19:00:00,151.4275,151.4275,184.8858012163085,33.458301216308485,33.458301216308485
2026-03-01 12:00:00,16.145,16.145,47.11214962803837,30.967149628038367,30.967149628038367
2026-03-07 17:00:00,158.17,158.17,127.61511845330664,30.554881546693352,-30.554881546693352
2026-03-03 10:00:00,333.2425,333.2425,303.06633971688086,30.176160283119145,-30.176160283119145
2026-03-01 15:00:00,19.49,19.49,49.650214383371384,30.160214383371386,30.160214383371386
2026-03-08 09:00:00,53.760000000000005,53.760000000000005,82.76005333413941,29.00005333413941,29.00005333413941
2026-03-03 09:00:00,273.5425,273.5425,246.03721022835637,27.505289771643646,-27.505289771643646
2026-03-09 20:00:00,137.725,137.725,163.4476113656138,25.7226113656138,25.7226113656138
2026-03-09 19:00:00,213.355,213.355,187.7849184651971,25.57008153480288,-25.57008153480288
2026-03-12 23:00:00,19.94,19.94,44.62114488161636,24.68114488161636,24.68114488161636
2026-03-10 07:00:00,143.54,143.54,119.07335564803041,24.466644351969578,-24.466644351969578
2026-03-07 14:00:00,54.8325,54.8325,31.309316070027556,23.523183929972447,-23.523183929972447
2026-03-13 00:00:00,40.684999999999995,40.684999999999995,17.563768372365374,23.12123162763462,-23.12123162763462
2026-03-03 18:00:00,256.525,256.525,279.51262553575594,22.987625535755967,22.987625535755967
2026-03-03 13:00:00,144.79250000000002,144.79250000000002,121.86895411908043,22.92354588091959,-22.92354588091959
2026-03-04 16:00:00,85.2575,85.2575,62.43355589669396,22.823944103306033,-22.823944103306033
2026-03-08 16:00:00,69.4,69.4,46.864305925675744,22.53569407432426,-22.53569407432426
2026-03-03 07:00:00,317.42499999999995,317.42499999999995,339.5171586405653,22.092158640565344,22.092158640565344
2026-03-03 20:00:00,102.065,102.065,123.20079139558507,21.135791395585073,21.135791395585073
2026-03-08 17:00:00,141.06,141.06,120.01381272182422,21.04618727817578,-21.04618727817578
2026-03-04 09:00:00,123.6475,123.6475,144.62317778143904,20.975677781439046,20.975677781439046
