"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","BZN|EE","Without Sequence","55.05","",""
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","BZN|EE","Without Sequence","85.42","",""
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","BZN|EE","Without Sequence","74.63","",""
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","BZN|EE","Without Sequence","64.25","",""
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","BZN|EE","Without Sequence","55.05","",""
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","BZN|EE","Without Sequence","55.05","",""
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","BZN|EE","Without Sequence","50.04","",""
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","BZN|EE","Without Sequence","50.04","",""
"01/01/2026 14:45:00 - 01/01/2026 15:00:00","BZN|EE","Without Sequence","50.03","",""
"01/01/2026 15:00:00 - 01/01/2026 15:15:00","BZN|EE","Without Sequence","50.04","",""
"01/01/2026 15:15:00 - 01/01/2026 15:30:00","BZN|EE","Without Sequence","50.04","",""
"01/01/2026 15:30:00 - 01/01/2026 15:45:00","BZN|EE","Without Sequence","50.03","",""
"01/01/2026 15:45:00 - 01/01/2026 16:00:00","BZN|EE","Without Sequence","47.77","",""
"01/01/2026 16:00:00 - 01/01/2026 16:15:00","BZN|EE","Without Sequence","50.03","",""
"01/01/2026 16:15:00 - 01/01/2026 16:30:00","BZN|EE","Without Sequence","50.03","",""
"01/01/2026 16:30:00 - 01/01/2026 16:45:00","BZN|EE","Without Sequence","46.13","",""
"01/01/2026 16:45:00 - 01/01/2026 17:00:00","BZN|EE","Without Sequence","44.98","",""
"01/01/2026 17:00:00 - 01/01/2026 17:15:00","BZN|EE","Without Sequence","50.03","",""
"01/01/2026 17:15:00 - 01/01/2026 17:30:00","BZN|EE","Without Sequence","46.63","",""
"01/01/2026 17:30:00 - 01/01/2026 17:45:00","BZN|EE","Without Sequence","45.00","",""
"01/01/2026 17:45:00 - 01/01/2026 18:00:00","BZN|EE","Without Sequence","40.02","",""
"01/01/2026 18:00:00 - 01/01/2026 18:15:00","BZN|EE","Without Sequence","50.03","",""
"01/01/2026 18:15:00 - 01/01/2026 18:30:00","BZN|EE","Without Sequence","44.10","",""
"01/01/2026 18:30:00 - 01/01/2026 18:45:00","BZN|EE","Without Sequence","35.02","",""
"01/01/2026 18:45:00 - 01/01/2026 19:00:00","BZN|EE","Without Sequence","34.02","",""
"01/01/2026 19:00:00 - 01/01/2026 19:15:00","BZN|EE","Without Sequence","30.79","",""
"01/01/2026 19:15:00 - 01/01/2026 19:30:00","BZN|EE","Without Sequence","27.59","",""
"01/01/2026 19:30:00 - 01/01/2026 19:45:00","BZN|EE","Without Sequence","25.10","",""
"01/01/2026 19:45:00 - 01/01/2026 20:00:00","BZN|EE","Without Sequence","20.00","",""
"01/01/2026 20:00:00 - 01/01/2026 20:15:00","BZN|EE","Without Sequence","33.02","",""
"01/01/2026 20:15:00 - 01/01/2026 20:30:00","BZN|EE","Without Sequence","34.91","",""
"01/01/2026 20:30:00 - 01/01/2026 20:45:00","BZN|EE","Without Sequence","34.55","",""
"01/01/2026 20:45:00 - 01/01/2026 21:00:00","BZN|EE","Without Sequence","33.41","",""
"01/01/2026 21:00:00 - 01/01/2026 21:15:00","BZN|EE","Without Sequence","33.97","",""
"01/01/2026 21:15:00 - 01/01/2026 21:30:00","BZN|EE","Without Sequence","30.01","",""
"01/01/2026 21:30:00 - 01/01/2026 21:45:00","BZN|EE","Without Sequence","27.39","",""
"01/01/2026 21:45:00 - 01/01/2026 22:00:00","BZN|EE","Without Sequence","21.53","",""
"01/01/2026 22:00:00 - 01/01/2026 22:15:00","BZN|EE","Without Sequence","25.05","",""
"01/01/2026 22:15:00 - 01/01/2026 22:30:00","BZN|EE","Without Sequence","18.83","",""
"01/01/2026 22:30:00 - 01/01/2026 22:45:00","BZN|EE","Without Sequence","15.29","",""
"01/01/2026 22:45:00 - 01/01/2026 23:00:00","BZN|EE","Without Sequence","15.25","",""
"01/01/2026 23:00:00 - 01/01/2026 23:15:00","BZN|EE","Without Sequence","15.14","",""
"01/01/2026 23:15:00 - 01/01/2026 23:30:00","BZN|EE","Without Sequence","15.28","",""
"01/01/2026 23:30:00 - 01/01/2026 23:45:00","BZN|EE","Without Sequence","14.63","",""
"01/01/2026 23:45:00 - 02/01/2026 00:00:00","BZN|EE","Without Sequence","12.84","",""
"02/01/2026 00:00:00 - 02/01/2026 00:15:00","BZN|EE","Without Sequence","13.08","",""
"02/01/2026 00:15:00 - 02/01/2026 00:30:00","BZN|EE","Without Sequence","11.91","",""
"02/01/2026 00:30:00 - 02/01/2026 00:45:00","BZN|EE","Without Sequence","10.40","",""
"02/01/2026 00:45:00 - 02/01/2026 01:00:00","BZN|EE","Without Sequence","9.76","",""
"02/01/2026 01:00:00 - 02/01/2026 01:15:00","BZN|EE","Without Sequence","10.40","",""
"02/01/2026 01:15:00 - 02/01/2026 01:30:00","BZN|EE","Without Sequence","10.01","",""
"02/01/2026 01:30:00 - 02/01/2026 01:45:00","BZN|EE","Without Sequence","10.00","",""
"02/01/2026 01:45:00 - 02/01/2026 02:00:00","BZN|EE","Without Sequence","8.82","",""
"02/01/2026 02:00:00 - 02/01/2026 02:15:00","BZN|EE","Without Sequence","7.96","",""
"02/01/2026 02:15:00 - 02/01/2026 02:30:00","BZN|EE","Without Sequence","7.57","",""
"02/01/2026 02:30:00 - 02/01/2026 02:45:00","BZN|EE","Without Sequence","7.30","",""
"02/01/2026 02:45:00 - 02/01/2026 03:00:00","BZN|EE","Without Sequence","7.77","",""
"02/01/2026 03:00:00 - 02/01/2026 03:15:00","BZN|EE","Without Sequence","7.16","",""
"02/01/2026 03:15:00 - 02/01/2026 03:30:00","BZN|EE","Without Sequence","7.20","",""
"02/01/2026 03:30:00 - 02/01/2026 03:45:00","BZN|EE","Without Sequence","7.35","",""
"02/01/2026 03:45:00 - 02/01/2026 04:00:00","BZN|EE","Without Sequence","9.99","",""
"02/01/2026 04:00:00 - 02/01/2026 04:15:00","BZN|EE","Without Sequence","10.79","",""
"02/01/2026 04:15:00 - 02/01/2026 04:30:00","BZN|EE","Without Sequence","13.80","",""
"02/01/2026 04:30:00 - 02/01/2026 04:45:00","BZN|EE","Without Sequence","15.25","",""
"02/01/2026 04:45:00 - 02/01/2026 05:00:00","BZN|EE","Without Sequence","19.88","",""
"02/01/2026 05:00:00 - 02/01/2026 05:15:00","BZN|EE","Without Sequence","13.30","",""
"02/01/2026 05:15:00 - 02/01/2026 05:30:00","BZN|EE","Without Sequence","20.59","",""
"02/01/2026 05:30:00 - 02/01/2026 05:45:00","BZN|EE","Without Sequence","25.62","",""
"02/01/2026 05:45:00 - 02/01/2026 06:00:00","BZN|EE","Without Sequence","32.15","",""
"02/01/2026 06:00:00 - 02/01/2026 06:15:00","BZN|EE","Without Sequence","31.10","",""
"02/01/2026 06:15:00 - 02/01/2026 06:30:00","BZN|EE","Without Sequence","40.00","",""
"02/01/2026 06:30:00 - 02/01/2026 06:45:00","BZN|EE","Without Sequence","48.64","",""
"02/01/2026 06:45:00 - 02/01/2026 07:00:00","BZN|EE","Without Sequence","52.97","",""
"02/01/2026 07:00:00 - 02/01/2026 07:15:00","BZN|EE","Without Sequence","55.59","",""
"02/01/2026 07:15:00 - 02/01/2026 07:30:00","BZN|EE","Without Sequence","57.73","",""
"02/01/2026 07:30:00 - 02/01/2026 07:45:00","BZN|EE","Without Sequence","62.42","",""
"02/01/2026 07:45:00 - 02/01/2026 08:00:00","BZN|EE","Without Sequence","64.81","",""
"02/01/2026 08:00:00 - 02/01/2026 08:15:00","BZN|EE","Without Sequence","64.37","",""
"02/01/2026 08:15:00 - 02/01/2026 08:30:00","BZN|EE","Without Sequence","64.37","",""
"02/01/2026 08:30:00 - 02/01/2026 08:45:00","BZN|EE","Without Sequence","68.86","",""
"02/01/2026 08:45:00 - 02/01/2026 09:00:00","BZN|EE","Without Sequence","67.64","",""
"02/01/2026 09:00:00 - 02/01/2026 09:15:00","BZN|EE","Without Sequence","62.17","",""
"02/01/2026 09:15:00 - 02/01/2026 09:30:00","BZN|EE","Without Sequence","58.14","",""
"02/01/2026 09:30:00 - 02/01/2026 09:45:00","BZN|EE","Without Sequence","55.10","",""
"02/01/2026 09:45:00 - 02/01/2026 10:00:00","BZN|EE","Without Sequence","55.02","",""
"02/01/2026 10:00:00 - 02/01/2026 10:15:00","BZN|EE","Without Sequence","53.78","",""
"02/01/2026 10:15:00 - 02/01/2026 10:30:00","BZN|EE","Without Sequence","57.30","",""
"02/01/2026 10:30:00 - 02/01/2026 10:45:00","BZN|EE","Without Sequence","56.94","",""
"02/01/2026 10:45:00 - 02/01/2026 11:00:00","BZN|EE","Without Sequence","54.43","",""
"02/01/2026 11:00:00 - 02/01/2026 11:15:00","BZN|EE","Without Sequence","60.00","",""
"02/01/2026 11:15:00 - 02/01/2026 11:30:00","BZN|EE","Without Sequence","57.67","",""
"02/01/2026 11:30:00 - 02/01/2026 11:45:00","BZN|EE","Without Sequence","58.07","",""
"02/01/2026 11:45:00 - 02/01/2026 12:00:00","BZN|EE","Without Sequence","60.01","",""
"02/01/2026 12:00:00 - 02/01/2026 12:15:00","BZN|EE","Without Sequence","65.26","",""
"02/01/2026 12:15:00 - 02/01/2026 12:30:00","BZN|EE","Without Sequence","63.82","",""
"02/01/2026 12:30:00 - 02/01/2026 12:45:00","BZN|EE","Without Sequence","62.27","",""
"02/01/2026 12:45:00 - 02/01/2026 13:00:00","BZN|EE","Without Sequence","65.81","",""
"02/01/2026 13:00:00 - 02/01/2026 13:15:00","BZN|EE","Without Sequence","62.06","",""
"02/01/2026 13:15:00 - 02/01/2026 13:30:00","BZN|EE","Without Sequence","68.30","",""
"02/01/2026 13:30:00 - 02/01/2026 13:45:00","BZN|EE","Without Sequence","66.99","",""
"02/01/2026 13:45:00 - 02/01/2026 14:00:00","BZN|EE","Without Sequence","71.93","",""
"02/01/2026 14:00:00 - 02/01/2026 14:15:00","BZN|EE","Without Sequence","67.46","",""
"02/01/2026 14:15:00 - 02/01/2026 14:30:00","BZN|EE","Without Sequence","74.95","",""
"02/01/2026 14:30:00 - 02/01/2026 14:45:00","BZN|EE","Without Sequence","79.11","",""
"02/01/2026 14:45:00 - 02/01/2026 15:00:00","BZN|EE","Without Sequence","82.65","",""
"02/01/2026 15:00:00 - 02/01/2026 15:15:00","BZN|EE","Without Sequence","73.91","",""
"02/01/2026 15:15:00 - 02/01/2026 15:30:00","BZN|EE","Without Sequence","82.02","",""
"02/01/2026 15:30:00 - 02/01/2026 15:45:00","BZN|EE","Without Sequence","86.26","",""
"02/01/2026 15:45:00 - 02/01/2026 16:00:00","BZN|EE","Without Sequence","88.29","",""
"02/01/2026 16:00:00 - 02/01/2026 16:15:00","BZN|EE","Without Sequence","81.80","",""
"02/01/2026 16:15:00 - 02/01/2026 16:30:00","BZN|EE","Without Sequence","83.88","",""
"02/01/2026 16:30:00 - 02/01/2026 16:45:00","BZN|EE","Without Sequence","83.93","",""
"02/01/2026 16:45:00 - 02/01/2026 17:00:00","BZN|EE","Without Sequence","83.89","",""
"02/01/2026 17:00:00 - 02/01/2026 17:15:00","BZN|EE","Without Sequence","88.38","",""
"02/01/2026 17:15:00 - 02/01/2026 17:30:00","BZN|EE","Without Sequence","88.26","",""
"02/01/2026 17:30:00 - 02/01/2026 17:45:00","BZN|EE","Without Sequence","89.75","",""
"02/01/2026 17:45:00 - 02/01/2026 18:00:00","BZN|EE","Without Sequence","72.94","",""
"02/01/2026 18:00:00 - 02/01/2026 18:15:00","BZN|EE","Without Sequence","104.45","",""
"02/01/2026 18:15:00 - 02/01/2026 18:30:00","BZN|EE","Without Sequence","90.21","",""
"02/01/2026 18:30:00 - 02/01/2026 18:45:00","BZN|EE","Without Sequence","88.31","",""
"02/01/2026 18:45:00 - 02/01/2026 19:00:00","BZN|EE","Without Sequence","86.72","",""
"02/01/2026 19:00:00 - 02/01/2026 19:15:00","BZN|EE","Without Sequence","93.63","",""
"02/01/2026 19:15:00 - 02/01/2026 19:30:00","BZN|EE","Without Sequence","87.89","",""
"02/01/2026 19:30:00 - 02/01/2026 19:45:00","BZN|EE","Without Sequence","84.57","",""
"02/01/2026 19:45:00 - 02/01/2026 20:00:00","BZN|EE","Without Sequence","83.15","",""
"02/01/2026 20:00:00 - 02/01/2026 20:15:00","BZN|EE","Without Sequence","82.81","",""
"02/01/2026 20:15:00 - 02/01/2026 20:30:00","BZN|EE","Without Sequence","82.39","",""
"02/01/2026 20:30:00 - 02/01/2026 20:45:00","BZN|EE","Without Sequence","80.18","",""
"02/01/2026 20:45:00 - 02/01/2026 21:00:00","BZN|EE","Without Sequence","74.33","",""
"02/01/2026 21:00:00 - 02/01/2026 21:15:00","BZN|EE","Without Sequence","68.25","",""
"02/01/2026 21:15:00 - 02/01/2026 21:30:00","BZN|EE","Without Sequence","63.05","",""
"02/01/2026 21:30:00 - 02/01/2026 21:45:00","BZN|EE","Without Sequence","63.65","",""
"02/01/2026 21:45:00 - 02/01/2026 22:00:00","BZN|EE","Without Sequence","57.79","",""
"02/01/2026 22:00:00 - 02/01/2026 22:15:00","BZN|EE","Without Sequence","44.84","",""
"02/01/2026 22:15:00 - 02/01/2026 22:30:00","BZN|EE","Without Sequence","43.70","",""
"02/01/2026 22:30:00 - 02/01/2026 22:45:00","BZN|EE","Without Sequence","40.10","",""
"02/01/2026 22:45:00 - 02/01/2026 23:00:00","BZN|EE","Without Sequence","32.94","",""
"02/01/2026 23:00:00 - 02/01/2026 23:15:00","BZN|EE","Without Sequence","100.28","",""
"02/01/2026 23:15:00 - 02/01/2026 23:30:00","BZN|EE","Without Sequence","50.43","",""
"02/01/2026 23:30:00 - 02/01/2026 23:45:00","BZN|EE","Without Sequence","49.03","",""
"02/01/2026 23:45:00 - 03/01/2026 00:00:00","BZN|EE","Without Sequence","47.39","",""
"03/01/2026 00:00:00 - 03/01/2026 00:15:00","BZN|EE","Without Sequence","49.86","",""
"03/01/2026 00:15:00 - 03/01/2026 00:30:00","BZN|EE","Without Sequence","49.19","",""
"03/01/2026 00:30:00 - 03/01/2026 00:45:00","BZN|EE","Without Sequence","48.29","",""
"03/01/2026 00:45:00 - 03/01/2026 01:00:00","BZN|EE","Without Sequence","48.11","",""
"03/01/2026 01:00:00 - 03/01/2026 01:15:00","BZN|EE","Without Sequence","46.99","",""
"03/01/2026 01:15:00 - 03/01/2026 01:30:00","BZN|EE","Without Sequence","46.41","",""
"03/01/2026 01:30:00 - 03/01/2026 01:45:00","BZN|EE","Without Sequence","46.37","",""
"03/01/2026 01:45:00 - 03/01/2026 02:00:00","BZN|EE","Without Sequence","45.26","",""
"03/01/2026 02:00:00 - 03/01/2026 02:15:00","BZN|EE","Without Sequence","41.59","",""
"03/01/2026 02:15:00 - 03/01/2026 02:30:00","BZN|EE","Without Sequence","42.77","",""
"03/01/2026 02:30:00 - 03/01/2026 02:45:00","BZN|EE","Without Sequence","45.17","",""
"03/01/2026 02:45:00 - 03/01/2026 03:00:00","BZN|EE","Without Sequence","45.13","",""
"03/01/2026 03:00:00 - 03/01/2026 03:15:00","BZN|EE","Without Sequence","51.15","",""
"03/01/2026 03:15:00 - 03/01/2026 03:30:00","BZN|EE","Without Sequence","46.04","",""
"03/01/2026 03:30:00 - 03/01/2026 03:45:00","BZN|EE","Without Sequence","46.18","",""
"03/01/2026 03:45:00 - 03/01/2026 04:00:00","BZN|EE","Without Sequence","58.83","",""
"03/01/2026 04:00:00 - 03/01/2026 04:15:00","BZN|EE","Without Sequence","70.00","",""
"03/01/2026 04:15:00 - 03/01/2026 04:30:00","BZN|EE","Without Sequence","66.48","",""
"03/01/2026 04:30:00 - 03/01/2026 04:45:00","BZN|EE","Without Sequence","75.30","",""
"03/01/2026 04:45:00 - 03/01/2026 05:00:00","BZN|EE","Without Sequence","68.91","",""
"03/01/2026 05:00:00 - 03/01/2026 05:15:00","BZN|EE","Without Sequence","150.19","",""
"03/01/2026 05:15:00 - 03/01/2026 05:30:00","BZN|EE","Without Sequence","70.00","",""
"03/01/2026 05:30:00 - 03/01/2026 05:45:00","BZN|EE","Without Sequence","142.91","",""
"03/01/2026 05:45:00 - 03/01/2026 06:00:00","BZN|EE","Without Sequence","81.61","",""
"03/01/2026 06:00:00 - 03/01/2026 06:15:00","BZN|EE","Without Sequence","150.25","",""
"03/01/2026 06:15:00 - 03/01/2026 06:30:00","BZN|EE","Without Sequence","80.01","",""
"03/01/2026 06:30:00 - 03/01/2026 06:45:00","BZN|EE","Without Sequence","138.27","",""
"03/01/2026 06:45:00 - 03/01/2026 07:00:00","BZN|EE","Without Sequence","85.45","",""
"03/01/2026 07:00:00 - 03/01/2026 07:15:00","BZN|EE","Without Sequence","150.00","",""
"03/01/2026 07:15:00 - 03/01/2026 07:30:00","BZN|EE","Without Sequence","90.35","",""
"03/01/2026 07:30:00 - 03/01/2026 07:45:00","BZN|EE","Without Sequence","91.91","",""
"03/01/2026 07:45:00 - 03/01/2026 08:00:00","BZN|EE","Without Sequence","92.65","",""
"03/01/2026 08:00:00 - 03/01/2026 08:15:00","BZN|EE","Without Sequence","165.50","",""
"03/01/2026 08:15:00 - 03/01/2026 08:30:00","BZN|EE","Without Sequence","165.51","",""
"03/01/2026 08:30:00 - 03/01/2026 08:45:00","BZN|EE","Without Sequence","165.51","",""
"03/01/2026 08:45:00 - 03/01/2026 09:00:00","BZN|EE","Without Sequence","165.51","",""
"03/01/2026 09:00:00 - 03/01/2026 09:15:00","BZN|EE","Without Sequence","150.00","",""
"03/01/2026 09:15:00 - 03/01/2026 09:30:00","BZN|EE","Without Sequence","155.14","",""
"03/01/2026 09:30:00 - 03/01/2026 09:45:00","BZN|EE","Without Sequence","150.00","",""
"03/01/2026 09:45:00 - 03/01/2026 10:00:00","BZN|EE","Without Sequence","150.00","",""
"03/01/2026 10:00:00 - 03/01/2026 10:15:00","BZN|EE","Without Sequence","159.77","",""
"03/01/2026 10:15:00 - 03/01/2026 10:30:00","BZN|EE","Without Sequence","150.52","",""
"03/01/2026 10:30:00 - 03/01/2026 10:45:00","BZN|EE","Without Sequence","159.79","",""
"03/01/2026 10:45:00 - 03/01/2026 11:00:00","BZN|EE","Without Sequence","147.96","",""
"03/01/2026 11:00:00 - 03/01/2026 11:15:00","BZN|EE","Without Sequence","165.50","",""
"03/01/2026 11:15:00 - 03/01/2026 11:30:00","BZN|EE","Without Sequence","165.50","",""
"03/01/2026 11:30:00 - 03/01/2026 11:45:00","BZN|EE","Without Sequence","165.50","",""
"03/01/2026 11:45:00 - 03/01/2026 12:00:00","BZN|EE","Without Sequence","165.50","",""
"03/01/2026 12:00:00 - 03/01/2026 12:15:00","BZN|EE","Without Sequence","147.99","",""
"03/01/2026 12:15:00 - 03/01/2026 12:30:00","BZN|EE","Without Sequence","147.95","",""
"03/01/2026 12:30:00 - 03/01/2026 12:45:00","BZN|EE","Without Sequence","140.11","",""
"03/01/2026 12:45:00 - 03/01/2026 13:00:00","BZN|EE","Without Sequence","88.99","",""
"03/01/2026 13:00:00 - 03/01/2026 13:15:00","BZN|EE","Without Sequence","122.01","",""
"03/01/2026 13:15:00 - 03/01/2026 13:30:00","BZN|EE","Without Sequence","112.25","",""
"03/01/2026 13:30:00 - 03/01/2026 13:45:00","BZN|EE","Without Sequence","90.70","",""
"03/01/2026 13:45:00 - 03/01/2026 14:00:00","BZN|EE","Without Sequence","149.99","",""
"03/01/2026 14:00:00 - 03/01/2026 14:15:00","BZN|EE","Without Sequence","90.00","",""
"03/01/2026 14:15:00 - 03/01/2026 14:30:00","BZN|EE","Without Sequence","130.80","",""
"03/01/2026 14:30:00 - 03/01/2026 14:45:00","BZN|EE","Without Sequence","142.93","",""
"03/01/2026 14:45:00 - 03/01/2026 15:00:00","BZN|EE","Without Sequence","138.75","",""
"03/01/2026 15:00:00 - 03/01/2026 15:15:00","BZN|EE","Without Sequence","99.23","",""
"03/01/2026 15:15:00 - 03/01/2026 15:30:00","BZN|EE","Without Sequence","105.79","",""
"03/01/2026 15:30:00 - 03/01/2026 15:45:00","BZN|EE","Without Sequence","106.99","",""
"03/01/2026 15:45:00 - 03/01/2026 16:00:00","BZN|EE","Without Sequence","108.49","",""
"03/01/2026 16:00:00 - 03/01/2026 16:15:00","BZN|EE","Without Sequence","110.33","",""
"03/01/2026 16:15:00 - 03/01/2026 16:30:00","BZN|EE","Without Sequence","110.06","",""
"03/01/2026 16:30:00 - 03/01/2026 16:45:00","BZN|EE","Without Sequence","111.01","",""
"03/01/2026 16:45:00 - 03/01/2026 17:00:00","BZN|EE","Without Sequence","111.91","",""
"03/01/2026 17:00:00 - 03/01/2026 17:15:00","BZN|EE","Without Sequence","114.45","",""
"03/01/2026 17:15:00 - 03/01/2026 17:30:00","BZN|EE","Without Sequence","111.72","",""
"03/01/2026 17:30:00 - 03/01/2026 17:45:00","BZN|EE","Without Sequence","112.42","",""
"03/01/2026 17:45:00 - 03/01/2026 18:00:00","BZN|EE","Without Sequence","110.06","",""
"03/01/2026 18:00:00 - 03/01/2026 18:15:00","BZN|EE","Without Sequence","111.35","",""
"03/01/2026 18:15:00 - 03/01/2026 18:30:00","BZN|EE","Without Sequence","109.92","",""
"03/01/2026 18:30:00 - 03/01/2026 18:45:00","BZN|EE","Without Sequence","106.74","",""
"03/01/2026 18:45:00 - 03/01/2026 19:00:00","BZN|EE","Without Sequence","106.30","",""
"03/01/2026 19:00:00 - 03/01/2026 19:15:00","BZN|EE","Without Sequence","108.19","",""
"03/01/2026 19:15:00 - 03/01/2026 19:30:00","BZN|EE","Without Sequence","106.73","",""
"03/01/2026 19:30:00 - 03/01/2026 19:45:00","BZN|EE","Without Sequence","104.37","",""
"03/01/2026 19:45:00 - 03/01/2026 20:00:00","BZN|EE","Without Sequence","100.10","",""
"03/01/2026 20:00:00 - 03/01/2026 20:15:00","BZN|EE","Without Sequence","106.73","",""
"03/01/2026 20:15:00 - 03/01/2026 20:30:00","BZN|EE","Without Sequence","100.10","",""
"03/01/2026 20:30:00 - 03/01/2026 20:45:00","BZN|EE","Without Sequence","96.44","",""
"03/01/2026 20:45:00 - 03/01/2026 21:00:00","BZN|EE","Without Sequence","82.78","",""
"03/01/2026 21:00:00 - 03/01/2026 21:15:00","BZN|EE","Without Sequence","90.95","",""
