"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"24/02/2022 02:00:00 - 24/02/2022 03:00:00","BZN|SE4","Without Sequence","11.01","",""
"24/02/2022 03:00:00 - 24/02/2022 04:00:00","BZN|SE4","Without Sequence","12.05","",""
"24/02/2022 04:00:00 - 24/02/2022 05:00:00","BZN|SE4","Without Sequence","12.91","",""
"24/02/2022 05:00:00 - 24/02/2022 06:00:00","BZN|SE4","Without Sequence","13.77","",""
"24/02/2022 06:00:00 - 24/02/2022 07:00:00","BZN|SE4","Without Sequence","66.23","",""
"24/02/2022 07:00:00 - 24/02/2022 08:00:00","BZN|SE4","Without Sequence","90.05","",""
"24/02/2022 08:00:00 - 24/02/2022 09:00:00","BZN|SE4","Without Sequence","80.10","",""
"24/02/2022 09:00:00 - 24/02/2022 10:00:00","BZN|SE4","Without Sequence","95.01","",""
"24/02/2022 10:00:00 - 24/02/2022 11:00:00","BZN|SE4","Without Sequence","57.60","",""
"24/02/2022 11:00:00 - 24/02/2022 12:00:00","BZN|SE4","Without Sequence","58.85","",""
"24/02/2022 12:00:00 - 24/02/2022 13:00:00","BZN|SE4","Without Sequence","61.22","",""
"24/02/2022 13:00:00 - 24/02/2022 14:00:00","BZN|SE4","Without Sequence","101.38","",""
"24/02/2022 14:00:00 - 24/02/2022 15:00:00","BZN|SE4","Without Sequence","109.25","",""
"24/02/2022 15:00:00 - 24/02/2022 16:00:00","BZN|SE4","Without Sequence","111.00","",""
"24/02/2022 16:00:00 - 24/02/2022 17:00:00","BZN|SE4","Without Sequence","127.01","",""
"24/02/2022 17:00:00 - 24/02/2022 18:00:00","BZN|SE4","Without Sequence","127.37","",""
"24/02/2022 18:00:00 - 24/02/2022 19:00:00","BZN|SE4","Without Sequence","122.31","",""
"24/02/2022 19:00:00 - 24/02/2022 20:00:00","BZN|SE4","Without Sequence","107.43","",""
"24/02/2022 20:00:00 - 24/02/2022 21:00:00","BZN|SE4","Without Sequence","64.93","",""
"24/02/2022 21:00:00 - 24/02/2022 22:00:00","BZN|SE4","Without Sequence","44.01","",""
"24/02/2022 22:00:00 - 24/02/2022 23:00:00","BZN|SE4","Without Sequence","21.44","",""
"24/02/2022 23:00:00 - 25/02/2022 00:00:00","BZN|SE4","Without Sequence","15.96","",""
"25/02/2022 00:00:00 - 25/02/2022 01:00:00","BZN|SE4","Without Sequence","15.97","",""
"25/02/2022 01:00:00 - 25/02/2022 02:00:00","BZN|SE4","Without Sequence","15.92","",""
"25/02/2022 02:00:00 - 25/02/2022 03:00:00","BZN|SE4","Without Sequence","15.97","",""
"25/02/2022 03:00:00 - 25/02/2022 04:00:00","BZN|SE4","Without Sequence","20.68","",""
"25/02/2022 04:00:00 - 25/02/2022 05:00:00","BZN|SE4","Without Sequence","65.04","",""
"25/02/2022 05:00:00 - 25/02/2022 06:00:00","BZN|SE4","Without Sequence","109.93","",""
"25/02/2022 06:00:00 - 25/02/2022 07:00:00","BZN|SE4","Without Sequence","125.52","",""
"25/02/2022 07:00:00 - 25/02/2022 08:00:00","BZN|SE4","Without Sequence","125.02","",""
"25/02/2022 08:00:00 - 25/02/2022 09:00:00","BZN|SE4","Without Sequence","107.16","",""
"25/02/2022 09:00:00 - 25/02/2022 10:00:00","BZN|SE4","Without Sequence","98.38","",""
"25/02/2022 10:00:00 - 25/02/2022 11:00:00","BZN|SE4","Without Sequence","100.25","",""
"25/02/2022 11:00:00 - 25/02/2022 12:00:00","BZN|SE4","Without Sequence","89.93","",""
"25/02/2022 12:00:00 - 25/02/2022 13:00:00","BZN|SE4","Without Sequence","97.07","",""
"25/02/2022 13:00:00 - 25/02/2022 14:00:00","BZN|SE4","Without Sequence","93.67","",""
"25/02/2022 14:00:00 - 25/02/2022 15:00:00","BZN|SE4","Without Sequence","98.52","",""
"25/02/2022 15:00:00 - 25/02/2022 16:00:00","BZN|SE4","Without Sequence","119.54","",""
"25/02/2022 16:00:00 - 25/02/2022 17:00:00","BZN|SE4","Without Sequence","130.59","",""
"25/02/2022 17:00:00 - 25/02/2022 18:00:00","BZN|SE4","Without Sequence","134.18","",""
"25/02/2022 18:00:00 - 25/02/2022 19:00:00","BZN|SE4","Without Sequence","133.17","",""
"25/02/2022 19:00:00 - 25/02/2022 20:00:00","BZN|SE4","Without Sequence","110.00","",""
"25/02/2022 20:00:00 - 25/02/2022 21:00:00","BZN|SE4","Without Sequence","55.03","",""
"25/02/2022 21:00:00 - 25/02/2022 22:00:00","BZN|SE4","Without Sequence","121.59","",""
"25/02/2022 22:00:00 - 25/02/2022 23:00:00","BZN|SE4","Without Sequence","65.07","",""
"25/02/2022 23:00:00 - 26/02/2022 00:00:00","BZN|SE4","Without Sequence","23.56","",""
"26/02/2022 00:00:00 - 26/02/2022 01:00:00","BZN|SE4","Without Sequence","18.09","",""
"26/02/2022 01:00:00 - 26/02/2022 02:00:00","BZN|SE4","Without Sequence","77.91","",""
"26/02/2022 02:00:00 - 26/02/2022 03:00:00","BZN|SE4","Without Sequence","133.30","",""
"26/02/2022 03:00:00 - 26/02/2022 04:00:00","BZN|SE4","Without Sequence","136.39","",""
"26/02/2022 04:00:00 - 26/02/2022 05:00:00","BZN|SE4","Without Sequence","136.57","",""
"26/02/2022 05:00:00 - 26/02/2022 06:00:00","BZN|SE4","Without Sequence","141.47","",""
"26/02/2022 06:00:00 - 26/02/2022 07:00:00","BZN|SE4","Without Sequence","141.66","",""
"26/02/2022 07:00:00 - 26/02/2022 08:00:00","BZN|SE4","Without Sequence","143.92","",""
"26/02/2022 08:00:00 - 26/02/2022 09:00:00","BZN|SE4","Without Sequence","145.95","",""
"26/02/2022 09:00:00 - 26/02/2022 10:00:00","BZN|SE4","Without Sequence","143.70","",""
"26/02/2022 10:00:00 - 26/02/2022 11:00:00","BZN|SE4","Without Sequence","142.01","",""
"26/02/2022 11:00:00 - 26/02/2022 12:00:00","BZN|SE4","Without Sequence","139.72","",""
"26/02/2022 12:00:00 - 26/02/2022 13:00:00","BZN|SE4","Without Sequence","130.09","",""
"26/02/2022 13:00:00 - 26/02/2022 14:00:00","BZN|SE4","Without Sequence","124.48","",""
"26/02/2022 14:00:00 - 26/02/2022 15:00:00","BZN|SE4","Without Sequence","138.08","",""
"26/02/2022 15:00:00 - 26/02/2022 16:00:00","BZN|SE4","Without Sequence","141.10","",""
"26/02/2022 16:00:00 - 26/02/2022 17:00:00","BZN|SE4","Without Sequence","167.19","",""
"26/02/2022 17:00:00 - 26/02/2022 18:00:00","BZN|SE4","Without Sequence","192.39","",""
"26/02/2022 18:00:00 - 26/02/2022 19:00:00","BZN|SE4","Without Sequence","170.06","",""
"26/02/2022 19:00:00 - 26/02/2022 20:00:00","BZN|SE4","Without Sequence","154.74","",""
"26/02/2022 20:00:00 - 26/02/2022 21:00:00","BZN|SE4","Without Sequence","126.65","",""
"26/02/2022 21:00:00 - 26/02/2022 22:00:00","BZN|SE4","Without Sequence","123.42","",""
"26/02/2022 22:00:00 - 26/02/2022 23:00:00","BZN|SE4","Without Sequence","101.63","",""
"26/02/2022 23:00:00 - 27/02/2022 00:00:00","BZN|SE4","Without Sequence","105.09","",""
"27/02/2022 00:00:00 - 27/02/2022 01:00:00","BZN|SE4","Without Sequence","100.08","",""
"27/02/2022 01:00:00 - 27/02/2022 02:00:00","BZN|SE4","Without Sequence","100.09","",""
"27/02/2022 02:00:00 - 27/02/2022 03:00:00","BZN|SE4","Without Sequence","100.07","",""
"27/02/2022 03:00:00 - 27/02/2022 04:00:00","BZN|SE4","Without Sequence","101.78","",""
"27/02/2022 04:00:00 - 27/02/2022 05:00:00","BZN|SE4","Without Sequence","109.13","",""
"27/02/2022 05:00:00 - 27/02/2022 06:00:00","BZN|SE4","Without Sequence","109.13","",""
"27/02/2022 06:00:00 - 27/02/2022 07:00:00","BZN|SE4","Without Sequence","111.78","",""
"27/02/2022 07:00:00 - 27/02/2022 08:00:00","BZN|SE4","Without Sequence","109.14","",""
"27/02/2022 08:00:00 - 27/02/2022 09:00:00","BZN|SE4","Without Sequence","115.05","",""
"27/02/2022 09:00:00 - 27/02/2022 10:00:00","BZN|SE4","Without Sequence","115.24","",""
"27/02/2022 10:00:00 - 27/02/2022 11:00:00","BZN|SE4","Without Sequence","115.08","",""
"27/02/2022 11:00:00 - 27/02/2022 12:00:00","BZN|SE4","Without Sequence","113.73","",""
"27/02/2022 12:00:00 - 27/02/2022 13:00:00","BZN|SE4","Without Sequence","111.27","",""
"27/02/2022 13:00:00 - 27/02/2022 14:00:00","BZN|SE4","Without Sequence","109.00","",""
"27/02/2022 14:00:00 - 27/02/2022 15:00:00","BZN|SE4","Without Sequence","112.38","",""
"27/02/2022 15:00:00 - 27/02/2022 16:00:00","BZN|SE4","Without Sequence","133.67","",""
"27/02/2022 16:00:00 - 27/02/2022 17:00:00","BZN|SE4","Without Sequence","150.61","",""
"27/02/2022 17:00:00 - 27/02/2022 18:00:00","BZN|SE4","Without Sequence","162.78","",""
"27/02/2022 18:00:00 - 27/02/2022 19:00:00","BZN|SE4","Without Sequence","160.39","",""
"27/02/2022 19:00:00 - 27/02/2022 20:00:00","BZN|SE4","Without Sequence","144.45","",""
"27/02/2022 20:00:00 - 27/02/2022 21:00:00","BZN|SE4","Without Sequence","133.62","",""
"27/02/2022 21:00:00 - 27/02/2022 22:00:00","BZN|SE4","Without Sequence","120.35","",""
"27/02/2022 22:00:00 - 27/02/2022 23:00:00","BZN|SE4","Without Sequence","108.28","",""
"27/02/2022 23:00:00 - 28/02/2022 00:00:00","BZN|SE4","Without Sequence","98.55","",""
"28/02/2022 00:00:00 - 28/02/2022 01:00:00","BZN|SE4","Without Sequence","98.57","",""
"28/02/2022 01:00:00 - 28/02/2022 02:00:00","BZN|SE4","Without Sequence","98.55","",""
"28/02/2022 02:00:00 - 28/02/2022 03:00:00","BZN|SE4","Without Sequence","98.59","",""
"28/02/2022 03:00:00 - 28/02/2022 04:00:00","BZN|SE4","Without Sequence","98.57","",""
"28/02/2022 04:00:00 - 28/02/2022 05:00:00","BZN|SE4","Without Sequence","129.24","",""
"28/02/2022 05:00:00 - 28/02/2022 06:00:00","BZN|SE4","Without Sequence","255.80","",""
"28/02/2022 06:00:00 - 28/02/2022 07:00:00","BZN|SE4","Without Sequence","322.90","",""
"28/02/2022 07:00:00 - 28/02/2022 08:00:00","BZN|SE4","Without Sequence","308.90","",""
"28/02/2022 08:00:00 - 28/02/2022 09:00:00","BZN|SE4","Without Sequence","245.35","",""
"28/02/2022 09:00:00 - 28/02/2022 10:00:00","BZN|SE4","Without Sequence","150.02","",""
"28/02/2022 10:00:00 - 28/02/2022 11:00:00","BZN|SE4","Without Sequence","142.06","",""
"28/02/2022 11:00:00 - 28/02/2022 12:00:00","BZN|SE4","Without Sequence","137.09","",""
"28/02/2022 12:00:00 - 28/02/2022 13:00:00","BZN|SE4","Without Sequence","134.71","",""
"28/02/2022 13:00:00 - 28/02/2022 14:00:00","BZN|SE4","Without Sequence","137.78","",""
"28/02/2022 14:00:00 - 28/02/2022 15:00:00","BZN|SE4","Without Sequence","147.83","",""
"28/02/2022 15:00:00 - 28/02/2022 16:00:00","BZN|SE4","Without Sequence","157.22","",""
"28/02/2022 16:00:00 - 28/02/2022 17:00:00","BZN|SE4","Without Sequence","204.23","",""
"28/02/2022 17:00:00 - 28/02/2022 18:00:00","BZN|SE4","Without Sequence","205.06","",""
"28/02/2022 18:00:00 - 28/02/2022 19:00:00","BZN|SE4","Without Sequence","199.84","",""
"28/02/2022 19:00:00 - 28/02/2022 20:00:00","BZN|SE4","Without Sequence","167.38","",""
"28/02/2022 20:00:00 - 28/02/2022 21:00:00","BZN|SE4","Without Sequence","122.31","",""
"28/02/2022 21:00:00 - 28/02/2022 22:00:00","BZN|SE4","Without Sequence","143.36","",""
"28/02/2022 22:00:00 - 28/02/2022 23:00:00","BZN|SE4","Without Sequence","70.03","",""
"28/02/2022 23:00:00 - 01/03/2022 00:00:00","BZN|SE4","Without Sequence","13.66","",""
"01/03/2022 00:00:00 - 01/03/2022 01:00:00","BZN|SE4","Without Sequence","13.52","",""
"01/03/2022 01:00:00 - 01/03/2022 02:00:00","BZN|SE4","Without Sequence","13.39","",""
"01/03/2022 02:00:00 - 01/03/2022 03:00:00","BZN|SE4","Without Sequence","13.34","",""
"01/03/2022 03:00:00 - 01/03/2022 04:00:00","BZN|SE4","Without Sequence","13.53","",""
"01/03/2022 04:00:00 - 01/03/2022 05:00:00","BZN|SE4","Without Sequence","33.72","",""
"01/03/2022 05:00:00 - 01/03/2022 06:00:00","BZN|SE4","Without Sequence","170.03","",""
"01/03/2022 06:00:00 - 01/03/2022 07:00:00","BZN|SE4","Without Sequence","255.00","",""
"01/03/2022 07:00:00 - 01/03/2022 08:00:00","BZN|SE4","Without Sequence","249.00","",""
"01/03/2022 08:00:00 - 01/03/2022 09:00:00","BZN|SE4","Without Sequence","151.30","",""
"01/03/2022 09:00:00 - 01/03/2022 10:00:00","BZN|SE4","Without Sequence","144.96","",""
"01/03/2022 10:00:00 - 01/03/2022 11:00:00","BZN|SE4","Without Sequence","122.78","",""
"01/03/2022 11:00:00 - 01/03/2022 12:00:00","BZN|SE4","Without Sequence","118.47","",""
"01/03/2022 12:00:00 - 01/03/2022 13:00:00","BZN|SE4","Without Sequence","118.47","",""
"01/03/2022 13:00:00 - 01/03/2022 14:00:00","BZN|SE4","Without Sequence","124.53","",""
"01/03/2022 14:00:00 - 01/03/2022 15:00:00","BZN|SE4","Without Sequence","133.80","",""
"01/03/2022 15:00:00 - 01/03/2022 16:00:00","BZN|SE4","Without Sequence","149.40","",""
"01/03/2022 16:00:00 - 01/03/2022 17:00:00","BZN|SE4","Without Sequence","189.92","",""
"01/03/2022 17:00:00 - 01/03/2022 18:00:00","BZN|SE4","Without Sequence","209.76","",""
"01/03/2022 18:00:00 - 01/03/2022 19:00:00","BZN|SE4","Without Sequence","230.94","",""
"01/03/2022 19:00:00 - 01/03/2022 20:00:00","BZN|SE4","Without Sequence","174.85","",""
"01/03/2022 20:00:00 - 01/03/2022 21:00:00","BZN|SE4","Without Sequence","135.79","",""
"01/03/2022 21:00:00 - 01/03/2022 22:00:00","BZN|SE4","Without Sequence","142.75","",""
"01/03/2022 22:00:00 - 01/03/2022 23:00:00","BZN|SE4","Without Sequence","113.94","",""
"01/03/2022 23:00:00 - 02/03/2022 00:00:00","BZN|SE4","Without Sequence","145.33","",""
"02/03/2022 00:00:00 - 02/03/2022 01:00:00","BZN|SE4","Without Sequence","132.82","",""
"02/03/2022 01:00:00 - 02/03/2022 02:00:00","BZN|SE4","Without Sequence","130.71","",""
"02/03/2022 02:00:00 - 02/03/2022 03:00:00","BZN|SE4","Without Sequence","135.30","",""
"02/03/2022 03:00:00 - 02/03/2022 04:00:00","BZN|SE4","Without Sequence","142.08","",""
"02/03/2022 04:00:00 - 02/03/2022 05:00:00","BZN|SE4","Without Sequence","145.44","",""
"02/03/2022 05:00:00 - 02/03/2022 06:00:00","BZN|SE4","Without Sequence","237.01","",""
"02/03/2022 06:00:00 - 02/03/2022 07:00:00","BZN|SE4","Without Sequence","321.17","",""
"02/03/2022 07:00:00 - 02/03/2022 08:00:00","BZN|SE4","Without Sequence","329.00","",""
"02/03/2022 08:00:00 - 02/03/2022 09:00:00","BZN|SE4","Without Sequence","158.59","",""
"02/03/2022 09:00:00 - 02/03/2022 10:00:00","BZN|SE4","Without Sequence","152.62","",""
"02/03/2022 10:00:00 - 02/03/2022 11:00:00","BZN|SE4","Without Sequence","150.09","",""
"02/03/2022 11:00:00 - 02/03/2022 12:00:00","BZN|SE4","Without Sequence","148.95","",""
"02/03/2022 12:00:00 - 02/03/2022 13:00:00","BZN|SE4","Without Sequence","148.44","",""
"02/03/2022 13:00:00 - 02/03/2022 14:00:00","BZN|SE4","Without Sequence","230.62","",""
"02/03/2022 14:00:00 - 02/03/2022 15:00:00","BZN|SE4","Without Sequence","243.67","",""
"02/03/2022 15:00:00 - 02/03/2022 16:00:00","BZN|SE4","Without Sequence","266.04","",""
"02/03/2022 16:00:00 - 02/03/2022 17:00:00","BZN|SE4","Without Sequence","308.97","",""
"02/03/2022 17:00:00 - 02/03/2022 18:00:00","BZN|SE4","Without Sequence","375.59","",""
"02/03/2022 18:00:00 - 02/03/2022 19:00:00","BZN|SE4","Without Sequence","355.04","",""
"02/03/2022 19:00:00 - 02/03/2022 20:00:00","BZN|SE4","Without Sequence","313.38","",""
"02/03/2022 20:00:00 - 02/03/2022 21:00:00","BZN|SE4","Without Sequence","227.93","",""
"02/03/2022 21:00:00 - 02/03/2022 22:00:00","BZN|SE4","Without Sequence","161.89","",""
"02/03/2022 22:00:00 - 02/03/2022 23:00:00","BZN|SE4","Without Sequence","130.08","",""
"02/03/2022 23:00:00 - 03/03/2022 00:00:00","BZN|SE4","Without Sequence","99.98","",""
"03/03/2022 00:00:00 - 03/03/2022 01:00:00","BZN|SE4","Without Sequence","97.71","",""
"03/03/2022 01:00:00 - 03/03/2022 02:00:00","BZN|SE4","Without Sequence","89.98","",""
"03/03/2022 02:00:00 - 03/03/2022 03:00:00","BZN|SE4","Without Sequence","99.46","",""
"03/03/2022 03:00:00 - 03/03/2022 04:00:00","BZN|SE4","Without Sequence","100.06","",""
"03/03/2022 04:00:00 - 03/03/2022 05:00:00","BZN|SE4","Without Sequence","154.39","",""
"03/03/2022 05:00:00 - 03/03/2022 06:00:00","BZN|SE4","Without Sequence","200.15","",""
"03/03/2022 06:00:00 - 03/03/2022 07:00:00","BZN|SE4","Without Sequence","395.28","",""
"03/03/2022 07:00:00 - 03/03/2022 08:00:00","BZN|SE4","Without Sequence","257.02","",""
"03/03/2022 08:00:00 - 03/03/2022 09:00:00","BZN|SE4","Without Sequence","351.32","",""
"03/03/2022 09:00:00 - 03/03/2022 10:00:00","BZN|SE4","Without Sequence","165.96","",""
"03/03/2022 10:00:00 - 03/03/2022 11:00:00","BZN|SE4","Without Sequence","155.92","",""
"03/03/2022 11:00:00 - 03/03/2022 12:00:00","BZN|SE4","Without Sequence","155.43","",""
"03/03/2022 12:00:00 - 03/03/2022 13:00:00","BZN|SE4","Without Sequence","155.50","",""
"03/03/2022 13:00:00 - 03/03/2022 14:00:00","BZN|SE4","Without Sequence","120.33","",""
"03/03/2022 14:00:00 - 03/03/2022 15:00:00","BZN|SE4","Without Sequence","157.89","",""
"03/03/2022 15:00:00 - 03/03/2022 16:00:00","BZN|SE4","Without Sequence","219.99","",""
"03/03/2022 16:00:00 - 03/03/2022 17:00:00","BZN|SE4","Without Sequence","231.49","",""
"03/03/2022 17:00:00 - 03/03/2022 18:00:00","BZN|SE4","Without Sequence","400.16","",""
"03/03/2022 18:00:00 - 03/03/2022 19:00:00","BZN|SE4","Without Sequence","257.04","",""
"03/03/2022 19:00:00 - 03/03/2022 20:00:00","BZN|SE4","Without Sequence","165.61","",""
"03/03/2022 20:00:00 - 03/03/2022 21:00:00","BZN|SE4","Without Sequence","159.92","",""
"03/03/2022 21:00:00 - 03/03/2022 22:00:00","BZN|SE4","Without Sequence","155.61","",""
"03/03/2022 22:00:00 - 03/03/2022 23:00:00","BZN|SE4","Without Sequence","134.87","",""
"03/03/2022 23:00:00 - 04/03/2022 00:00:00","BZN|SE4","Without Sequence","128.15","",""
"04/03/2022 00:00:00 - 04/03/2022 01:00:00","BZN|SE4","Without Sequence","124.09","",""
"04/03/2022 01:00:00 - 04/03/2022 02:00:00","BZN|SE4","Without Sequence","127.65","",""
"04/03/2022 02:00:00 - 04/03/2022 03:00:00","BZN|SE4","Without Sequence","131.41","",""
"04/03/2022 03:00:00 - 04/03/2022 04:00:00","BZN|SE4","Without Sequence","135.38","",""
"04/03/2022 04:00:00 - 04/03/2022 05:00:00","BZN|SE4","Without Sequence","175.77","",""
"04/03/2022 05:00:00 - 04/03/2022 06:00:00","BZN|SE4","Without Sequence","357.74","",""
"04/03/2022 06:00:00 - 04/03/2022 07:00:00","BZN|SE4","Without Sequence","410.00","",""
"04/03/2022 07:00:00 - 04/03/2022 08:00:00","BZN|SE4","Without Sequence","410.05","",""
"04/03/2022 08:00:00 - 04/03/2022 09:00:00","BZN|SE4","Without Sequence","375.92","",""
"04/03/2022 09:00:00 - 04/03/2022 10:00:00","BZN|SE4","Without Sequence","354.24","",""
"04/03/2022 10:00:00 - 04/03/2022 11:00:00","BZN|SE4","Without Sequence","341.39","",""
"04/03/2022 11:00:00 - 04/03/2022 12:00:00","BZN|SE4","Without Sequence","303.23","",""
"04/03/2022 12:00:00 - 04/03/2022 13:00:00","BZN|SE4","Without Sequence","185.25","",""
"04/03/2022 13:00:00 - 04/03/2022 14:00:00","BZN|SE4","Without Sequence","175.68","",""
"04/03/2022 14:00:00 - 04/03/2022 15:00:00","BZN|SE4","Without Sequence","175.05","",""
"04/03/2022 15:00:00 - 04/03/2022 16:00:00","BZN|SE4","Without Sequence","176.60","",""
"04/03/2022 16:00:00 - 04/03/2022 17:00:00","BZN|SE4","Without Sequence","207.76","",""
"04/03/2022 17:00:00 - 04/03/2022 18:00:00","BZN|SE4","Without Sequence","240.79","",""
"04/03/2022 18:00:00 - 04/03/2022 19:00:00","BZN|SE4","Without Sequence","199.48","",""
"04/03/2022 19:00:00 - 04/03/2022 20:00:00","BZN|SE4","Without Sequence","182.27","",""
"04/03/2022 20:00:00 - 04/03/2022 21:00:00","BZN|SE4","Without Sequence","165.37","",""
"04/03/2022 21:00:00 - 04/03/2022 22:00:00","BZN|SE4","Without Sequence","156.45","",""
"04/03/2022 22:00:00 - 04/03/2022 23:00:00","BZN|SE4","Without Sequence","128.63","",""
"04/03/2022 23:00:00 - 05/03/2022 00:00:00","BZN|SE4","Without Sequence","144.69","",""
"05/03/2022 00:00:00 - 05/03/2022 01:00:00","BZN|SE4","Without Sequence","134.22","",""
"05/03/2022 01:00:00 - 05/03/2022 02:00:00","BZN|SE4","Without Sequence","144.69","",""
"05/03/2022 02:00:00 - 05/03/2022 03:00:00","BZN|SE4","Without Sequence","158.03","",""
"05/03/2022 03:00:00 - 05/03/2022 04:00:00","BZN|SE4","Without Sequence","165.36","",""
"05/03/2022 04:00:00 - 05/03/2022 05:00:00","BZN|SE4","Without Sequence","157.80","",""
"05/03/2022 05:00:00 - 05/03/2022 06:00:00","BZN|SE4","Without Sequence","159.16","",""
"05/03/2022 06:00:00 - 05/03/2022 07:00:00","BZN|SE4","Without Sequence","362.20","",""
"05/03/2022 07:00:00 - 05/03/2022 08:00:00","BZN|SE4","Without Sequence","277.84","",""
"05/03/2022 08:00:00 - 05/03/2022 09:00:00","BZN|SE4","Without Sequence","237.02","",""
"05/03/2022 09:00:00 - 05/03/2022 10:00:00","BZN|SE4","Without Sequence","193.70","",""
"05/03/2022 10:00:00 - 05/03/2022 11:00:00","BZN|SE4","Without Sequence","225.09","",""
"05/03/2022 11:00:00 - 05/03/2022 12:00:00","BZN|SE4","Without Sequence","165.02","",""
"05/03/2022 12:00:00 - 05/03/2022 13:00:00","BZN|SE4","Without Sequence","69.96","",""
"05/03/2022 13:00:00 - 05/03/2022 14:00:00","BZN|SE4","Without Sequence","59.79","",""
"05/03/2022 14:00:00 - 05/03/2022 15:00:00","BZN|SE4","Without Sequence","70.70","",""
"05/03/2022 15:00:00 - 05/03/2022 16:00:00","BZN|SE4","Without Sequence","165.01","",""
"05/03/2022 16:00:00 - 05/03/2022 17:00:00","BZN|SE4","Without Sequence","362.20","",""
"05/03/2022 17:00:00 - 05/03/2022 18:00:00","BZN|SE4","Without Sequence","362.28","",""
"05/03/2022 18:00:00 - 05/03/2022 19:00:00","BZN|SE4","Without Sequence","225.00","",""
"05/03/2022 19:00:00 - 05/03/2022 20:00:00","BZN|SE4","Without Sequence","225.00","",""
"05/03/2022 20:00:00 - 05/03/2022 21:00:00","BZN|SE4","Without Sequence","255.01","",""
"05/03/2022 21:00:00 - 05/03/2022 22:00:00","BZN|SE4","Without Sequence","163.29","",""
"05/03/2022 22:00:00 - 05/03/2022 23:00:00","BZN|SE4","Without Sequence","105.06","",""
"05/03/2022 23:00:00 - 06/03/2022 00:00:00","BZN|SE4","Without Sequence","144.18","",""
"06/03/2022 00:00:00 - 06/03/2022 01:00:00","BZN|SE4","Without Sequence","122.08","",""
"06/03/2022 01:00:00 - 06/03/2022 02:00:00","BZN|SE4","Without Sequence","122.49","",""
"06/03/2022 02:00:00 - 06/03/2022 03:00:00","BZN|SE4","Without Sequence","123.52","",""
"06/03/2022 03:00:00 - 06/03/2022 04:00:00","BZN|SE4","Without Sequence","116.34","",""
"06/03/2022 04:00:00 - 06/03/2022 05:00:00","BZN|SE4","Without Sequence","110.36","",""
"06/03/2022 05:00:00 - 06/03/2022 06:00:00","BZN|SE4","Without Sequence","113.17","",""
"06/03/2022 06:00:00 - 06/03/2022 07:00:00","BZN|SE4","Without Sequence","113.27","",""
"06/03/2022 07:00:00 - 06/03/2022 08:00:00","BZN|SE4","Without Sequence","117.88","",""
"06/03/2022 08:00:00 - 06/03/2022 09:00:00","BZN|SE4","Without Sequence","115.50","",""
"06/03/2022 09:00:00 - 06/03/2022 10:00:00","BZN|SE4","Without Sequence","70.09","",""
"06/03/2022 10:00:00 - 06/03/2022 11:00:00","BZN|SE4","Without Sequence","60.05","",""
"06/03/2022 11:00:00 - 06/03/2022 12:00:00","BZN|SE4","Without Sequence","48.93","",""
"06/03/2022 12:00:00 - 06/03/2022 13:00:00","BZN|SE4","Without Sequence","33.87","",""
"06/03/2022 13:00:00 - 06/03/2022 14:00:00","BZN|SE4","Without Sequence","25.08","",""
"06/03/2022 14:00:00 - 06/03/2022 15:00:00","BZN|SE4","Without Sequence","34.59","",""
"06/03/2022 15:00:00 - 06/03/2022 16:00:00","BZN|SE4","Without Sequence","50.31","",""
"06/03/2022 16:00:00 - 06/03/2022 17:00:00","BZN|SE4","Without Sequence","164.78","",""
"06/03/2022 17:00:00 - 06/03/2022 18:00:00","BZN|SE4","Without Sequence","203.35","",""
"06/03/2022 18:00:00 - 06/03/2022 19:00:00","BZN|SE4","Without Sequence","226.68","",""
"06/03/2022 19:00:00 - 06/03/2022 20:00:00","BZN|SE4","Without Sequence","160.05","",""
"06/03/2022 20:00:00 - 06/03/2022 21:00:00","BZN|SE4","Without Sequence","90.95","",""
"06/03/2022 21:00:00 - 06/03/2022 22:00:00","BZN|SE4","Without Sequence","77.75","",""
"06/03/2022 22:00:00 - 06/03/2022 23:00:00","BZN|SE4","Without Sequence","44.44","",""
"06/03/2022 23:00:00 - 07/03/2022 00:00:00","BZN|SE4","Without Sequence","55.02","",""
"07/03/2022 00:00:00 - 07/03/2022 01:00:00","BZN|SE4","Without Sequence","54.05","",""
"07/03/2022 01:00:00 - 07/03/2022 02:00:00","BZN|SE4","Without Sequence","50.06","",""
"07/03/2022 02:00:00 - 07/03/2022 03:00:00","BZN|SE4","Without Sequence","67.75","",""
"07/03/2022 03:00:00 - 07/03/2022 04:00:00","BZN|SE4","Without Sequence","109.96","",""
"07/03/2022 04:00:00 - 07/03/2022 05:00:00","BZN|SE4","Without Sequence","143.15","",""
"07/03/2022 05:00:00 - 07/03/2022 06:00:00","BZN|SE4","Without Sequence","225.10","",""
"07/03/2022 06:00:00 - 07/03/2022 07:00:00","BZN|SE4","Without Sequence","500.06","",""
"07/03/2022 07:00:00 - 07/03/2022 08:00:00","BZN|SE4","Without Sequence","502.65","",""
"07/03/2022 08:00:00 - 07/03/2022 09:00:00","BZN|SE4","Without Sequence","468.03","",""
"07/03/2022 09:00:00 - 07/03/2022 10:00:00","BZN|SE4","Without Sequence","338.80","",""
"07/03/2022 10:00:00 - 07/03/2022 11:00:00","BZN|SE4","Without Sequence","207.27","",""
