"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"28/03/2023 10:00:00 - 28/03/2023 11:00:00","BZN|PL","Without Sequence","84.87","",""
"28/03/2023 11:00:00 - 28/03/2023 12:00:00","BZN|PL","Without Sequence","91.93","",""
"28/03/2023 12:00:00 - 28/03/2023 13:00:00","BZN|PL","Without Sequence","89.14","",""
"28/03/2023 13:00:00 - 28/03/2023 14:00:00","BZN|PL","Without Sequence","94.60","",""
"28/03/2023 14:00:00 - 28/03/2023 15:00:00","BZN|PL","Without Sequence","97.72","",""
"28/03/2023 15:00:00 - 28/03/2023 16:00:00","BZN|PL","Without Sequence","108.59","",""
"28/03/2023 16:00:00 - 28/03/2023 17:00:00","BZN|PL","Without Sequence","136.87","",""
"28/03/2023 17:00:00 - 28/03/2023 18:00:00","BZN|PL","Without Sequence","138.70","",""
"28/03/2023 18:00:00 - 28/03/2023 19:00:00","BZN|PL","Without Sequence","146.47","",""
"28/03/2023 19:00:00 - 28/03/2023 20:00:00","BZN|PL","Without Sequence","131.96","",""
"28/03/2023 20:00:00 - 28/03/2023 21:00:00","BZN|PL","Without Sequence","127.11","",""
"28/03/2023 21:00:00 - 28/03/2023 22:00:00","BZN|PL","Without Sequence","110.94","",""
"28/03/2023 22:00:00 - 28/03/2023 23:00:00","BZN|PL","Without Sequence","116.41","",""
"28/03/2023 23:00:00 - 29/03/2023 00:00:00","BZN|PL","Without Sequence","110.93","",""
"29/03/2023 00:00:00 - 29/03/2023 01:00:00","BZN|PL","Without Sequence","110.66","",""
"29/03/2023 01:00:00 - 29/03/2023 02:00:00","BZN|PL","Without Sequence","110.66","",""
"29/03/2023 02:00:00 - 29/03/2023 03:00:00","BZN|PL","Without Sequence","111.95","",""
"29/03/2023 03:00:00 - 29/03/2023 04:00:00","BZN|PL","Without Sequence","120.04","",""
"29/03/2023 04:00:00 - 29/03/2023 05:00:00","BZN|PL","Without Sequence","134.56","",""
"29/03/2023 05:00:00 - 29/03/2023 06:00:00","BZN|PL","Without Sequence","144.13","",""
"29/03/2023 06:00:00 - 29/03/2023 07:00:00","BZN|PL","Without Sequence","140.94","",""
"29/03/2023 07:00:00 - 29/03/2023 08:00:00","BZN|PL","Without Sequence","132.40","",""
"29/03/2023 08:00:00 - 29/03/2023 09:00:00","BZN|PL","Without Sequence","126.91","",""
"29/03/2023 09:00:00 - 29/03/2023 10:00:00","BZN|PL","Without Sequence","115.36","",""
"29/03/2023 10:00:00 - 29/03/2023 11:00:00","BZN|PL","Without Sequence","110.74","",""
"29/03/2023 11:00:00 - 29/03/2023 12:00:00","BZN|PL","Without Sequence","105.60","",""
"29/03/2023 12:00:00 - 29/03/2023 13:00:00","BZN|PL","Without Sequence","101.55","",""
"29/03/2023 13:00:00 - 29/03/2023 14:00:00","BZN|PL","Without Sequence","104.94","",""
"29/03/2023 14:00:00 - 29/03/2023 15:00:00","BZN|PL","Without Sequence","107.82","",""
"29/03/2023 15:00:00 - 29/03/2023 16:00:00","BZN|PL","Without Sequence","128.15","",""
"29/03/2023 16:00:00 - 29/03/2023 17:00:00","BZN|PL","Without Sequence","145.11","",""
"29/03/2023 17:00:00 - 29/03/2023 18:00:00","BZN|PL","Without Sequence","160.95","",""
"29/03/2023 18:00:00 - 29/03/2023 19:00:00","BZN|PL","Without Sequence","160.88","",""
"29/03/2023 19:00:00 - 29/03/2023 20:00:00","BZN|PL","Without Sequence","138.59","",""
"29/03/2023 20:00:00 - 29/03/2023 21:00:00","BZN|PL","Without Sequence","134.32","",""
"29/03/2023 21:00:00 - 29/03/2023 22:00:00","BZN|PL","Without Sequence","123.43","",""
"29/03/2023 22:00:00 - 29/03/2023 23:00:00","BZN|PL","Without Sequence","112.16","",""
"29/03/2023 23:00:00 - 30/03/2023 00:00:00","BZN|PL","Without Sequence","111.79","",""
"30/03/2023 00:00:00 - 30/03/2023 01:00:00","BZN|PL","Without Sequence","111.83","",""
"30/03/2023 01:00:00 - 30/03/2023 02:00:00","BZN|PL","Without Sequence","111.86","",""
"30/03/2023 02:00:00 - 30/03/2023 03:00:00","BZN|PL","Without Sequence","111.87","",""
"30/03/2023 03:00:00 - 30/03/2023 04:00:00","BZN|PL","Without Sequence","111.84","",""
"30/03/2023 04:00:00 - 30/03/2023 05:00:00","BZN|PL","Without Sequence","128.22","",""
"30/03/2023 05:00:00 - 30/03/2023 06:00:00","BZN|PL","Without Sequence","133.47","",""
"30/03/2023 06:00:00 - 30/03/2023 07:00:00","BZN|PL","Without Sequence","129.30","",""
"30/03/2023 07:00:00 - 30/03/2023 08:00:00","BZN|PL","Without Sequence","122.83","",""
"30/03/2023 08:00:00 - 30/03/2023 09:00:00","BZN|PL","Without Sequence","124.34","",""
"30/03/2023 09:00:00 - 30/03/2023 10:00:00","BZN|PL","Without Sequence","132.88","",""
"30/03/2023 10:00:00 - 30/03/2023 11:00:00","BZN|PL","Without Sequence","132.42","",""
"30/03/2023 11:00:00 - 30/03/2023 12:00:00","BZN|PL","Without Sequence","127.29","",""
"30/03/2023 12:00:00 - 30/03/2023 13:00:00","BZN|PL","Without Sequence","111.85","",""
"30/03/2023 13:00:00 - 30/03/2023 14:00:00","BZN|PL","Without Sequence","111.17","",""
"30/03/2023 14:00:00 - 30/03/2023 15:00:00","BZN|PL","Without Sequence","112.83","",""
"30/03/2023 15:00:00 - 30/03/2023 16:00:00","BZN|PL","Without Sequence","128.00","",""
"30/03/2023 16:00:00 - 30/03/2023 17:00:00","BZN|PL","Without Sequence","132.29","",""
"30/03/2023 17:00:00 - 30/03/2023 18:00:00","BZN|PL","Without Sequence","133.40","",""
"30/03/2023 18:00:00 - 30/03/2023 19:00:00","BZN|PL","Without Sequence","136.53","",""
"30/03/2023 19:00:00 - 30/03/2023 20:00:00","BZN|PL","Without Sequence","117.34","",""
"30/03/2023 20:00:00 - 30/03/2023 21:00:00","BZN|PL","Without Sequence","121.35","",""
"30/03/2023 21:00:00 - 30/03/2023 22:00:00","BZN|PL","Without Sequence","111.49","",""
"30/03/2023 22:00:00 - 30/03/2023 23:00:00","BZN|PL","Without Sequence","108.49","",""
"30/03/2023 23:00:00 - 31/03/2023 00:00:00","BZN|PL","Without Sequence","106.27","",""
"31/03/2023 00:00:00 - 31/03/2023 01:00:00","BZN|PL","Without Sequence","105.48","",""
"31/03/2023 01:00:00 - 31/03/2023 02:00:00","BZN|PL","Without Sequence","106.86","",""
"31/03/2023 02:00:00 - 31/03/2023 03:00:00","BZN|PL","Without Sequence","109.07","",""
"31/03/2023 03:00:00 - 31/03/2023 04:00:00","BZN|PL","Without Sequence","124.38","",""
"31/03/2023 04:00:00 - 31/03/2023 05:00:00","BZN|PL","Without Sequence","126.99","",""
"31/03/2023 05:00:00 - 31/03/2023 06:00:00","BZN|PL","Without Sequence","132.65","",""
"31/03/2023 06:00:00 - 31/03/2023 07:00:00","BZN|PL","Without Sequence","137.51","",""
"31/03/2023 07:00:00 - 31/03/2023 08:00:00","BZN|PL","Without Sequence","132.40","",""
"31/03/2023 08:00:00 - 31/03/2023 09:00:00","BZN|PL","Without Sequence","125.16","",""
"31/03/2023 09:00:00 - 31/03/2023 10:00:00","BZN|PL","Without Sequence","123.52","",""
"31/03/2023 10:00:00 - 31/03/2023 11:00:00","BZN|PL","Without Sequence","123.52","",""
"31/03/2023 11:00:00 - 31/03/2023 12:00:00","BZN|PL","Without Sequence","124.28","",""
"31/03/2023 12:00:00 - 31/03/2023 13:00:00","BZN|PL","Without Sequence","123.51","",""
"31/03/2023 13:00:00 - 31/03/2023 14:00:00","BZN|PL","Without Sequence","128.13","",""
"31/03/2023 14:00:00 - 31/03/2023 15:00:00","BZN|PL","Without Sequence","135.05","",""
"31/03/2023 15:00:00 - 31/03/2023 16:00:00","BZN|PL","Without Sequence","136.50","",""
"31/03/2023 16:00:00 - 31/03/2023 17:00:00","BZN|PL","Without Sequence","146.37","",""
"31/03/2023 17:00:00 - 31/03/2023 18:00:00","BZN|PL","Without Sequence","157.99","",""
"31/03/2023 18:00:00 - 31/03/2023 19:00:00","BZN|PL","Without Sequence","159.49","",""
"31/03/2023 19:00:00 - 31/03/2023 20:00:00","BZN|PL","Without Sequence","121.22","",""
"31/03/2023 20:00:00 - 31/03/2023 21:00:00","BZN|PL","Without Sequence","133.52","",""
"31/03/2023 21:00:00 - 31/03/2023 22:00:00","BZN|PL","Without Sequence","124.73","",""
"31/03/2023 22:00:00 - 31/03/2023 23:00:00","BZN|PL","Without Sequence","125.37","",""
"31/03/2023 23:00:00 - 01/04/2023 00:00:00","BZN|PL","Without Sequence","125.39","",""
"01/04/2023 00:00:00 - 01/04/2023 01:00:00","BZN|PL","Without Sequence","125.40","",""
"01/04/2023 01:00:00 - 01/04/2023 02:00:00","BZN|PL","Without Sequence","125.70","",""
"01/04/2023 02:00:00 - 01/04/2023 03:00:00","BZN|PL","Without Sequence","125.66","",""
"01/04/2023 03:00:00 - 01/04/2023 04:00:00","BZN|PL","Without Sequence","125.75","",""
"01/04/2023 04:00:00 - 01/04/2023 05:00:00","BZN|PL","Without Sequence","125.71","",""
"01/04/2023 05:00:00 - 01/04/2023 06:00:00","BZN|PL","Without Sequence","125.75","",""
"01/04/2023 06:00:00 - 01/04/2023 07:00:00","BZN|PL","Without Sequence","125.74","",""
"01/04/2023 07:00:00 - 01/04/2023 08:00:00","BZN|PL","Without Sequence","124.96","",""
"01/04/2023 08:00:00 - 01/04/2023 09:00:00","BZN|PL","Without Sequence","117.53","",""
"01/04/2023 09:00:00 - 01/04/2023 10:00:00","BZN|PL","Without Sequence","108.97","",""
"01/04/2023 10:00:00 - 01/04/2023 11:00:00","BZN|PL","Without Sequence","109.43","",""
"01/04/2023 11:00:00 - 01/04/2023 12:00:00","BZN|PL","Without Sequence","116.73","",""
"01/04/2023 12:00:00 - 01/04/2023 13:00:00","BZN|PL","Without Sequence","118.54","",""
"01/04/2023 13:00:00 - 01/04/2023 14:00:00","BZN|PL","Without Sequence","122.95","",""
"01/04/2023 14:00:00 - 01/04/2023 15:00:00","BZN|PL","Without Sequence","125.71","",""
"01/04/2023 15:00:00 - 01/04/2023 16:00:00","BZN|PL","Without Sequence","124.88","",""
"01/04/2023 16:00:00 - 01/04/2023 17:00:00","BZN|PL","Without Sequence","125.40","",""
"01/04/2023 17:00:00 - 01/04/2023 18:00:00","BZN|PL","Without Sequence","125.37","",""
"01/04/2023 18:00:00 - 01/04/2023 19:00:00","BZN|PL","Without Sequence","125.76","",""
"01/04/2023 19:00:00 - 01/04/2023 20:00:00","BZN|PL","Without Sequence","125.69","",""
"01/04/2023 20:00:00 - 01/04/2023 21:00:00","BZN|PL","Without Sequence","125.39","",""
"01/04/2023 21:00:00 - 01/04/2023 22:00:00","BZN|PL","Without Sequence","106.42","",""
"01/04/2023 22:00:00 - 01/04/2023 23:00:00","BZN|PL","Without Sequence","96.28","",""
"01/04/2023 23:00:00 - 02/04/2023 00:00:00","BZN|PL","Without Sequence","89.98","",""
"02/04/2023 00:00:00 - 02/04/2023 01:00:00","BZN|PL","Without Sequence","89.06","",""
"02/04/2023 01:00:00 - 02/04/2023 02:00:00","BZN|PL","Without Sequence","87.29","",""
"02/04/2023 02:00:00 - 02/04/2023 03:00:00","BZN|PL","Without Sequence","85.00","",""
"02/04/2023 03:00:00 - 02/04/2023 04:00:00","BZN|PL","Without Sequence","83.53","",""
"02/04/2023 04:00:00 - 02/04/2023 05:00:00","BZN|PL","Without Sequence","77.05","",""
"02/04/2023 05:00:00 - 02/04/2023 06:00:00","BZN|PL","Without Sequence","81.30","",""
"02/04/2023 06:00:00 - 02/04/2023 07:00:00","BZN|PL","Without Sequence","83.12","",""
"02/04/2023 07:00:00 - 02/04/2023 08:00:00","BZN|PL","Without Sequence","91.86","",""
"02/04/2023 08:00:00 - 02/04/2023 09:00:00","BZN|PL","Without Sequence","88.70","",""
"02/04/2023 09:00:00 - 02/04/2023 10:00:00","BZN|PL","Without Sequence","64.16","",""
"02/04/2023 10:00:00 - 02/04/2023 11:00:00","BZN|PL","Without Sequence","56.14","",""
"02/04/2023 11:00:00 - 02/04/2023 12:00:00","BZN|PL","Without Sequence","47.46","",""
"02/04/2023 12:00:00 - 02/04/2023 13:00:00","BZN|PL","Without Sequence","40.09","",""
"02/04/2023 13:00:00 - 02/04/2023 14:00:00","BZN|PL","Without Sequence","36.36","",""
"02/04/2023 14:00:00 - 02/04/2023 15:00:00","BZN|PL","Without Sequence","42.87","",""
"02/04/2023 15:00:00 - 02/04/2023 16:00:00","BZN|PL","Without Sequence","59.82","",""
"02/04/2023 16:00:00 - 02/04/2023 17:00:00","BZN|PL","Without Sequence","100.41","",""
"02/04/2023 17:00:00 - 02/04/2023 18:00:00","BZN|PL","Without Sequence","107.03","",""
"02/04/2023 18:00:00 - 02/04/2023 19:00:00","BZN|PL","Without Sequence","111.23","",""
"02/04/2023 19:00:00 - 02/04/2023 20:00:00","BZN|PL","Without Sequence","109.72","",""
"02/04/2023 20:00:00 - 02/04/2023 21:00:00","BZN|PL","Without Sequence","110.55","",""
"02/04/2023 21:00:00 - 02/04/2023 22:00:00","BZN|PL","Without Sequence","109.01","",""
"02/04/2023 22:00:00 - 02/04/2023 23:00:00","BZN|PL","Without Sequence","98.63","",""
"02/04/2023 23:00:00 - 03/04/2023 00:00:00","BZN|PL","Without Sequence","100.14","",""
"03/04/2023 00:00:00 - 03/04/2023 01:00:00","BZN|PL","Without Sequence","98.84","",""
"03/04/2023 01:00:00 - 03/04/2023 02:00:00","BZN|PL","Without Sequence","98.73","",""
"03/04/2023 02:00:00 - 03/04/2023 03:00:00","BZN|PL","Without Sequence","106.94","",""
"03/04/2023 03:00:00 - 03/04/2023 04:00:00","BZN|PL","Without Sequence","121.71","",""
"03/04/2023 04:00:00 - 03/04/2023 05:00:00","BZN|PL","Without Sequence","138.25","",""
"03/04/2023 05:00:00 - 03/04/2023 06:00:00","BZN|PL","Without Sequence","131.37","",""
"03/04/2023 06:00:00 - 03/04/2023 07:00:00","BZN|PL","Without Sequence","144.56","",""
"03/04/2023 07:00:00 - 03/04/2023 08:00:00","BZN|PL","Without Sequence","111.85","",""
"03/04/2023 08:00:00 - 03/04/2023 09:00:00","BZN|PL","Without Sequence","108.11","",""
"03/04/2023 09:00:00 - 03/04/2023 10:00:00","BZN|PL","Without Sequence","111.23","",""
"03/04/2023 10:00:00 - 03/04/2023 11:00:00","BZN|PL","Without Sequence","109.15","",""
"03/04/2023 11:00:00 - 03/04/2023 12:00:00","BZN|PL","Without Sequence","112.59","",""
"03/04/2023 12:00:00 - 03/04/2023 13:00:00","BZN|PL","Without Sequence","118.74","",""
"03/04/2023 13:00:00 - 03/04/2023 14:00:00","BZN|PL","Without Sequence","121.28","",""
"03/04/2023 14:00:00 - 03/04/2023 15:00:00","BZN|PL","Without Sequence","120.14","",""
"03/04/2023 15:00:00 - 03/04/2023 16:00:00","BZN|PL","Without Sequence","116.69","",""
"03/04/2023 16:00:00 - 03/04/2023 17:00:00","BZN|PL","Without Sequence","133.77","",""
"03/04/2023 17:00:00 - 03/04/2023 18:00:00","BZN|PL","Without Sequence","158.11","",""
"03/04/2023 18:00:00 - 03/04/2023 19:00:00","BZN|PL","Without Sequence","153.23","",""
"03/04/2023 19:00:00 - 03/04/2023 20:00:00","BZN|PL","Without Sequence","138.09","",""
"03/04/2023 20:00:00 - 03/04/2023 21:00:00","BZN|PL","Without Sequence","131.10","",""
"03/04/2023 21:00:00 - 03/04/2023 22:00:00","BZN|PL","Without Sequence","113.12","",""
"03/04/2023 22:00:00 - 03/04/2023 23:00:00","BZN|PL","Without Sequence","122.72","",""
"03/04/2023 23:00:00 - 04/04/2023 00:00:00","BZN|PL","Without Sequence","126.32","",""
"04/04/2023 00:00:00 - 04/04/2023 01:00:00","BZN|PL","Without Sequence","124.64","",""
"04/04/2023 01:00:00 - 04/04/2023 02:00:00","BZN|PL","Without Sequence","126.88","",""
"04/04/2023 02:00:00 - 04/04/2023 03:00:00","BZN|PL","Without Sequence","117.93","",""
"04/04/2023 03:00:00 - 04/04/2023 04:00:00","BZN|PL","Without Sequence","121.91","",""
"04/04/2023 04:00:00 - 04/04/2023 05:00:00","BZN|PL","Without Sequence","148.34","",""
"04/04/2023 05:00:00 - 04/04/2023 06:00:00","BZN|PL","Without Sequence","174.79","",""
"04/04/2023 06:00:00 - 04/04/2023 07:00:00","BZN|PL","Without Sequence","166.91","",""
"04/04/2023 07:00:00 - 04/04/2023 08:00:00","BZN|PL","Without Sequence","132.49","",""
"04/04/2023 08:00:00 - 04/04/2023 09:00:00","BZN|PL","Without Sequence","118.40","",""
"04/04/2023 09:00:00 - 04/04/2023 10:00:00","BZN|PL","Without Sequence","112.02","",""
"04/04/2023 10:00:00 - 04/04/2023 11:00:00","BZN|PL","Without Sequence","109.60","",""
"04/04/2023 11:00:00 - 04/04/2023 12:00:00","BZN|PL","Without Sequence","108.28","",""
"04/04/2023 12:00:00 - 04/04/2023 13:00:00","BZN|PL","Without Sequence","107.31","",""
"04/04/2023 13:00:00 - 04/04/2023 14:00:00","BZN|PL","Without Sequence","108.71","",""
"04/04/2023 14:00:00 - 04/04/2023 15:00:00","BZN|PL","Without Sequence","112.73","",""
"04/04/2023 15:00:00 - 04/04/2023 16:00:00","BZN|PL","Without Sequence","122.00","",""
"04/04/2023 16:00:00 - 04/04/2023 17:00:00","BZN|PL","Without Sequence","147.10","",""
"04/04/2023 17:00:00 - 04/04/2023 18:00:00","BZN|PL","Without Sequence","180.00","",""
"04/04/2023 18:00:00 - 04/04/2023 19:00:00","BZN|PL","Without Sequence","177.32","",""
"04/04/2023 19:00:00 - 04/04/2023 20:00:00","BZN|PL","Without Sequence","155.57","",""
"04/04/2023 20:00:00 - 04/04/2023 21:00:00","BZN|PL","Without Sequence","141.24","",""
"04/04/2023 21:00:00 - 04/04/2023 22:00:00","BZN|PL","Without Sequence","130.81","",""
"04/04/2023 22:00:00 - 04/04/2023 23:00:00","BZN|PL","Without Sequence","131.66","",""
"04/04/2023 23:00:00 - 05/04/2023 00:00:00","BZN|PL","Without Sequence","131.15","",""
"05/04/2023 00:00:00 - 05/04/2023 01:00:00","BZN|PL","Without Sequence","132.54","",""
"05/04/2023 01:00:00 - 05/04/2023 02:00:00","BZN|PL","Without Sequence","133.04","",""
"05/04/2023 02:00:00 - 05/04/2023 03:00:00","BZN|PL","Without Sequence","129.70","",""
"05/04/2023 03:00:00 - 05/04/2023 04:00:00","BZN|PL","Without Sequence","139.21","",""
"05/04/2023 04:00:00 - 05/04/2023 05:00:00","BZN|PL","Without Sequence","166.73","",""
"05/04/2023 05:00:00 - 05/04/2023 06:00:00","BZN|PL","Without Sequence","201.91","",""
"05/04/2023 06:00:00 - 05/04/2023 07:00:00","BZN|PL","Without Sequence","179.38","",""
"05/04/2023 07:00:00 - 05/04/2023 08:00:00","BZN|PL","Without Sequence","138.89","",""
"05/04/2023 08:00:00 - 05/04/2023 09:00:00","BZN|PL","Without Sequence","121.33","",""
"05/04/2023 09:00:00 - 05/04/2023 10:00:00","BZN|PL","Without Sequence","115.73","",""
"05/04/2023 10:00:00 - 05/04/2023 11:00:00","BZN|PL","Without Sequence","113.50","",""
"05/04/2023 11:00:00 - 05/04/2023 12:00:00","BZN|PL","Without Sequence","113.68","",""
"05/04/2023 12:00:00 - 05/04/2023 13:00:00","BZN|PL","Without Sequence","113.68","",""
"05/04/2023 13:00:00 - 05/04/2023 14:00:00","BZN|PL","Without Sequence","118.63","",""
"05/04/2023 14:00:00 - 05/04/2023 15:00:00","BZN|PL","Without Sequence","121.67","",""
"05/04/2023 15:00:00 - 05/04/2023 16:00:00","BZN|PL","Without Sequence","136.08","",""
"05/04/2023 16:00:00 - 05/04/2023 17:00:00","BZN|PL","Without Sequence","156.81","",""
"05/04/2023 17:00:00 - 05/04/2023 18:00:00","BZN|PL","Without Sequence","199.56","",""
"05/04/2023 18:00:00 - 05/04/2023 19:00:00","BZN|PL","Without Sequence","192.34","",""
"05/04/2023 19:00:00 - 05/04/2023 20:00:00","BZN|PL","Without Sequence","164.98","",""
"05/04/2023 20:00:00 - 05/04/2023 21:00:00","BZN|PL","Without Sequence","151.39","",""
"05/04/2023 21:00:00 - 05/04/2023 22:00:00","BZN|PL","Without Sequence","139.13","",""
"05/04/2023 22:00:00 - 05/04/2023 23:00:00","BZN|PL","Without Sequence","135.54","",""
"05/04/2023 23:00:00 - 06/04/2023 00:00:00","BZN|PL","Without Sequence","133.14","",""
"06/04/2023 00:00:00 - 06/04/2023 01:00:00","BZN|PL","Without Sequence","132.95","",""
"06/04/2023 01:00:00 - 06/04/2023 02:00:00","BZN|PL","Without Sequence","133.19","",""
"06/04/2023 02:00:00 - 06/04/2023 03:00:00","BZN|PL","Without Sequence","133.45","",""
"06/04/2023 03:00:00 - 06/04/2023 04:00:00","BZN|PL","Without Sequence","133.76","",""
"06/04/2023 04:00:00 - 06/04/2023 05:00:00","BZN|PL","Without Sequence","142.51","",""
"06/04/2023 05:00:00 - 06/04/2023 06:00:00","BZN|PL","Without Sequence","161.63","",""
"06/04/2023 06:00:00 - 06/04/2023 07:00:00","BZN|PL","Without Sequence","151.88","",""
"06/04/2023 07:00:00 - 06/04/2023 08:00:00","BZN|PL","Without Sequence","120.09","",""
"06/04/2023 08:00:00 - 06/04/2023 09:00:00","BZN|PL","Without Sequence","118.24","",""
"06/04/2023 09:00:00 - 06/04/2023 10:00:00","BZN|PL","Without Sequence","116.26","",""
"06/04/2023 10:00:00 - 06/04/2023 11:00:00","BZN|PL","Without Sequence","116.78","",""
"06/04/2023 11:00:00 - 06/04/2023 12:00:00","BZN|PL","Without Sequence","121.70","",""
"06/04/2023 12:00:00 - 06/04/2023 13:00:00","BZN|PL","Without Sequence","123.83","",""
"06/04/2023 13:00:00 - 06/04/2023 14:00:00","BZN|PL","Without Sequence","129.62","",""
"06/04/2023 14:00:00 - 06/04/2023 15:00:00","BZN|PL","Without Sequence","124.09","",""
"06/04/2023 15:00:00 - 06/04/2023 16:00:00","BZN|PL","Without Sequence","128.67","",""
"06/04/2023 16:00:00 - 06/04/2023 17:00:00","BZN|PL","Without Sequence","140.00","",""
"06/04/2023 17:00:00 - 06/04/2023 18:00:00","BZN|PL","Without Sequence","161.71","",""
"06/04/2023 18:00:00 - 06/04/2023 19:00:00","BZN|PL","Without Sequence","150.56","",""
"06/04/2023 19:00:00 - 06/04/2023 20:00:00","BZN|PL","Without Sequence","131.64","",""
"06/04/2023 20:00:00 - 06/04/2023 21:00:00","BZN|PL","Without Sequence","133.53","",""
"06/04/2023 21:00:00 - 06/04/2023 22:00:00","BZN|PL","Without Sequence","131.53","",""
"06/04/2023 22:00:00 - 06/04/2023 23:00:00","BZN|PL","Without Sequence","129.40","",""
"06/04/2023 23:00:00 - 07/04/2023 00:00:00","BZN|PL","Without Sequence","131.58","",""
"07/04/2023 00:00:00 - 07/04/2023 01:00:00","BZN|PL","Without Sequence","128.33","",""
"07/04/2023 01:00:00 - 07/04/2023 02:00:00","BZN|PL","Without Sequence","128.05","",""
"07/04/2023 02:00:00 - 07/04/2023 03:00:00","BZN|PL","Without Sequence","131.44","",""
"07/04/2023 03:00:00 - 07/04/2023 04:00:00","BZN|PL","Without Sequence","130.09","",""
"07/04/2023 04:00:00 - 07/04/2023 05:00:00","BZN|PL","Without Sequence","135.73","",""
"07/04/2023 05:00:00 - 07/04/2023 06:00:00","BZN|PL","Without Sequence","131.70","",""
"07/04/2023 06:00:00 - 07/04/2023 07:00:00","BZN|PL","Without Sequence","128.82","",""
"07/04/2023 07:00:00 - 07/04/2023 08:00:00","BZN|PL","Without Sequence","134.94","",""
"07/04/2023 08:00:00 - 07/04/2023 09:00:00","BZN|PL","Without Sequence","132.21","",""
"07/04/2023 09:00:00 - 07/04/2023 10:00:00","BZN|PL","Without Sequence","133.23","",""
"07/04/2023 10:00:00 - 07/04/2023 11:00:00","BZN|PL","Without Sequence","132.94","",""
"07/04/2023 11:00:00 - 07/04/2023 12:00:00","BZN|PL","Without Sequence","133.46","",""
"07/04/2023 12:00:00 - 07/04/2023 13:00:00","BZN|PL","Without Sequence","133.40","",""
"07/04/2023 13:00:00 - 07/04/2023 14:00:00","BZN|PL","Without Sequence","132.63","",""
"07/04/2023 14:00:00 - 07/04/2023 15:00:00","BZN|PL","Without Sequence","133.13","",""
"07/04/2023 15:00:00 - 07/04/2023 16:00:00","BZN|PL","Without Sequence","136.49","",""
"07/04/2023 16:00:00 - 07/04/2023 17:00:00","BZN|PL","Without Sequence","138.65","",""
"07/04/2023 17:00:00 - 07/04/2023 18:00:00","BZN|PL","Without Sequence","140.37","",""
"07/04/2023 18:00:00 - 07/04/2023 19:00:00","BZN|PL","Without Sequence","148.22","",""
"07/04/2023 19:00:00 - 07/04/2023 20:00:00","BZN|PL","Without Sequence","136.44","",""
"07/04/2023 20:00:00 - 07/04/2023 21:00:00","BZN|PL","Without Sequence","137.02","",""
"07/04/2023 21:00:00 - 07/04/2023 22:00:00","BZN|PL","Without Sequence","132.39","",""
"07/04/2023 22:00:00 - 07/04/2023 23:00:00","BZN|PL","Without Sequence","131.85","",""
"07/04/2023 23:00:00 - 08/04/2023 00:00:00","BZN|PL","Without Sequence","130.17","",""
"08/04/2023 00:00:00 - 08/04/2023 01:00:00","BZN|PL","Without Sequence","130.16","",""
"08/04/2023 01:00:00 - 08/04/2023 02:00:00","BZN|PL","Without Sequence","129.18","",""
"08/04/2023 02:00:00 - 08/04/2023 03:00:00","BZN|PL","Without Sequence","130.17","",""
"08/04/2023 03:00:00 - 08/04/2023 04:00:00","BZN|PL","Without Sequence","128.88","",""
"08/04/2023 04:00:00 - 08/04/2023 05:00:00","BZN|PL","Without Sequence","127.15","",""
"08/04/2023 05:00:00 - 08/04/2023 06:00:00","BZN|PL","Without Sequence","132.32","",""
"08/04/2023 06:00:00 - 08/04/2023 07:00:00","BZN|PL","Without Sequence","133.37","",""
"08/04/2023 07:00:00 - 08/04/2023 08:00:00","BZN|PL","Without Sequence","132.31","",""
"08/04/2023 08:00:00 - 08/04/2023 09:00:00","BZN|PL","Without Sequence","132.49","",""
"08/04/2023 09:00:00 - 08/04/2023 10:00:00","BZN|PL","Without Sequence","132.01","",""
"08/04/2023 10:00:00 - 08/04/2023 11:00:00","BZN|PL","Without Sequence","128.04","",""
"08/04/2023 11:00:00 - 08/04/2023 12:00:00","BZN|PL","Without Sequence","117.70","",""
"08/04/2023 12:00:00 - 08/04/2023 13:00:00","BZN|PL","Without Sequence","115.77","",""
"08/04/2023 13:00:00 - 08/04/2023 14:00:00","BZN|PL","Without Sequence","116.03","",""
"08/04/2023 14:00:00 - 08/04/2023 15:00:00","BZN|PL","Without Sequence","125.90","",""
"08/04/2023 15:00:00 - 08/04/2023 16:00:00","BZN|PL","Without Sequence","132.32","",""
"08/04/2023 16:00:00 - 08/04/2023 17:00:00","BZN|PL","Without Sequence","125.85","",""
"08/04/2023 17:00:00 - 08/04/2023 18:00:00","BZN|PL","Without Sequence","145.99","",""
"08/04/2023 18:00:00 - 08/04/2023 19:00:00","BZN|PL","Without Sequence","145.11","",""
"08/04/2023 19:00:00 - 08/04/2023 20:00:00","BZN|PL","Without Sequence","137.31","",""
"08/04/2023 20:00:00 - 08/04/2023 21:00:00","BZN|PL","Without Sequence","134.90","",""
"08/04/2023 21:00:00 - 08/04/2023 22:00:00","BZN|PL","Without Sequence","126.98","",""
"08/04/2023 22:00:00 - 08/04/2023 23:00:00","BZN|PL","Without Sequence","127.99","",""
"08/04/2023 23:00:00 - 09/04/2023 00:00:00","BZN|PL","Without Sequence","117.86","",""
