"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"19/04/2022 15:00:00 - 19/04/2022 16:00:00","BZN|EE","Without Sequence","84.97","",""
"19/04/2022 16:00:00 - 19/04/2022 17:00:00","BZN|EE","Without Sequence","115.30","",""
"19/04/2022 17:00:00 - 19/04/2022 18:00:00","BZN|EE","Without Sequence","115.37","",""
"19/04/2022 18:00:00 - 19/04/2022 19:00:00","BZN|EE","Without Sequence","180.02","",""
"19/04/2022 19:00:00 - 19/04/2022 20:00:00","BZN|EE","Without Sequence","140.04","",""
"19/04/2022 20:00:00 - 19/04/2022 21:00:00","BZN|EE","Without Sequence","102.68","",""
"19/04/2022 21:00:00 - 19/04/2022 22:00:00","BZN|EE","Without Sequence","80.07","",""
"19/04/2022 22:00:00 - 19/04/2022 23:00:00","BZN|EE","Without Sequence","70.05","",""
"19/04/2022 23:00:00 - 20/04/2022 00:00:00","BZN|EE","Without Sequence","70.02","",""
"20/04/2022 00:00:00 - 20/04/2022 01:00:00","BZN|EE","Without Sequence","65.52","",""
"20/04/2022 01:00:00 - 20/04/2022 02:00:00","BZN|EE","Without Sequence","67.26","",""
"20/04/2022 02:00:00 - 20/04/2022 03:00:00","BZN|EE","Without Sequence","68.55","",""
"20/04/2022 03:00:00 - 20/04/2022 04:00:00","BZN|EE","Without Sequence","70.86","",""
"20/04/2022 04:00:00 - 20/04/2022 05:00:00","BZN|EE","Without Sequence","106.67","",""
"20/04/2022 05:00:00 - 20/04/2022 06:00:00","BZN|EE","Without Sequence","115.31","",""
"20/04/2022 06:00:00 - 20/04/2022 07:00:00","BZN|EE","Without Sequence","100.12","",""
"20/04/2022 07:00:00 - 20/04/2022 08:00:00","BZN|EE","Without Sequence","97.14","",""
"20/04/2022 08:00:00 - 20/04/2022 09:00:00","BZN|EE","Without Sequence","89.95","",""
"20/04/2022 09:00:00 - 20/04/2022 10:00:00","BZN|EE","Without Sequence","79.63","",""
"20/04/2022 10:00:00 - 20/04/2022 11:00:00","BZN|EE","Without Sequence","72.79","",""
"20/04/2022 11:00:00 - 20/04/2022 12:00:00","BZN|EE","Without Sequence","69.31","",""
"20/04/2022 12:00:00 - 20/04/2022 13:00:00","BZN|EE","Without Sequence","69.33","",""
"20/04/2022 13:00:00 - 20/04/2022 14:00:00","BZN|EE","Without Sequence","68.93","",""
"20/04/2022 14:00:00 - 20/04/2022 15:00:00","BZN|EE","Without Sequence","69.26","",""
"20/04/2022 15:00:00 - 20/04/2022 16:00:00","BZN|EE","Without Sequence","71.74","",""
"20/04/2022 16:00:00 - 20/04/2022 17:00:00","BZN|EE","Without Sequence","69.90","",""
"20/04/2022 17:00:00 - 20/04/2022 18:00:00","BZN|EE","Without Sequence","69.88","",""
"20/04/2022 18:00:00 - 20/04/2022 19:00:00","BZN|EE","Without Sequence","111.77","",""
"20/04/2022 19:00:00 - 20/04/2022 20:00:00","BZN|EE","Without Sequence","69.01","",""
"20/04/2022 20:00:00 - 20/04/2022 21:00:00","BZN|EE","Without Sequence","59.95","",""
"20/04/2022 21:00:00 - 20/04/2022 22:00:00","BZN|EE","Without Sequence","54.71","",""
"20/04/2022 22:00:00 - 20/04/2022 23:00:00","BZN|EE","Without Sequence","33.26","",""
"20/04/2022 23:00:00 - 21/04/2022 00:00:00","BZN|EE","Without Sequence","30.42","",""
"21/04/2022 00:00:00 - 21/04/2022 01:00:00","BZN|EE","Without Sequence","31.09","",""
"21/04/2022 01:00:00 - 21/04/2022 02:00:00","BZN|EE","Without Sequence","35.01","",""
"21/04/2022 02:00:00 - 21/04/2022 03:00:00","BZN|EE","Without Sequence","36.76","",""
"21/04/2022 03:00:00 - 21/04/2022 04:00:00","BZN|EE","Without Sequence","45.58","",""
"21/04/2022 04:00:00 - 21/04/2022 05:00:00","BZN|EE","Without Sequence","105.01","",""
"21/04/2022 05:00:00 - 21/04/2022 06:00:00","BZN|EE","Without Sequence","105.09","",""
"21/04/2022 06:00:00 - 21/04/2022 07:00:00","BZN|EE","Without Sequence","105.07","",""
"21/04/2022 07:00:00 - 21/04/2022 08:00:00","BZN|EE","Without Sequence","72.39","",""
"21/04/2022 08:00:00 - 21/04/2022 09:00:00","BZN|EE","Without Sequence","68.22","",""
"21/04/2022 09:00:00 - 21/04/2022 10:00:00","BZN|EE","Without Sequence","56.33","",""
"21/04/2022 10:00:00 - 21/04/2022 11:00:00","BZN|EE","Without Sequence","49.31","",""
"21/04/2022 11:00:00 - 21/04/2022 12:00:00","BZN|EE","Without Sequence","43.50","",""
"21/04/2022 12:00:00 - 21/04/2022 13:00:00","BZN|EE","Without Sequence","37.73","",""
"21/04/2022 13:00:00 - 21/04/2022 14:00:00","BZN|EE","Without Sequence","40.11","",""
"21/04/2022 14:00:00 - 21/04/2022 15:00:00","BZN|EE","Without Sequence","39.95","",""
"21/04/2022 15:00:00 - 21/04/2022 16:00:00","BZN|EE","Without Sequence","97.30","",""
"21/04/2022 16:00:00 - 21/04/2022 17:00:00","BZN|EE","Without Sequence","105.05","",""
"21/04/2022 17:00:00 - 21/04/2022 18:00:00","BZN|EE","Without Sequence","105.10","",""
"21/04/2022 18:00:00 - 21/04/2022 19:00:00","BZN|EE","Without Sequence","140.00","",""
"21/04/2022 19:00:00 - 21/04/2022 20:00:00","BZN|EE","Without Sequence","61.28","",""
"21/04/2022 20:00:00 - 21/04/2022 21:00:00","BZN|EE","Without Sequence","25.73","",""
"21/04/2022 21:00:00 - 21/04/2022 22:00:00","BZN|EE","Without Sequence","20.04","",""
"21/04/2022 22:00:00 - 21/04/2022 23:00:00","BZN|EE","Without Sequence","40.04","",""
"21/04/2022 23:00:00 - 22/04/2022 00:00:00","BZN|EE","Without Sequence","40.02","",""
"22/04/2022 00:00:00 - 22/04/2022 01:00:00","BZN|EE","Without Sequence","40.02","",""
"22/04/2022 01:00:00 - 22/04/2022 02:00:00","BZN|EE","Without Sequence","40.04","",""
"22/04/2022 02:00:00 - 22/04/2022 03:00:00","BZN|EE","Without Sequence","40.01","",""
"22/04/2022 03:00:00 - 22/04/2022 04:00:00","BZN|EE","Without Sequence","117.92","",""
"22/04/2022 04:00:00 - 22/04/2022 05:00:00","BZN|EE","Without Sequence","90.09","",""
"22/04/2022 05:00:00 - 22/04/2022 06:00:00","BZN|EE","Without Sequence","148.86","",""
"22/04/2022 06:00:00 - 22/04/2022 07:00:00","BZN|EE","Without Sequence","90.10","",""
"22/04/2022 07:00:00 - 22/04/2022 08:00:00","BZN|EE","Without Sequence","90.01","",""
"22/04/2022 08:00:00 - 22/04/2022 09:00:00","BZN|EE","Without Sequence","200.01","",""
"22/04/2022 09:00:00 - 22/04/2022 10:00:00","BZN|EE","Without Sequence","58.27","",""
"22/04/2022 10:00:00 - 22/04/2022 11:00:00","BZN|EE","Without Sequence","105.42","",""
"22/04/2022 11:00:00 - 22/04/2022 12:00:00","BZN|EE","Without Sequence","159.93","",""
"22/04/2022 12:00:00 - 22/04/2022 13:00:00","BZN|EE","Without Sequence","29.97","",""
"22/04/2022 13:00:00 - 22/04/2022 14:00:00","BZN|EE","Without Sequence","30.34","",""
"22/04/2022 14:00:00 - 22/04/2022 15:00:00","BZN|EE","Without Sequence","101.42","",""
"22/04/2022 15:00:00 - 22/04/2022 16:00:00","BZN|EE","Without Sequence","90.04","",""
"22/04/2022 16:00:00 - 22/04/2022 17:00:00","BZN|EE","Without Sequence","90.07","",""
"22/04/2022 17:00:00 - 22/04/2022 18:00:00","BZN|EE","Without Sequence","90.09","",""
"22/04/2022 18:00:00 - 22/04/2022 19:00:00","BZN|EE","Without Sequence","90.02","",""
"22/04/2022 19:00:00 - 22/04/2022 20:00:00","BZN|EE","Without Sequence","180.56","",""
"22/04/2022 20:00:00 - 22/04/2022 21:00:00","BZN|EE","Without Sequence","130.87","",""
"22/04/2022 21:00:00 - 22/04/2022 22:00:00","BZN|EE","Without Sequence","121.08","",""
"22/04/2022 22:00:00 - 22/04/2022 23:00:00","BZN|EE","Without Sequence","50.10","",""
"22/04/2022 23:00:00 - 23/04/2022 00:00:00","BZN|EE","Without Sequence","50.06","",""
"23/04/2022 00:00:00 - 23/04/2022 01:00:00","BZN|EE","Without Sequence","50.01","",""
"23/04/2022 01:00:00 - 23/04/2022 02:00:00","BZN|EE","Without Sequence","50.06","",""
"23/04/2022 02:00:00 - 23/04/2022 03:00:00","BZN|EE","Without Sequence","50.03","",""
"23/04/2022 03:00:00 - 23/04/2022 04:00:00","BZN|EE","Without Sequence","24.47","",""
"23/04/2022 04:00:00 - 23/04/2022 05:00:00","BZN|EE","Without Sequence","90.25","",""
"23/04/2022 05:00:00 - 23/04/2022 06:00:00","BZN|EE","Without Sequence","140.20","",""
"23/04/2022 06:00:00 - 23/04/2022 07:00:00","BZN|EE","Without Sequence","138.10","",""
"23/04/2022 07:00:00 - 23/04/2022 08:00:00","BZN|EE","Without Sequence","80.70","",""
"23/04/2022 08:00:00 - 23/04/2022 09:00:00","BZN|EE","Without Sequence","49.62","",""
"23/04/2022 09:00:00 - 23/04/2022 10:00:00","BZN|EE","Without Sequence","20.90","",""
"23/04/2022 10:00:00 - 23/04/2022 11:00:00","BZN|EE","Without Sequence","13.29","",""
"23/04/2022 11:00:00 - 23/04/2022 12:00:00","BZN|EE","Without Sequence","62.50","",""
"23/04/2022 12:00:00 - 23/04/2022 13:00:00","BZN|EE","Without Sequence","13.33","",""
"23/04/2022 13:00:00 - 23/04/2022 14:00:00","BZN|EE","Without Sequence","13.33","",""
"23/04/2022 14:00:00 - 23/04/2022 15:00:00","BZN|EE","Without Sequence","21.54","",""
"23/04/2022 15:00:00 - 23/04/2022 16:00:00","BZN|EE","Without Sequence","54.97","",""
"23/04/2022 16:00:00 - 23/04/2022 17:00:00","BZN|EE","Without Sequence","135.53","",""
"23/04/2022 17:00:00 - 23/04/2022 18:00:00","BZN|EE","Without Sequence","164.15","",""
"23/04/2022 18:00:00 - 23/04/2022 19:00:00","BZN|EE","Without Sequence","148.09","",""
"23/04/2022 19:00:00 - 23/04/2022 20:00:00","BZN|EE","Without Sequence","35.13","",""
"23/04/2022 20:00:00 - 23/04/2022 21:00:00","BZN|EE","Without Sequence","30.89","",""
"23/04/2022 21:00:00 - 23/04/2022 22:00:00","BZN|EE","Without Sequence","25.78","",""
"23/04/2022 22:00:00 - 23/04/2022 23:00:00","BZN|EE","Without Sequence","30.51","",""
"23/04/2022 23:00:00 - 24/04/2022 00:00:00","BZN|EE","Without Sequence","31.76","",""
"24/04/2022 00:00:00 - 24/04/2022 01:00:00","BZN|EE","Without Sequence","32.56","",""
"24/04/2022 01:00:00 - 24/04/2022 02:00:00","BZN|EE","Without Sequence","33.78","",""
"24/04/2022 02:00:00 - 24/04/2022 03:00:00","BZN|EE","Without Sequence","31.80","",""
"24/04/2022 03:00:00 - 24/04/2022 04:00:00","BZN|EE","Without Sequence","32.75","",""
"24/04/2022 04:00:00 - 24/04/2022 05:00:00","BZN|EE","Without Sequence","35.08","",""
"24/04/2022 05:00:00 - 24/04/2022 06:00:00","BZN|EE","Without Sequence","65.67","",""
"24/04/2022 06:00:00 - 24/04/2022 07:00:00","BZN|EE","Without Sequence","70.36","",""
"24/04/2022 07:00:00 - 24/04/2022 08:00:00","BZN|EE","Without Sequence","78.89","",""
"24/04/2022 08:00:00 - 24/04/2022 09:00:00","BZN|EE","Without Sequence","73.28","",""
"24/04/2022 09:00:00 - 24/04/2022 10:00:00","BZN|EE","Without Sequence","72.26","",""
"24/04/2022 10:00:00 - 24/04/2022 11:00:00","BZN|EE","Without Sequence","63.34","",""
"24/04/2022 11:00:00 - 24/04/2022 12:00:00","BZN|EE","Without Sequence","56.89","",""
"24/04/2022 12:00:00 - 24/04/2022 13:00:00","BZN|EE","Without Sequence","51.74","",""
"24/04/2022 13:00:00 - 24/04/2022 14:00:00","BZN|EE","Without Sequence","77.26","",""
"24/04/2022 14:00:00 - 24/04/2022 15:00:00","BZN|EE","Without Sequence","80.63","",""
"24/04/2022 15:00:00 - 24/04/2022 16:00:00","BZN|EE","Without Sequence","109.04","",""
"24/04/2022 16:00:00 - 24/04/2022 17:00:00","BZN|EE","Without Sequence","161.05","",""
"24/04/2022 17:00:00 - 24/04/2022 18:00:00","BZN|EE","Without Sequence","169.93","",""
"24/04/2022 18:00:00 - 24/04/2022 19:00:00","BZN|EE","Without Sequence","133.70","",""
"24/04/2022 19:00:00 - 24/04/2022 20:00:00","BZN|EE","Without Sequence","163.65","",""
"24/04/2022 20:00:00 - 24/04/2022 21:00:00","BZN|EE","Without Sequence","126.53","",""
"24/04/2022 21:00:00 - 24/04/2022 22:00:00","BZN|EE","Without Sequence","82.75","",""
"24/04/2022 22:00:00 - 24/04/2022 23:00:00","BZN|EE","Without Sequence","93.38","",""
"24/04/2022 23:00:00 - 25/04/2022 00:00:00","BZN|EE","Without Sequence","95.03","",""
"25/04/2022 00:00:00 - 25/04/2022 01:00:00","BZN|EE","Without Sequence","91.03","",""
"25/04/2022 01:00:00 - 25/04/2022 02:00:00","BZN|EE","Without Sequence","95.10","",""
"25/04/2022 02:00:00 - 25/04/2022 03:00:00","BZN|EE","Without Sequence","100.48","",""
"25/04/2022 03:00:00 - 25/04/2022 04:00:00","BZN|EE","Without Sequence","151.02","",""
"25/04/2022 04:00:00 - 25/04/2022 05:00:00","BZN|EE","Without Sequence","227.00","",""
"25/04/2022 05:00:00 - 25/04/2022 06:00:00","BZN|EE","Without Sequence","261.87","",""
"25/04/2022 06:00:00 - 25/04/2022 07:00:00","BZN|EE","Without Sequence","272.47","",""
"25/04/2022 07:00:00 - 25/04/2022 08:00:00","BZN|EE","Without Sequence","249.06","",""
"25/04/2022 08:00:00 - 25/04/2022 09:00:00","BZN|EE","Without Sequence","225.15","",""
"25/04/2022 09:00:00 - 25/04/2022 10:00:00","BZN|EE","Without Sequence","220.67","",""
"25/04/2022 10:00:00 - 25/04/2022 11:00:00","BZN|EE","Without Sequence","204.06","",""
"25/04/2022 11:00:00 - 25/04/2022 12:00:00","BZN|EE","Without Sequence","170.00","",""
"25/04/2022 12:00:00 - 25/04/2022 13:00:00","BZN|EE","Without Sequence","160.45","",""
"25/04/2022 13:00:00 - 25/04/2022 14:00:00","BZN|EE","Without Sequence","150.06","",""
"25/04/2022 14:00:00 - 25/04/2022 15:00:00","BZN|EE","Without Sequence","130.47","",""
"25/04/2022 15:00:00 - 25/04/2022 16:00:00","BZN|EE","Without Sequence","194.17","",""
"25/04/2022 16:00:00 - 25/04/2022 17:00:00","BZN|EE","Without Sequence","199.58","",""
"25/04/2022 17:00:00 - 25/04/2022 18:00:00","BZN|EE","Without Sequence","199.43","",""
"25/04/2022 18:00:00 - 25/04/2022 19:00:00","BZN|EE","Without Sequence","187.37","",""
"25/04/2022 19:00:00 - 25/04/2022 20:00:00","BZN|EE","Without Sequence","150.06","",""
"25/04/2022 20:00:00 - 25/04/2022 21:00:00","BZN|EE","Without Sequence","203.86","",""
"25/04/2022 21:00:00 - 25/04/2022 22:00:00","BZN|EE","Without Sequence","109.88","",""
"25/04/2022 22:00:00 - 25/04/2022 23:00:00","BZN|EE","Without Sequence","122.14","",""
"25/04/2022 23:00:00 - 26/04/2022 00:00:00","BZN|EE","Without Sequence","108.13","",""
"26/04/2022 00:00:00 - 26/04/2022 01:00:00","BZN|EE","Without Sequence","100.08","",""
"26/04/2022 01:00:00 - 26/04/2022 02:00:00","BZN|EE","Without Sequence","108.14","",""
"26/04/2022 02:00:00 - 26/04/2022 03:00:00","BZN|EE","Without Sequence","122.20","",""
"26/04/2022 03:00:00 - 26/04/2022 04:00:00","BZN|EE","Without Sequence","122.18","",""
"26/04/2022 04:00:00 - 26/04/2022 05:00:00","BZN|EE","Without Sequence","100.06","",""
"26/04/2022 05:00:00 - 26/04/2022 06:00:00","BZN|EE","Without Sequence","198.72","",""
"26/04/2022 06:00:00 - 26/04/2022 07:00:00","BZN|EE","Without Sequence","207.66","",""
"26/04/2022 07:00:00 - 26/04/2022 08:00:00","BZN|EE","Without Sequence","199.84","",""
"26/04/2022 08:00:00 - 26/04/2022 09:00:00","BZN|EE","Without Sequence","204.58","",""
"26/04/2022 09:00:00 - 26/04/2022 10:00:00","BZN|EE","Without Sequence","198.58","",""
"26/04/2022 10:00:00 - 26/04/2022 11:00:00","BZN|EE","Without Sequence","197.83","",""
"26/04/2022 11:00:00 - 26/04/2022 12:00:00","BZN|EE","Without Sequence","159.94","",""
"26/04/2022 12:00:00 - 26/04/2022 13:00:00","BZN|EE","Without Sequence","160.90","",""
"26/04/2022 13:00:00 - 26/04/2022 14:00:00","BZN|EE","Without Sequence","189.95","",""
"26/04/2022 14:00:00 - 26/04/2022 15:00:00","BZN|EE","Without Sequence","193.74","",""
"26/04/2022 15:00:00 - 26/04/2022 16:00:00","BZN|EE","Without Sequence","199.99","",""
"26/04/2022 16:00:00 - 26/04/2022 17:00:00","BZN|EE","Without Sequence","204.52","",""
"26/04/2022 17:00:00 - 26/04/2022 18:00:00","BZN|EE","Without Sequence","204.53","",""
"26/04/2022 18:00:00 - 26/04/2022 19:00:00","BZN|EE","Without Sequence","201.09","",""
"26/04/2022 19:00:00 - 26/04/2022 20:00:00","BZN|EE","Without Sequence","199.61","",""
"26/04/2022 20:00:00 - 26/04/2022 21:00:00","BZN|EE","Without Sequence","109.99","",""
"26/04/2022 21:00:00 - 26/04/2022 22:00:00","BZN|EE","Without Sequence","125.67","",""
"26/04/2022 22:00:00 - 26/04/2022 23:00:00","BZN|EE","Without Sequence","25.32","",""
"26/04/2022 23:00:00 - 27/04/2022 00:00:00","BZN|EE","Without Sequence","28.07","",""
"27/04/2022 00:00:00 - 27/04/2022 01:00:00","BZN|EE","Without Sequence","31.17","",""
"27/04/2022 01:00:00 - 27/04/2022 02:00:00","BZN|EE","Without Sequence","35.68","",""
"27/04/2022 02:00:00 - 27/04/2022 03:00:00","BZN|EE","Without Sequence","52.40","",""
"27/04/2022 03:00:00 - 27/04/2022 04:00:00","BZN|EE","Without Sequence","118.12","",""
"27/04/2022 04:00:00 - 27/04/2022 05:00:00","BZN|EE","Without Sequence","204.11","",""
"27/04/2022 05:00:00 - 27/04/2022 06:00:00","BZN|EE","Without Sequence","271.01","",""
"27/04/2022 06:00:00 - 27/04/2022 07:00:00","BZN|EE","Without Sequence","265.98","",""
"27/04/2022 07:00:00 - 27/04/2022 08:00:00","BZN|EE","Without Sequence","252.74","",""
"27/04/2022 08:00:00 - 27/04/2022 09:00:00","BZN|EE","Without Sequence","218.24","",""
"27/04/2022 09:00:00 - 27/04/2022 10:00:00","BZN|EE","Without Sequence","206.63","",""
"27/04/2022 10:00:00 - 27/04/2022 11:00:00","BZN|EE","Without Sequence","199.62","",""
"27/04/2022 11:00:00 - 27/04/2022 12:00:00","BZN|EE","Without Sequence","120.00","",""
"27/04/2022 12:00:00 - 27/04/2022 13:00:00","BZN|EE","Without Sequence","114.31","",""
"27/04/2022 13:00:00 - 27/04/2022 14:00:00","BZN|EE","Without Sequence","109.99","",""
"27/04/2022 14:00:00 - 27/04/2022 15:00:00","BZN|EE","Without Sequence","116.13","",""
"27/04/2022 15:00:00 - 27/04/2022 16:00:00","BZN|EE","Without Sequence","129.97","",""
"27/04/2022 16:00:00 - 27/04/2022 17:00:00","BZN|EE","Without Sequence","205.75","",""
"27/04/2022 17:00:00 - 27/04/2022 18:00:00","BZN|EE","Without Sequence","205.77","",""
"27/04/2022 18:00:00 - 27/04/2022 19:00:00","BZN|EE","Without Sequence","160.03","",""
"27/04/2022 19:00:00 - 27/04/2022 20:00:00","BZN|EE","Without Sequence","175.00","",""
"27/04/2022 20:00:00 - 27/04/2022 21:00:00","BZN|EE","Without Sequence","132.36","",""
"27/04/2022 21:00:00 - 27/04/2022 22:00:00","BZN|EE","Without Sequence","59.65","",""
"27/04/2022 22:00:00 - 27/04/2022 23:00:00","BZN|EE","Without Sequence","48.26","",""
"27/04/2022 23:00:00 - 28/04/2022 00:00:00","BZN|EE","Without Sequence","28.37","",""
"28/04/2022 00:00:00 - 28/04/2022 01:00:00","BZN|EE","Without Sequence","23.35","",""
"28/04/2022 01:00:00 - 28/04/2022 02:00:00","BZN|EE","Without Sequence","34.65","",""
"28/04/2022 02:00:00 - 28/04/2022 03:00:00","BZN|EE","Without Sequence","50.00","",""
"28/04/2022 03:00:00 - 28/04/2022 04:00:00","BZN|EE","Without Sequence","113.89","",""
"28/04/2022 04:00:00 - 28/04/2022 05:00:00","BZN|EE","Without Sequence","207.51","",""
"28/04/2022 05:00:00 - 28/04/2022 06:00:00","BZN|EE","Without Sequence","283.37","",""
"28/04/2022 06:00:00 - 28/04/2022 07:00:00","BZN|EE","Without Sequence","279.29","",""
"28/04/2022 07:00:00 - 28/04/2022 08:00:00","BZN|EE","Without Sequence","251.26","",""
"28/04/2022 08:00:00 - 28/04/2022 09:00:00","BZN|EE","Without Sequence","217.73","",""
"28/04/2022 09:00:00 - 28/04/2022 10:00:00","BZN|EE","Without Sequence","205.91","",""
"28/04/2022 10:00:00 - 28/04/2022 11:00:00","BZN|EE","Without Sequence","199.99","",""
"28/04/2022 11:00:00 - 28/04/2022 12:00:00","BZN|EE","Without Sequence","112.24","",""
"28/04/2022 12:00:00 - 28/04/2022 13:00:00","BZN|EE","Without Sequence","109.23","",""
"28/04/2022 13:00:00 - 28/04/2022 14:00:00","BZN|EE","Without Sequence","109.99","",""
"28/04/2022 14:00:00 - 28/04/2022 15:00:00","BZN|EE","Without Sequence","109.99","",""
"28/04/2022 15:00:00 - 28/04/2022 16:00:00","BZN|EE","Without Sequence","91.97","",""
"28/04/2022 16:00:00 - 28/04/2022 17:00:00","BZN|EE","Without Sequence","140.05","",""
"28/04/2022 17:00:00 - 28/04/2022 18:00:00","BZN|EE","Without Sequence","161.76","",""
"28/04/2022 18:00:00 - 28/04/2022 19:00:00","BZN|EE","Without Sequence","146.48","",""
"28/04/2022 19:00:00 - 28/04/2022 20:00:00","BZN|EE","Without Sequence","149.94","",""
"28/04/2022 20:00:00 - 28/04/2022 21:00:00","BZN|EE","Without Sequence","91.93","",""
"28/04/2022 21:00:00 - 28/04/2022 22:00:00","BZN|EE","Without Sequence","20.59","",""
"28/04/2022 22:00:00 - 28/04/2022 23:00:00","BZN|EE","Without Sequence","23.14","",""
"28/04/2022 23:00:00 - 29/04/2022 00:00:00","BZN|EE","Without Sequence","30.04","",""
"29/04/2022 00:00:00 - 29/04/2022 01:00:00","BZN|EE","Without Sequence","32.90","",""
"29/04/2022 01:00:00 - 29/04/2022 02:00:00","BZN|EE","Without Sequence","50.41","",""
"29/04/2022 02:00:00 - 29/04/2022 03:00:00","BZN|EE","Without Sequence","72.69","",""
"29/04/2022 03:00:00 - 29/04/2022 04:00:00","BZN|EE","Without Sequence","119.99","",""
"29/04/2022 04:00:00 - 29/04/2022 05:00:00","BZN|EE","Without Sequence","219.36","",""
"29/04/2022 05:00:00 - 29/04/2022 06:00:00","BZN|EE","Without Sequence","280.06","",""
"29/04/2022 06:00:00 - 29/04/2022 07:00:00","BZN|EE","Without Sequence","291.22","",""
"29/04/2022 07:00:00 - 29/04/2022 08:00:00","BZN|EE","Without Sequence","256.34","",""
"29/04/2022 08:00:00 - 29/04/2022 09:00:00","BZN|EE","Without Sequence","223.65","",""
"29/04/2022 09:00:00 - 29/04/2022 10:00:00","BZN|EE","Without Sequence","210.66","",""
"29/04/2022 10:00:00 - 29/04/2022 11:00:00","BZN|EE","Without Sequence","202.76","",""
"29/04/2022 11:00:00 - 29/04/2022 12:00:00","BZN|EE","Without Sequence","123.33","",""
"29/04/2022 12:00:00 - 29/04/2022 13:00:00","BZN|EE","Without Sequence","109.99","",""
"29/04/2022 13:00:00 - 29/04/2022 14:00:00","BZN|EE","Without Sequence","91.83","",""
"29/04/2022 14:00:00 - 29/04/2022 15:00:00","BZN|EE","Without Sequence","110.00","",""
"29/04/2022 15:00:00 - 29/04/2022 16:00:00","BZN|EE","Without Sequence","110.00","",""
"29/04/2022 16:00:00 - 29/04/2022 17:00:00","BZN|EE","Without Sequence","129.47","",""
"29/04/2022 17:00:00 - 29/04/2022 18:00:00","BZN|EE","Without Sequence","126.14","",""
"29/04/2022 18:00:00 - 29/04/2022 19:00:00","BZN|EE","Without Sequence","120.00","",""
"29/04/2022 19:00:00 - 29/04/2022 20:00:00","BZN|EE","Without Sequence","129.10","",""
"29/04/2022 20:00:00 - 29/04/2022 21:00:00","BZN|EE","Without Sequence","93.12","",""
"29/04/2022 21:00:00 - 29/04/2022 22:00:00","BZN|EE","Without Sequence","91.85","",""
"29/04/2022 22:00:00 - 29/04/2022 23:00:00","BZN|EE","Without Sequence","199.86","",""
"29/04/2022 23:00:00 - 30/04/2022 00:00:00","BZN|EE","Without Sequence","182.71","",""
"30/04/2022 00:00:00 - 30/04/2022 01:00:00","BZN|EE","Without Sequence","173.75","",""
"30/04/2022 01:00:00 - 30/04/2022 02:00:00","BZN|EE","Without Sequence","182.57","",""
"30/04/2022 02:00:00 - 30/04/2022 03:00:00","BZN|EE","Without Sequence","182.61","",""
"30/04/2022 03:00:00 - 30/04/2022 04:00:00","BZN|EE","Without Sequence","163.22","",""
"30/04/2022 04:00:00 - 30/04/2022 05:00:00","BZN|EE","Without Sequence","196.18","",""
"30/04/2022 05:00:00 - 30/04/2022 06:00:00","BZN|EE","Without Sequence","201.63","",""
"30/04/2022 06:00:00 - 30/04/2022 07:00:00","BZN|EE","Without Sequence","35.38","",""
"30/04/2022 07:00:00 - 30/04/2022 08:00:00","BZN|EE","Without Sequence","37.92","",""
"30/04/2022 08:00:00 - 30/04/2022 09:00:00","BZN|EE","Without Sequence","35.08","",""
"30/04/2022 09:00:00 - 30/04/2022 10:00:00","BZN|EE","Without Sequence","29.59","",""
"30/04/2022 10:00:00 - 30/04/2022 11:00:00","BZN|EE","Without Sequence","26.99","",""
"30/04/2022 11:00:00 - 30/04/2022 12:00:00","BZN|EE","Without Sequence","26.97","",""
"30/04/2022 12:00:00 - 30/04/2022 13:00:00","BZN|EE","Without Sequence","27.27","",""
"30/04/2022 13:00:00 - 30/04/2022 14:00:00","BZN|EE","Without Sequence","27.97","",""
"30/04/2022 14:00:00 - 30/04/2022 15:00:00","BZN|EE","Without Sequence","39.90","",""
"30/04/2022 15:00:00 - 30/04/2022 16:00:00","BZN|EE","Without Sequence","176.67","",""
"30/04/2022 16:00:00 - 30/04/2022 17:00:00","BZN|EE","Without Sequence","220.66","",""
"30/04/2022 17:00:00 - 30/04/2022 18:00:00","BZN|EE","Without Sequence","241.05","",""
"30/04/2022 18:00:00 - 30/04/2022 19:00:00","BZN|EE","Without Sequence","246.58","",""
"30/04/2022 19:00:00 - 30/04/2022 20:00:00","BZN|EE","Without Sequence","241.18","",""
"30/04/2022 20:00:00 - 30/04/2022 21:00:00","BZN|EE","Without Sequence","216.19","",""
"30/04/2022 21:00:00 - 30/04/2022 22:00:00","BZN|EE","Without Sequence","165.25","",""
"30/04/2022 22:00:00 - 30/04/2022 23:00:00","BZN|EE","Without Sequence","130.57","",""
"30/04/2022 23:00:00 - 01/05/2022 00:00:00","BZN|EE","Without Sequence","122.96","",""
"01/05/2022 00:00:00 - 01/05/2022 01:00:00","BZN|EE","Without Sequence","111.94","",""
"01/05/2022 01:00:00 - 01/05/2022 02:00:00","BZN|EE","Without Sequence","115.15","",""
"01/05/2022 02:00:00 - 01/05/2022 03:00:00","BZN|EE","Without Sequence","117.32","",""
"01/05/2022 03:00:00 - 01/05/2022 04:00:00","BZN|EE","Without Sequence","113.44","",""
"01/05/2022 04:00:00 - 01/05/2022 05:00:00","BZN|EE","Without Sequence","117.41","",""
