"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"28/01/2022 21:00:00 - 28/01/2022 22:00:00","BZN|PL","Without Sequence","142.25","",""
"28/01/2022 22:00:00 - 28/01/2022 23:00:00","BZN|PL","Without Sequence","123.36","",""
"28/01/2022 23:00:00 - 29/01/2022 00:00:00","BZN|PL","Without Sequence","126.93","",""
"29/01/2022 00:00:00 - 29/01/2022 01:00:00","BZN|PL","Without Sequence","115.01","",""
"29/01/2022 01:00:00 - 29/01/2022 02:00:00","BZN|PL","Without Sequence","105.64","",""
"29/01/2022 02:00:00 - 29/01/2022 03:00:00","BZN|PL","Without Sequence","110.09","",""
"29/01/2022 03:00:00 - 29/01/2022 04:00:00","BZN|PL","Without Sequence","112.96","",""
"29/01/2022 04:00:00 - 29/01/2022 05:00:00","BZN|PL","Without Sequence","114.70","",""
"29/01/2022 05:00:00 - 29/01/2022 06:00:00","BZN|PL","Without Sequence","126.98","",""
"29/01/2022 06:00:00 - 29/01/2022 07:00:00","BZN|PL","Without Sequence","147.26","",""
"29/01/2022 07:00:00 - 29/01/2022 08:00:00","BZN|PL","Without Sequence","145.66","",""
"29/01/2022 08:00:00 - 29/01/2022 09:00:00","BZN|PL","Without Sequence","150.44","",""
"29/01/2022 09:00:00 - 29/01/2022 10:00:00","BZN|PL","Without Sequence","150.37","",""
"29/01/2022 10:00:00 - 29/01/2022 11:00:00","BZN|PL","Without Sequence","146.58","",""
"29/01/2022 11:00:00 - 29/01/2022 12:00:00","BZN|PL","Without Sequence","134.52","",""
"29/01/2022 12:00:00 - 29/01/2022 13:00:00","BZN|PL","Without Sequence","131.35","",""
"29/01/2022 13:00:00 - 29/01/2022 14:00:00","BZN|PL","Without Sequence","122.34","",""
"29/01/2022 14:00:00 - 29/01/2022 15:00:00","BZN|PL","Without Sequence","142.30","",""
"29/01/2022 15:00:00 - 29/01/2022 16:00:00","BZN|PL","Without Sequence","142.30","",""
"29/01/2022 16:00:00 - 29/01/2022 17:00:00","BZN|PL","Without Sequence","134.70","",""
"29/01/2022 17:00:00 - 29/01/2022 18:00:00","BZN|PL","Without Sequence","127.00","",""
"29/01/2022 18:00:00 - 29/01/2022 19:00:00","BZN|PL","Without Sequence","130.22","",""
"29/01/2022 19:00:00 - 29/01/2022 20:00:00","BZN|PL","Without Sequence","101.29","",""
"29/01/2022 20:00:00 - 29/01/2022 21:00:00","BZN|PL","Without Sequence","96.64","",""
"29/01/2022 21:00:00 - 29/01/2022 22:00:00","BZN|PL","Without Sequence","88.81","",""
"29/01/2022 22:00:00 - 29/01/2022 23:00:00","BZN|PL","Without Sequence","79.63","",""
"29/01/2022 23:00:00 - 30/01/2022 00:00:00","BZN|PL","Without Sequence","58.13","",""
"30/01/2022 00:00:00 - 30/01/2022 01:00:00","BZN|PL","Without Sequence","44.78","",""
"30/01/2022 01:00:00 - 30/01/2022 02:00:00","BZN|PL","Without Sequence","34.93","",""
"30/01/2022 02:00:00 - 30/01/2022 03:00:00","BZN|PL","Without Sequence","31.96","",""
"30/01/2022 03:00:00 - 30/01/2022 04:00:00","BZN|PL","Without Sequence","34.71","",""
"30/01/2022 04:00:00 - 30/01/2022 05:00:00","BZN|PL","Without Sequence","42.99","",""
"30/01/2022 05:00:00 - 30/01/2022 06:00:00","BZN|PL","Without Sequence","53.30","",""
"30/01/2022 06:00:00 - 30/01/2022 07:00:00","BZN|PL","Without Sequence","58.86","",""
"30/01/2022 07:00:00 - 30/01/2022 08:00:00","BZN|PL","Without Sequence","72.87","",""
"30/01/2022 08:00:00 - 30/01/2022 09:00:00","BZN|PL","Without Sequence","88.91","",""
"30/01/2022 09:00:00 - 30/01/2022 10:00:00","BZN|PL","Without Sequence","92.83","",""
"30/01/2022 10:00:00 - 30/01/2022 11:00:00","BZN|PL","Without Sequence","92.05","",""
"30/01/2022 11:00:00 - 30/01/2022 12:00:00","BZN|PL","Without Sequence","89.44","",""
"30/01/2022 12:00:00 - 30/01/2022 13:00:00","BZN|PL","Without Sequence","88.45","",""
"30/01/2022 13:00:00 - 30/01/2022 14:00:00","BZN|PL","Without Sequence","90.06","",""
"30/01/2022 14:00:00 - 30/01/2022 15:00:00","BZN|PL","Without Sequence","91.76","",""
"30/01/2022 15:00:00 - 30/01/2022 16:00:00","BZN|PL","Without Sequence","99.09","",""
"30/01/2022 16:00:00 - 30/01/2022 17:00:00","BZN|PL","Without Sequence","95.27","",""
"30/01/2022 17:00:00 - 30/01/2022 18:00:00","BZN|PL","Without Sequence","97.77","",""
"30/01/2022 18:00:00 - 30/01/2022 19:00:00","BZN|PL","Without Sequence","97.81","",""
"30/01/2022 19:00:00 - 30/01/2022 20:00:00","BZN|PL","Without Sequence","92.94","",""
"30/01/2022 20:00:00 - 30/01/2022 21:00:00","BZN|PL","Without Sequence","98.62","",""
"30/01/2022 21:00:00 - 30/01/2022 22:00:00","BZN|PL","Without Sequence","90.70","",""
"30/01/2022 22:00:00 - 30/01/2022 23:00:00","BZN|PL","Without Sequence","79.26","",""
"30/01/2022 23:00:00 - 31/01/2022 00:00:00","BZN|PL","Without Sequence","86.40","",""
"31/01/2022 00:00:00 - 31/01/2022 01:00:00","BZN|PL","Without Sequence","80.07","",""
"31/01/2022 01:00:00 - 31/01/2022 02:00:00","BZN|PL","Without Sequence","79.77","",""
"31/01/2022 02:00:00 - 31/01/2022 03:00:00","BZN|PL","Without Sequence","89.00","",""
"31/01/2022 03:00:00 - 31/01/2022 04:00:00","BZN|PL","Without Sequence","97.73","",""
"31/01/2022 04:00:00 - 31/01/2022 05:00:00","BZN|PL","Without Sequence","129.74","",""
"31/01/2022 05:00:00 - 31/01/2022 06:00:00","BZN|PL","Without Sequence","185.14","",""
"31/01/2022 06:00:00 - 31/01/2022 07:00:00","BZN|PL","Without Sequence","190.82","",""
"31/01/2022 07:00:00 - 31/01/2022 08:00:00","BZN|PL","Without Sequence","249.45","",""
"31/01/2022 08:00:00 - 31/01/2022 09:00:00","BZN|PL","Without Sequence","259.91","",""
"31/01/2022 09:00:00 - 31/01/2022 10:00:00","BZN|PL","Without Sequence","248.08","",""
"31/01/2022 10:00:00 - 31/01/2022 11:00:00","BZN|PL","Without Sequence","243.42","",""
"31/01/2022 11:00:00 - 31/01/2022 12:00:00","BZN|PL","Without Sequence","238.11","",""
"31/01/2022 12:00:00 - 31/01/2022 13:00:00","BZN|PL","Without Sequence","250.86","",""
"31/01/2022 13:00:00 - 31/01/2022 14:00:00","BZN|PL","Without Sequence","257.92","",""
"31/01/2022 14:00:00 - 31/01/2022 15:00:00","BZN|PL","Without Sequence","282.93","",""
"31/01/2022 15:00:00 - 31/01/2022 16:00:00","BZN|PL","Without Sequence","287.01","",""
"31/01/2022 16:00:00 - 31/01/2022 17:00:00","BZN|PL","Without Sequence","294.56","",""
"31/01/2022 17:00:00 - 31/01/2022 18:00:00","BZN|PL","Without Sequence","269.97","",""
"31/01/2022 18:00:00 - 31/01/2022 19:00:00","BZN|PL","Without Sequence","245.15","",""
"31/01/2022 19:00:00 - 31/01/2022 20:00:00","BZN|PL","Without Sequence","236.03","",""
"31/01/2022 20:00:00 - 31/01/2022 21:00:00","BZN|PL","Without Sequence","195.36","",""
"31/01/2022 21:00:00 - 31/01/2022 22:00:00","BZN|PL","Without Sequence","201.96","",""
"31/01/2022 22:00:00 - 31/01/2022 23:00:00","BZN|PL","Without Sequence","163.67","",""
"31/01/2022 23:00:00 - 01/02/2022 00:00:00","BZN|PL","Without Sequence","160.15","",""
"01/02/2022 00:00:00 - 01/02/2022 01:00:00","BZN|PL","Without Sequence","150.12","",""
"01/02/2022 01:00:00 - 01/02/2022 02:00:00","BZN|PL","Without Sequence","141.42","",""
"01/02/2022 02:00:00 - 01/02/2022 03:00:00","BZN|PL","Without Sequence","139.24","",""
"01/02/2022 03:00:00 - 01/02/2022 04:00:00","BZN|PL","Without Sequence","141.23","",""
"01/02/2022 04:00:00 - 01/02/2022 05:00:00","BZN|PL","Without Sequence","152.25","",""
"01/02/2022 05:00:00 - 01/02/2022 06:00:00","BZN|PL","Without Sequence","192.45","",""
"01/02/2022 06:00:00 - 01/02/2022 07:00:00","BZN|PL","Without Sequence","174.26","",""
"01/02/2022 07:00:00 - 01/02/2022 08:00:00","BZN|PL","Without Sequence","213.95","",""
"01/02/2022 08:00:00 - 01/02/2022 09:00:00","BZN|PL","Without Sequence","230.00","",""
"01/02/2022 09:00:00 - 01/02/2022 10:00:00","BZN|PL","Without Sequence","184.25","",""
"01/02/2022 10:00:00 - 01/02/2022 11:00:00","BZN|PL","Without Sequence","174.07","",""
"01/02/2022 11:00:00 - 01/02/2022 12:00:00","BZN|PL","Without Sequence","161.36","",""
"01/02/2022 12:00:00 - 01/02/2022 13:00:00","BZN|PL","Without Sequence","161.15","",""
"01/02/2022 13:00:00 - 01/02/2022 14:00:00","BZN|PL","Without Sequence","149.18","",""
"01/02/2022 14:00:00 - 01/02/2022 15:00:00","BZN|PL","Without Sequence","148.97","",""
"01/02/2022 15:00:00 - 01/02/2022 16:00:00","BZN|PL","Without Sequence","151.01","",""
"01/02/2022 16:00:00 - 01/02/2022 17:00:00","BZN|PL","Without Sequence","149.50","",""
"01/02/2022 17:00:00 - 01/02/2022 18:00:00","BZN|PL","Without Sequence","121.87","",""
"01/02/2022 18:00:00 - 01/02/2022 19:00:00","BZN|PL","Without Sequence","120.96","",""
"01/02/2022 19:00:00 - 01/02/2022 20:00:00","BZN|PL","Without Sequence","120.87","",""
"01/02/2022 20:00:00 - 01/02/2022 21:00:00","BZN|PL","Without Sequence","107.71","",""
"01/02/2022 21:00:00 - 01/02/2022 22:00:00","BZN|PL","Without Sequence","118.88","",""
"01/02/2022 22:00:00 - 01/02/2022 23:00:00","BZN|PL","Without Sequence","102.26","",""
"01/02/2022 23:00:00 - 02/02/2022 00:00:00","BZN|PL","Without Sequence","109.60","",""
"02/02/2022 00:00:00 - 02/02/2022 01:00:00","BZN|PL","Without Sequence","109.60","",""
"02/02/2022 01:00:00 - 02/02/2022 02:00:00","BZN|PL","Without Sequence","109.05","",""
"02/02/2022 02:00:00 - 02/02/2022 03:00:00","BZN|PL","Without Sequence","109.58","",""
"02/02/2022 03:00:00 - 02/02/2022 04:00:00","BZN|PL","Without Sequence","110.53","",""
"02/02/2022 04:00:00 - 02/02/2022 05:00:00","BZN|PL","Without Sequence","113.61","",""
"02/02/2022 05:00:00 - 02/02/2022 06:00:00","BZN|PL","Without Sequence","132.88","",""
"02/02/2022 06:00:00 - 02/02/2022 07:00:00","BZN|PL","Without Sequence","122.67","",""
"02/02/2022 07:00:00 - 02/02/2022 08:00:00","BZN|PL","Without Sequence","139.58","",""
"02/02/2022 08:00:00 - 02/02/2022 09:00:00","BZN|PL","Without Sequence","153.64","",""
"02/02/2022 09:00:00 - 02/02/2022 10:00:00","BZN|PL","Without Sequence","151.52","",""
"02/02/2022 10:00:00 - 02/02/2022 11:00:00","BZN|PL","Without Sequence","153.71","",""
"02/02/2022 11:00:00 - 02/02/2022 12:00:00","BZN|PL","Without Sequence","153.69","",""
"02/02/2022 12:00:00 - 02/02/2022 13:00:00","BZN|PL","Without Sequence","154.12","",""
"02/02/2022 13:00:00 - 02/02/2022 14:00:00","BZN|PL","Without Sequence","154.25","",""
"02/02/2022 14:00:00 - 02/02/2022 15:00:00","BZN|PL","Without Sequence","156.00","",""
"02/02/2022 15:00:00 - 02/02/2022 16:00:00","BZN|PL","Without Sequence","158.80","",""
"02/02/2022 16:00:00 - 02/02/2022 17:00:00","BZN|PL","Without Sequence","189.74","",""
"02/02/2022 17:00:00 - 02/02/2022 18:00:00","BZN|PL","Without Sequence","169.28","",""
"02/02/2022 18:00:00 - 02/02/2022 19:00:00","BZN|PL","Without Sequence","169.95","",""
"02/02/2022 19:00:00 - 02/02/2022 20:00:00","BZN|PL","Without Sequence","157.06","",""
"02/02/2022 20:00:00 - 02/02/2022 21:00:00","BZN|PL","Without Sequence","132.23","",""
"02/02/2022 21:00:00 - 02/02/2022 22:00:00","BZN|PL","Without Sequence","154.22","",""
"02/02/2022 22:00:00 - 02/02/2022 23:00:00","BZN|PL","Without Sequence","142.02","",""
"02/02/2022 23:00:00 - 03/02/2022 00:00:00","BZN|PL","Without Sequence","137.02","",""
"03/02/2022 00:00:00 - 03/02/2022 01:00:00","BZN|PL","Without Sequence","136.06","",""
"03/02/2022 01:00:00 - 03/02/2022 02:00:00","BZN|PL","Without Sequence","134.78","",""
"03/02/2022 02:00:00 - 03/02/2022 03:00:00","BZN|PL","Without Sequence","134.87","",""
"03/02/2022 03:00:00 - 03/02/2022 04:00:00","BZN|PL","Without Sequence","136.98","",""
"03/02/2022 04:00:00 - 03/02/2022 05:00:00","BZN|PL","Without Sequence","141.51","",""
"03/02/2022 05:00:00 - 03/02/2022 06:00:00","BZN|PL","Without Sequence","163.99","",""
"03/02/2022 06:00:00 - 03/02/2022 07:00:00","BZN|PL","Without Sequence","168.06","",""
"03/02/2022 07:00:00 - 03/02/2022 08:00:00","BZN|PL","Without Sequence","222.56","",""
"03/02/2022 08:00:00 - 03/02/2022 09:00:00","BZN|PL","Without Sequence","217.66","",""
"03/02/2022 09:00:00 - 03/02/2022 10:00:00","BZN|PL","Without Sequence","213.26","",""
"03/02/2022 10:00:00 - 03/02/2022 11:00:00","BZN|PL","Without Sequence","209.00","",""
"03/02/2022 11:00:00 - 03/02/2022 12:00:00","BZN|PL","Without Sequence","195.95","",""
"03/02/2022 12:00:00 - 03/02/2022 13:00:00","BZN|PL","Without Sequence","192.68","",""
"03/02/2022 13:00:00 - 03/02/2022 14:00:00","BZN|PL","Without Sequence","196.97","",""
"03/02/2022 14:00:00 - 03/02/2022 15:00:00","BZN|PL","Without Sequence","209.67","",""
"03/02/2022 15:00:00 - 03/02/2022 16:00:00","BZN|PL","Without Sequence","207.61","",""
"03/02/2022 16:00:00 - 03/02/2022 17:00:00","BZN|PL","Without Sequence","224.15","",""
"03/02/2022 17:00:00 - 03/02/2022 18:00:00","BZN|PL","Without Sequence","222.61","",""
"03/02/2022 18:00:00 - 03/02/2022 19:00:00","BZN|PL","Without Sequence","222.61","",""
"03/02/2022 19:00:00 - 03/02/2022 20:00:00","BZN|PL","Without Sequence","196.23","",""
"03/02/2022 20:00:00 - 03/02/2022 21:00:00","BZN|PL","Without Sequence","142.75","",""
"03/02/2022 21:00:00 - 03/02/2022 22:00:00","BZN|PL","Without Sequence","164.12","",""
"03/02/2022 22:00:00 - 03/02/2022 23:00:00","BZN|PL","Without Sequence","145.05","",""
"03/02/2022 23:00:00 - 04/02/2022 00:00:00","BZN|PL","Without Sequence","138.71","",""
"04/02/2022 00:00:00 - 04/02/2022 01:00:00","BZN|PL","Without Sequence","128.00","",""
"04/02/2022 01:00:00 - 04/02/2022 02:00:00","BZN|PL","Without Sequence","126.17","",""
"04/02/2022 02:00:00 - 04/02/2022 03:00:00","BZN|PL","Without Sequence","127.69","",""
"04/02/2022 03:00:00 - 04/02/2022 04:00:00","BZN|PL","Without Sequence","124.27","",""
"04/02/2022 04:00:00 - 04/02/2022 05:00:00","BZN|PL","Without Sequence","138.50","",""
"04/02/2022 05:00:00 - 04/02/2022 06:00:00","BZN|PL","Without Sequence","165.16","",""
"04/02/2022 06:00:00 - 04/02/2022 07:00:00","BZN|PL","Without Sequence","145.89","",""
"04/02/2022 07:00:00 - 04/02/2022 08:00:00","BZN|PL","Without Sequence","179.21","",""
"04/02/2022 08:00:00 - 04/02/2022 09:00:00","BZN|PL","Without Sequence","196.68","",""
"04/02/2022 09:00:00 - 04/02/2022 10:00:00","BZN|PL","Without Sequence","188.05","",""
"04/02/2022 10:00:00 - 04/02/2022 11:00:00","BZN|PL","Without Sequence","194.40","",""
"04/02/2022 11:00:00 - 04/02/2022 12:00:00","BZN|PL","Without Sequence","193.45","",""
"04/02/2022 12:00:00 - 04/02/2022 13:00:00","BZN|PL","Without Sequence","178.04","",""
"04/02/2022 13:00:00 - 04/02/2022 14:00:00","BZN|PL","Without Sequence","176.21","",""
"04/02/2022 14:00:00 - 04/02/2022 15:00:00","BZN|PL","Without Sequence","148.44","",""
"04/02/2022 15:00:00 - 04/02/2022 16:00:00","BZN|PL","Without Sequence","149.79","",""
"04/02/2022 16:00:00 - 04/02/2022 17:00:00","BZN|PL","Without Sequence","144.39","",""
"04/02/2022 17:00:00 - 04/02/2022 18:00:00","BZN|PL","Without Sequence","140.43","",""
"04/02/2022 18:00:00 - 04/02/2022 19:00:00","BZN|PL","Without Sequence","139.21","",""
"04/02/2022 19:00:00 - 04/02/2022 20:00:00","BZN|PL","Without Sequence","122.38","",""
"04/02/2022 20:00:00 - 04/02/2022 21:00:00","BZN|PL","Without Sequence","104.56","",""
"04/02/2022 21:00:00 - 04/02/2022 22:00:00","BZN|PL","Without Sequence","115.55","",""
"04/02/2022 22:00:00 - 04/02/2022 23:00:00","BZN|PL","Without Sequence","105.47","",""
"04/02/2022 23:00:00 - 05/02/2022 00:00:00","BZN|PL","Without Sequence","102.11","",""
"05/02/2022 00:00:00 - 05/02/2022 01:00:00","BZN|PL","Without Sequence","96.25","",""
"05/02/2022 01:00:00 - 05/02/2022 02:00:00","BZN|PL","Without Sequence","91.27","",""
"05/02/2022 02:00:00 - 05/02/2022 03:00:00","BZN|PL","Without Sequence","87.25","",""
"05/02/2022 03:00:00 - 05/02/2022 04:00:00","BZN|PL","Without Sequence","83.50","",""
"05/02/2022 04:00:00 - 05/02/2022 05:00:00","BZN|PL","Without Sequence","83.74","",""
"05/02/2022 05:00:00 - 05/02/2022 06:00:00","BZN|PL","Without Sequence","102.44","",""
"05/02/2022 06:00:00 - 05/02/2022 07:00:00","BZN|PL","Without Sequence","93.42","",""
"05/02/2022 07:00:00 - 05/02/2022 08:00:00","BZN|PL","Without Sequence","97.53","",""
"05/02/2022 08:00:00 - 05/02/2022 09:00:00","BZN|PL","Without Sequence","103.27","",""
"05/02/2022 09:00:00 - 05/02/2022 10:00:00","BZN|PL","Without Sequence","107.67","",""
"05/02/2022 10:00:00 - 05/02/2022 11:00:00","BZN|PL","Without Sequence","106.26","",""
"05/02/2022 11:00:00 - 05/02/2022 12:00:00","BZN|PL","Without Sequence","106.02","",""
"05/02/2022 12:00:00 - 05/02/2022 13:00:00","BZN|PL","Without Sequence","106.49","",""
"05/02/2022 13:00:00 - 05/02/2022 14:00:00","BZN|PL","Without Sequence","107.60","",""
"05/02/2022 14:00:00 - 05/02/2022 15:00:00","BZN|PL","Without Sequence","107.71","",""
"05/02/2022 15:00:00 - 05/02/2022 16:00:00","BZN|PL","Without Sequence","110.09","",""
"05/02/2022 16:00:00 - 05/02/2022 17:00:00","BZN|PL","Without Sequence","124.28","",""
"05/02/2022 17:00:00 - 05/02/2022 18:00:00","BZN|PL","Without Sequence","117.34","",""
"05/02/2022 18:00:00 - 05/02/2022 19:00:00","BZN|PL","Without Sequence","107.66","",""
"05/02/2022 19:00:00 - 05/02/2022 20:00:00","BZN|PL","Without Sequence","107.66","",""
"05/02/2022 20:00:00 - 05/02/2022 21:00:00","BZN|PL","Without Sequence","97.71","",""
"05/02/2022 21:00:00 - 05/02/2022 22:00:00","BZN|PL","Without Sequence","97.06","",""
"05/02/2022 22:00:00 - 05/02/2022 23:00:00","BZN|PL","Without Sequence","85.07","",""
"05/02/2022 23:00:00 - 06/02/2022 00:00:00","BZN|PL","Without Sequence","69.74","",""
"06/02/2022 00:00:00 - 06/02/2022 01:00:00","BZN|PL","Without Sequence","56.96","",""
"06/02/2022 01:00:00 - 06/02/2022 02:00:00","BZN|PL","Without Sequence","43.82","",""
"06/02/2022 02:00:00 - 06/02/2022 03:00:00","BZN|PL","Without Sequence","40.71","",""
"06/02/2022 03:00:00 - 06/02/2022 04:00:00","BZN|PL","Without Sequence","39.02","",""
"06/02/2022 04:00:00 - 06/02/2022 05:00:00","BZN|PL","Without Sequence","42.71","",""
"06/02/2022 05:00:00 - 06/02/2022 06:00:00","BZN|PL","Without Sequence","56.42","",""
"06/02/2022 06:00:00 - 06/02/2022 07:00:00","BZN|PL","Without Sequence","70.00","",""
"06/02/2022 07:00:00 - 06/02/2022 08:00:00","BZN|PL","Without Sequence","86.31","",""
"06/02/2022 08:00:00 - 06/02/2022 09:00:00","BZN|PL","Without Sequence","102.53","",""
"06/02/2022 09:00:00 - 06/02/2022 10:00:00","BZN|PL","Without Sequence","111.67","",""
"06/02/2022 10:00:00 - 06/02/2022 11:00:00","BZN|PL","Without Sequence","118.75","",""
"06/02/2022 11:00:00 - 06/02/2022 12:00:00","BZN|PL","Without Sequence","121.67","",""
"06/02/2022 12:00:00 - 06/02/2022 13:00:00","BZN|PL","Without Sequence","120.00","",""
"06/02/2022 13:00:00 - 06/02/2022 14:00:00","BZN|PL","Without Sequence","119.12","",""
"06/02/2022 14:00:00 - 06/02/2022 15:00:00","BZN|PL","Without Sequence","119.60","",""
"06/02/2022 15:00:00 - 06/02/2022 16:00:00","BZN|PL","Without Sequence","125.00","",""
"06/02/2022 16:00:00 - 06/02/2022 17:00:00","BZN|PL","Without Sequence","134.51","",""
"06/02/2022 17:00:00 - 06/02/2022 18:00:00","BZN|PL","Without Sequence","122.00","",""
"06/02/2022 18:00:00 - 06/02/2022 19:00:00","BZN|PL","Without Sequence","121.00","",""
"06/02/2022 19:00:00 - 06/02/2022 20:00:00","BZN|PL","Without Sequence","118.48","",""
"06/02/2022 20:00:00 - 06/02/2022 21:00:00","BZN|PL","Without Sequence","108.27","",""
"06/02/2022 21:00:00 - 06/02/2022 22:00:00","BZN|PL","Without Sequence","112.47","",""
"06/02/2022 22:00:00 - 06/02/2022 23:00:00","BZN|PL","Without Sequence","94.96","",""
"06/02/2022 23:00:00 - 07/02/2022 00:00:00","BZN|PL","Without Sequence","75.77","",""
"07/02/2022 00:00:00 - 07/02/2022 01:00:00","BZN|PL","Without Sequence","55.53","",""
"07/02/2022 01:00:00 - 07/02/2022 02:00:00","BZN|PL","Without Sequence","48.56","",""
"07/02/2022 02:00:00 - 07/02/2022 03:00:00","BZN|PL","Without Sequence","46.59","",""
"07/02/2022 03:00:00 - 07/02/2022 04:00:00","BZN|PL","Without Sequence","58.92","",""
"07/02/2022 04:00:00 - 07/02/2022 05:00:00","BZN|PL","Without Sequence","94.87","",""
"07/02/2022 05:00:00 - 07/02/2022 06:00:00","BZN|PL","Without Sequence","122.83","",""
"07/02/2022 06:00:00 - 07/02/2022 07:00:00","BZN|PL","Without Sequence","112.01","",""
"07/02/2022 07:00:00 - 07/02/2022 08:00:00","BZN|PL","Without Sequence","127.51","",""
"07/02/2022 08:00:00 - 07/02/2022 09:00:00","BZN|PL","Without Sequence","127.76","",""
"07/02/2022 09:00:00 - 07/02/2022 10:00:00","BZN|PL","Without Sequence","125.56","",""
"07/02/2022 10:00:00 - 07/02/2022 11:00:00","BZN|PL","Without Sequence","122.32","",""
"07/02/2022 11:00:00 - 07/02/2022 12:00:00","BZN|PL","Without Sequence","124.47","",""
"07/02/2022 12:00:00 - 07/02/2022 13:00:00","BZN|PL","Without Sequence","124.53","",""
"07/02/2022 13:00:00 - 07/02/2022 14:00:00","BZN|PL","Without Sequence","124.43","",""
"07/02/2022 14:00:00 - 07/02/2022 15:00:00","BZN|PL","Without Sequence","126.02","",""
"07/02/2022 15:00:00 - 07/02/2022 16:00:00","BZN|PL","Without Sequence","127.18","",""
"07/02/2022 16:00:00 - 07/02/2022 17:00:00","BZN|PL","Without Sequence","128.38","",""
"07/02/2022 17:00:00 - 07/02/2022 18:00:00","BZN|PL","Without Sequence","128.35","",""
"07/02/2022 18:00:00 - 07/02/2022 19:00:00","BZN|PL","Without Sequence","128.22","",""
"07/02/2022 19:00:00 - 07/02/2022 20:00:00","BZN|PL","Without Sequence","125.02","",""
"07/02/2022 20:00:00 - 07/02/2022 21:00:00","BZN|PL","Without Sequence","108.33","",""
"07/02/2022 21:00:00 - 07/02/2022 22:00:00","BZN|PL","Without Sequence","113.25","",""
"07/02/2022 22:00:00 - 07/02/2022 23:00:00","BZN|PL","Without Sequence","107.23","",""
"07/02/2022 23:00:00 - 08/02/2022 00:00:00","BZN|PL","Without Sequence","115.43","",""
"08/02/2022 00:00:00 - 08/02/2022 01:00:00","BZN|PL","Without Sequence","112.08","",""
"08/02/2022 01:00:00 - 08/02/2022 02:00:00","BZN|PL","Without Sequence","107.86","",""
"08/02/2022 02:00:00 - 08/02/2022 03:00:00","BZN|PL","Without Sequence","104.97","",""
"08/02/2022 03:00:00 - 08/02/2022 04:00:00","BZN|PL","Without Sequence","108.00","",""
"08/02/2022 04:00:00 - 08/02/2022 05:00:00","BZN|PL","Without Sequence","124.99","",""
"08/02/2022 05:00:00 - 08/02/2022 06:00:00","BZN|PL","Without Sequence","144.98","",""
"08/02/2022 06:00:00 - 08/02/2022 07:00:00","BZN|PL","Without Sequence","128.98","",""
"08/02/2022 07:00:00 - 08/02/2022 08:00:00","BZN|PL","Without Sequence","133.10","",""
"08/02/2022 08:00:00 - 08/02/2022 09:00:00","BZN|PL","Without Sequence","145.24","",""
"08/02/2022 09:00:00 - 08/02/2022 10:00:00","BZN|PL","Without Sequence","128.98","",""
"08/02/2022 10:00:00 - 08/02/2022 11:00:00","BZN|PL","Without Sequence","133.10","",""
"08/02/2022 11:00:00 - 08/02/2022 12:00:00","BZN|PL","Without Sequence","138.47","",""
"08/02/2022 12:00:00 - 08/02/2022 13:00:00","BZN|PL","Without Sequence","138.46","",""
"08/02/2022 13:00:00 - 08/02/2022 14:00:00","BZN|PL","Without Sequence","128.98","",""
"08/02/2022 14:00:00 - 08/02/2022 15:00:00","BZN|PL","Without Sequence","131.36","",""
"08/02/2022 15:00:00 - 08/02/2022 16:00:00","BZN|PL","Without Sequence","128.29","",""
"08/02/2022 16:00:00 - 08/02/2022 17:00:00","BZN|PL","Without Sequence","138.45","",""
"08/02/2022 17:00:00 - 08/02/2022 18:00:00","BZN|PL","Without Sequence","133.10","",""
"08/02/2022 18:00:00 - 08/02/2022 19:00:00","BZN|PL","Without Sequence","128.98","",""
"08/02/2022 19:00:00 - 08/02/2022 20:00:00","BZN|PL","Without Sequence","127.87","",""
"08/02/2022 20:00:00 - 08/02/2022 21:00:00","BZN|PL","Without Sequence","114.10","",""
"08/02/2022 21:00:00 - 08/02/2022 22:00:00","BZN|PL","Without Sequence","114.45","",""
"08/02/2022 22:00:00 - 08/02/2022 23:00:00","BZN|PL","Without Sequence","115.33","",""
"08/02/2022 23:00:00 - 09/02/2022 00:00:00","BZN|PL","Without Sequence","106.03","",""
"09/02/2022 00:00:00 - 09/02/2022 01:00:00","BZN|PL","Without Sequence","98.12","",""
"09/02/2022 01:00:00 - 09/02/2022 02:00:00","BZN|PL","Without Sequence","93.32","",""
"09/02/2022 02:00:00 - 09/02/2022 03:00:00","BZN|PL","Without Sequence","101.66","",""
"09/02/2022 03:00:00 - 09/02/2022 04:00:00","BZN|PL","Without Sequence","105.79","",""
"09/02/2022 04:00:00 - 09/02/2022 05:00:00","BZN|PL","Without Sequence","119.34","",""
"09/02/2022 05:00:00 - 09/02/2022 06:00:00","BZN|PL","Without Sequence","144.14","",""
"09/02/2022 06:00:00 - 09/02/2022 07:00:00","BZN|PL","Without Sequence","143.04","",""
"09/02/2022 07:00:00 - 09/02/2022 08:00:00","BZN|PL","Without Sequence","150.59","",""
"09/02/2022 08:00:00 - 09/02/2022 09:00:00","BZN|PL","Without Sequence","148.04","",""
"09/02/2022 09:00:00 - 09/02/2022 10:00:00","BZN|PL","Without Sequence","144.80","",""
"09/02/2022 10:00:00 - 09/02/2022 11:00:00","BZN|PL","Without Sequence","144.69","",""
