"MTU (UTC)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (UTC)","Intraday Price (EUR/MWh)"
"02/04/2024 07:00:00 - 02/04/2024 08:00:00","BZN|SE4","Without Sequence","46.82","",""
"02/04/2024 08:00:00 - 02/04/2024 09:00:00","BZN|SE4","Without Sequence","38.29","",""
"02/04/2024 09:00:00 - 02/04/2024 10:00:00","BZN|SE4","Without Sequence","39.30","",""
"02/04/2024 10:00:00 - 02/04/2024 11:00:00","BZN|SE4","Without Sequence","39.28","",""
"02/04/2024 11:00:00 - 02/04/2024 12:00:00","BZN|SE4","Without Sequence","38.37","",""
"02/04/2024 12:00:00 - 02/04/2024 13:00:00","BZN|SE4","Without Sequence","33.38","",""
"02/04/2024 13:00:00 - 02/04/2024 14:00:00","BZN|SE4","Without Sequence","25.10","",""
"02/04/2024 14:00:00 - 02/04/2024 15:00:00","BZN|SE4","Without Sequence","8.83","",""
"02/04/2024 15:00:00 - 02/04/2024 16:00:00","BZN|SE4","Without Sequence","41.20","",""
"02/04/2024 16:00:00 - 02/04/2024 17:00:00","BZN|SE4","Without Sequence","70.96","",""
"02/04/2024 17:00:00 - 02/04/2024 18:00:00","BZN|SE4","Without Sequence","93.10","",""
"02/04/2024 18:00:00 - 02/04/2024 19:00:00","BZN|SE4","Without Sequence","92.61","",""
"02/04/2024 19:00:00 - 02/04/2024 20:00:00","BZN|SE4","Without Sequence","42.09","",""
"02/04/2024 20:00:00 - 02/04/2024 21:00:00","BZN|SE4","Without Sequence","25.70","",""
"02/04/2024 21:00:00 - 02/04/2024 22:00:00","BZN|SE4","Without Sequence","1.66","",""
"02/04/2024 22:00:00 - 02/04/2024 23:00:00","BZN|SE4","Without Sequence","25.28","",""
"02/04/2024 23:00:00 - 03/04/2024 00:00:00","BZN|SE4","Without Sequence","20.63","",""
"03/04/2024 00:00:00 - 03/04/2024 01:00:00","BZN|SE4","Without Sequence","16.95","",""
"03/04/2024 01:00:00 - 03/04/2024 02:00:00","BZN|SE4","Without Sequence","12.99","",""
"03/04/2024 02:00:00 - 03/04/2024 03:00:00","BZN|SE4","Without Sequence","26.84","",""
"03/04/2024 03:00:00 - 03/04/2024 04:00:00","BZN|SE4","Without Sequence","68.73","",""
"03/04/2024 04:00:00 - 03/04/2024 05:00:00","BZN|SE4","Without Sequence","88.17","",""
"03/04/2024 05:00:00 - 03/04/2024 06:00:00","BZN|SE4","Without Sequence","115.10","",""
"03/04/2024 06:00:00 - 03/04/2024 07:00:00","BZN|SE4","Without Sequence","114.07","",""
"03/04/2024 07:00:00 - 03/04/2024 08:00:00","BZN|SE4","Without Sequence","89.40","",""
"03/04/2024 08:00:00 - 03/04/2024 09:00:00","BZN|SE4","Without Sequence","81.23","",""
"03/04/2024 09:00:00 - 03/04/2024 10:00:00","BZN|SE4","Without Sequence","77.47","",""
"03/04/2024 10:00:00 - 03/04/2024 11:00:00","BZN|SE4","Without Sequence","73.97","",""
"03/04/2024 11:00:00 - 03/04/2024 12:00:00","BZN|SE4","Without Sequence","71.48","",""
"03/04/2024 12:00:00 - 03/04/2024 13:00:00","BZN|SE4","Without Sequence","68.92","",""
"03/04/2024 13:00:00 - 03/04/2024 14:00:00","BZN|SE4","Without Sequence","71.32","",""
"03/04/2024 14:00:00 - 03/04/2024 15:00:00","BZN|SE4","Without Sequence","74.86","",""
"03/04/2024 15:00:00 - 03/04/2024 16:00:00","BZN|SE4","Without Sequence","90.22","",""
"03/04/2024 16:00:00 - 03/04/2024 17:00:00","BZN|SE4","Without Sequence","108.14","",""
"03/04/2024 17:00:00 - 03/04/2024 18:00:00","BZN|SE4","Without Sequence","120.35","",""
"03/04/2024 18:00:00 - 03/04/2024 19:00:00","BZN|SE4","Without Sequence","99.14","",""
"03/04/2024 19:00:00 - 03/04/2024 20:00:00","BZN|SE4","Without Sequence","74.71","",""
"03/04/2024 20:00:00 - 03/04/2024 21:00:00","BZN|SE4","Without Sequence","61.49","",""
"03/04/2024 21:00:00 - 03/04/2024 22:00:00","BZN|SE4","Without Sequence","55.33","",""
"03/04/2024 22:00:00 - 03/04/2024 23:00:00","BZN|SE4","Without Sequence","54.52","",""
"03/04/2024 23:00:00 - 04/04/2024 00:00:00","BZN|SE4","Without Sequence","52.01","",""
"04/04/2024 00:00:00 - 04/04/2024 01:00:00","BZN|SE4","Without Sequence","50.17","",""
"04/04/2024 01:00:00 - 04/04/2024 02:00:00","BZN|SE4","Without Sequence","51.57","",""
"04/04/2024 02:00:00 - 04/04/2024 03:00:00","BZN|SE4","Without Sequence","51.94","",""
"04/04/2024 03:00:00 - 04/04/2024 04:00:00","BZN|SE4","Without Sequence","54.08","",""
"04/04/2024 04:00:00 - 04/04/2024 05:00:00","BZN|SE4","Without Sequence","60.90","",""
"04/04/2024 05:00:00 - 04/04/2024 06:00:00","BZN|SE4","Without Sequence","77.26","",""
"04/04/2024 06:00:00 - 04/04/2024 07:00:00","BZN|SE4","Without Sequence","75.33","",""
"04/04/2024 07:00:00 - 04/04/2024 08:00:00","BZN|SE4","Without Sequence","71.79","",""
"04/04/2024 08:00:00 - 04/04/2024 09:00:00","BZN|SE4","Without Sequence","69.17","",""
"04/04/2024 09:00:00 - 04/04/2024 10:00:00","BZN|SE4","Without Sequence","63.06","",""
"04/04/2024 10:00:00 - 04/04/2024 11:00:00","BZN|SE4","Without Sequence","58.08","",""
"04/04/2024 11:00:00 - 04/04/2024 12:00:00","BZN|SE4","Without Sequence","56.22","",""
"04/04/2024 12:00:00 - 04/04/2024 13:00:00","BZN|SE4","Without Sequence","55.49","",""
"04/04/2024 13:00:00 - 04/04/2024 14:00:00","BZN|SE4","Without Sequence","56.17","",""
"04/04/2024 14:00:00 - 04/04/2024 15:00:00","BZN|SE4","Without Sequence","57.08","",""
"04/04/2024 15:00:00 - 04/04/2024 16:00:00","BZN|SE4","Without Sequence","67.42","",""
"04/04/2024 16:00:00 - 04/04/2024 17:00:00","BZN|SE4","Without Sequence","75.36","",""
"04/04/2024 17:00:00 - 04/04/2024 18:00:00","BZN|SE4","Without Sequence","90.66","",""
"04/04/2024 18:00:00 - 04/04/2024 19:00:00","BZN|SE4","Without Sequence","80.58","",""
"04/04/2024 19:00:00 - 04/04/2024 20:00:00","BZN|SE4","Without Sequence","71.53","",""
"04/04/2024 20:00:00 - 04/04/2024 21:00:00","BZN|SE4","Without Sequence","69.76","",""
"04/04/2024 21:00:00 - 04/04/2024 22:00:00","BZN|SE4","Without Sequence","57.67","",""
"04/04/2024 22:00:00 - 04/04/2024 23:00:00","BZN|SE4","Without Sequence","46.78","",""
"04/04/2024 23:00:00 - 05/04/2024 00:00:00","BZN|SE4","Without Sequence","48.27","",""
"05/04/2024 00:00:00 - 05/04/2024 01:00:00","BZN|SE4","Without Sequence","47.52","",""
"05/04/2024 01:00:00 - 05/04/2024 02:00:00","BZN|SE4","Without Sequence","46.53","",""
"05/04/2024 02:00:00 - 05/04/2024 03:00:00","BZN|SE4","Without Sequence","47.34","",""
"05/04/2024 03:00:00 - 05/04/2024 04:00:00","BZN|SE4","Without Sequence","47.29","",""
"05/04/2024 04:00:00 - 05/04/2024 05:00:00","BZN|SE4","Without Sequence","74.46","",""
"05/04/2024 05:00:00 - 05/04/2024 06:00:00","BZN|SE4","Without Sequence","82.22","",""
"05/04/2024 06:00:00 - 05/04/2024 07:00:00","BZN|SE4","Without Sequence","79.70","",""
"05/04/2024 07:00:00 - 05/04/2024 08:00:00","BZN|SE4","Without Sequence","65.22","",""
"05/04/2024 08:00:00 - 05/04/2024 09:00:00","BZN|SE4","Without Sequence","50.50","",""
"05/04/2024 09:00:00 - 05/04/2024 10:00:00","BZN|SE4","Without Sequence","45.54","",""
"05/04/2024 10:00:00 - 05/04/2024 11:00:00","BZN|SE4","Without Sequence","44.43","",""
"05/04/2024 11:00:00 - 05/04/2024 12:00:00","BZN|SE4","Without Sequence","40.03","",""
"05/04/2024 12:00:00 - 05/04/2024 13:00:00","BZN|SE4","Without Sequence","37.07","",""
"05/04/2024 13:00:00 - 05/04/2024 14:00:00","BZN|SE4","Without Sequence","31.04","",""
"05/04/2024 14:00:00 - 05/04/2024 15:00:00","BZN|SE4","Without Sequence","27.61","",""
"05/04/2024 15:00:00 - 05/04/2024 16:00:00","BZN|SE4","Without Sequence","39.99","",""
"05/04/2024 16:00:00 - 05/04/2024 17:00:00","BZN|SE4","Without Sequence","49.65","",""
"05/04/2024 17:00:00 - 05/04/2024 18:00:00","BZN|SE4","Without Sequence","53.40","",""
"05/04/2024 18:00:00 - 05/04/2024 19:00:00","BZN|SE4","Without Sequence","53.92","",""
"05/04/2024 19:00:00 - 05/04/2024 20:00:00","BZN|SE4","Without Sequence","53.40","",""
"05/04/2024 20:00:00 - 05/04/2024 21:00:00","BZN|SE4","Without Sequence","52.73","",""
"05/04/2024 21:00:00 - 05/04/2024 22:00:00","BZN|SE4","Without Sequence","49.62","",""
"05/04/2024 22:00:00 - 05/04/2024 23:00:00","BZN|SE4","Without Sequence","42.05","",""
"05/04/2024 23:00:00 - 06/04/2024 00:00:00","BZN|SE4","Without Sequence","43.78","",""
"06/04/2024 00:00:00 - 06/04/2024 01:00:00","BZN|SE4","Without Sequence","44.00","",""
"06/04/2024 01:00:00 - 06/04/2024 02:00:00","BZN|SE4","Without Sequence","44.87","",""
"06/04/2024 02:00:00 - 06/04/2024 03:00:00","BZN|SE4","Without Sequence","47.51","",""
"06/04/2024 03:00:00 - 06/04/2024 04:00:00","BZN|SE4","Without Sequence","48.25","",""
"06/04/2024 04:00:00 - 06/04/2024 05:00:00","BZN|SE4","Without Sequence","49.94","",""
"06/04/2024 05:00:00 - 06/04/2024 06:00:00","BZN|SE4","Without Sequence","51.26","",""
"06/04/2024 06:00:00 - 06/04/2024 07:00:00","BZN|SE4","Without Sequence","50.23","",""
"06/04/2024 07:00:00 - 06/04/2024 08:00:00","BZN|SE4","Without Sequence","48.25","",""
"06/04/2024 08:00:00 - 06/04/2024 09:00:00","BZN|SE4","Without Sequence","39.12","",""
"06/04/2024 09:00:00 - 06/04/2024 10:00:00","BZN|SE4","Without Sequence","39.99","",""
"06/04/2024 10:00:00 - 06/04/2024 11:00:00","BZN|SE4","Without Sequence","39.55","",""
"06/04/2024 11:00:00 - 06/04/2024 12:00:00","BZN|SE4","Without Sequence","37.84","",""
"06/04/2024 12:00:00 - 06/04/2024 13:00:00","BZN|SE4","Without Sequence","34.92","",""
"06/04/2024 13:00:00 - 06/04/2024 14:00:00","BZN|SE4","Without Sequence","39.21","",""
"06/04/2024 14:00:00 - 06/04/2024 15:00:00","BZN|SE4","Without Sequence","39.87","",""
"06/04/2024 15:00:00 - 06/04/2024 16:00:00","BZN|SE4","Without Sequence","46.28","",""
"06/04/2024 16:00:00 - 06/04/2024 17:00:00","BZN|SE4","Without Sequence","52.70","",""
"06/04/2024 17:00:00 - 06/04/2024 18:00:00","BZN|SE4","Without Sequence","58.37","",""
"06/04/2024 18:00:00 - 06/04/2024 19:00:00","BZN|SE4","Without Sequence","48.28","",""
"06/04/2024 19:00:00 - 06/04/2024 20:00:00","BZN|SE4","Without Sequence","45.02","",""
"06/04/2024 20:00:00 - 06/04/2024 21:00:00","BZN|SE4","Without Sequence","39.86","",""
"06/04/2024 21:00:00 - 06/04/2024 22:00:00","BZN|SE4","Without Sequence","25.26","",""
"06/04/2024 22:00:00 - 06/04/2024 23:00:00","BZN|SE4","Without Sequence","11.30","",""
"06/04/2024 23:00:00 - 07/04/2024 00:00:00","BZN|SE4","Without Sequence","0.10","",""
"07/04/2024 00:00:00 - 07/04/2024 01:00:00","BZN|SE4","Without Sequence","0.00","",""
"07/04/2024 01:00:00 - 07/04/2024 02:00:00","BZN|SE4","Without Sequence","0.00","",""
"07/04/2024 02:00:00 - 07/04/2024 03:00:00","BZN|SE4","Without Sequence","0.00","",""
"07/04/2024 03:00:00 - 07/04/2024 04:00:00","BZN|SE4","Without Sequence","0.00","",""
"07/04/2024 04:00:00 - 07/04/2024 05:00:00","BZN|SE4","Without Sequence","0.00","",""
"07/04/2024 05:00:00 - 07/04/2024 06:00:00","BZN|SE4","Without Sequence","0.00","",""
"07/04/2024 06:00:00 - 07/04/2024 07:00:00","BZN|SE4","Without Sequence","0.00","",""
"07/04/2024 07:00:00 - 07/04/2024 08:00:00","BZN|SE4","Without Sequence","-0.01","",""
"07/04/2024 08:00:00 - 07/04/2024 09:00:00","BZN|SE4","Without Sequence","-0.16","",""
"07/04/2024 09:00:00 - 07/04/2024 10:00:00","BZN|SE4","Without Sequence","-3.01","",""
"07/04/2024 10:00:00 - 07/04/2024 11:00:00","BZN|SE4","Without Sequence","-3.99","",""
"07/04/2024 11:00:00 - 07/04/2024 12:00:00","BZN|SE4","Without Sequence","-6.55","",""
"07/04/2024 12:00:00 - 07/04/2024 13:00:00","BZN|SE4","Without Sequence","-10.00","",""
"07/04/2024 13:00:00 - 07/04/2024 14:00:00","BZN|SE4","Without Sequence","-5.04","",""
"07/04/2024 14:00:00 - 07/04/2024 15:00:00","BZN|SE4","Without Sequence","-0.16","",""
"07/04/2024 15:00:00 - 07/04/2024 16:00:00","BZN|SE4","Without Sequence","6.75","",""
"07/04/2024 16:00:00 - 07/04/2024 17:00:00","BZN|SE4","Without Sequence","27.72","",""
"07/04/2024 17:00:00 - 07/04/2024 18:00:00","BZN|SE4","Without Sequence","29.87","",""
"07/04/2024 18:00:00 - 07/04/2024 19:00:00","BZN|SE4","Without Sequence","25.71","",""
"07/04/2024 19:00:00 - 07/04/2024 20:00:00","BZN|SE4","Without Sequence","23.62","",""
"07/04/2024 20:00:00 - 07/04/2024 21:00:00","BZN|SE4","Without Sequence","4.96","",""
"07/04/2024 21:00:00 - 07/04/2024 22:00:00","BZN|SE4","Without Sequence","1.22","",""
"07/04/2024 22:00:00 - 07/04/2024 23:00:00","BZN|SE4","Without Sequence","2.87","",""
"07/04/2024 23:00:00 - 08/04/2024 00:00:00","BZN|SE4","Without Sequence","2.48","",""
"08/04/2024 00:00:00 - 08/04/2024 01:00:00","BZN|SE4","Without Sequence","4.11","",""
"08/04/2024 01:00:00 - 08/04/2024 02:00:00","BZN|SE4","Without Sequence","4.91","",""
"08/04/2024 02:00:00 - 08/04/2024 03:00:00","BZN|SE4","Without Sequence","24.42","",""
"08/04/2024 03:00:00 - 08/04/2024 04:00:00","BZN|SE4","Without Sequence","33.88","",""
"08/04/2024 04:00:00 - 08/04/2024 05:00:00","BZN|SE4","Without Sequence","99.54","",""
"08/04/2024 05:00:00 - 08/04/2024 06:00:00","BZN|SE4","Without Sequence","117.45","",""
"08/04/2024 06:00:00 - 08/04/2024 07:00:00","BZN|SE4","Without Sequence","115.07","",""
"08/04/2024 07:00:00 - 08/04/2024 08:00:00","BZN|SE4","Without Sequence","78.05","",""
"08/04/2024 08:00:00 - 08/04/2024 09:00:00","BZN|SE4","Without Sequence","47.64","",""
"08/04/2024 09:00:00 - 08/04/2024 10:00:00","BZN|SE4","Without Sequence","39.99","",""
"08/04/2024 10:00:00 - 08/04/2024 11:00:00","BZN|SE4","Without Sequence","38.97","",""
"08/04/2024 11:00:00 - 08/04/2024 12:00:00","BZN|SE4","Without Sequence","35.61","",""
"08/04/2024 12:00:00 - 08/04/2024 13:00:00","BZN|SE4","Without Sequence","37.39","",""
"08/04/2024 13:00:00 - 08/04/2024 14:00:00","BZN|SE4","Without Sequence","43.11","",""
"08/04/2024 14:00:00 - 08/04/2024 15:00:00","BZN|SE4","Without Sequence","60.84","",""
"08/04/2024 15:00:00 - 08/04/2024 16:00:00","BZN|SE4","Without Sequence","73.21","",""
"08/04/2024 16:00:00 - 08/04/2024 17:00:00","BZN|SE4","Without Sequence","104.90","",""
"08/04/2024 17:00:00 - 08/04/2024 18:00:00","BZN|SE4","Without Sequence","136.31","",""
"08/04/2024 18:00:00 - 08/04/2024 19:00:00","BZN|SE4","Without Sequence","124.80","",""
"08/04/2024 19:00:00 - 08/04/2024 20:00:00","BZN|SE4","Without Sequence","84.85","",""
"08/04/2024 20:00:00 - 08/04/2024 21:00:00","BZN|SE4","Without Sequence","75.15","",""
"08/04/2024 21:00:00 - 08/04/2024 22:00:00","BZN|SE4","Without Sequence","68.50","",""
"08/04/2024 22:00:00 - 08/04/2024 23:00:00","BZN|SE4","Without Sequence","41.81","",""
"08/04/2024 23:00:00 - 09/04/2024 00:00:00","BZN|SE4","Without Sequence","43.00","",""
"09/04/2024 00:00:00 - 09/04/2024 01:00:00","BZN|SE4","Without Sequence","43.84","",""
"09/04/2024 01:00:00 - 09/04/2024 02:00:00","BZN|SE4","Without Sequence","45.65","",""
"09/04/2024 02:00:00 - 09/04/2024 03:00:00","BZN|SE4","Without Sequence","49.36","",""
"09/04/2024 03:00:00 - 09/04/2024 04:00:00","BZN|SE4","Without Sequence","65.48","",""
"09/04/2024 04:00:00 - 09/04/2024 05:00:00","BZN|SE4","Without Sequence","84.61","",""
"09/04/2024 05:00:00 - 09/04/2024 06:00:00","BZN|SE4","Without Sequence","89.95","",""
"09/04/2024 06:00:00 - 09/04/2024 07:00:00","BZN|SE4","Without Sequence","77.86","",""
"09/04/2024 07:00:00 - 09/04/2024 08:00:00","BZN|SE4","Without Sequence","65.78","",""
"09/04/2024 08:00:00 - 09/04/2024 09:00:00","BZN|SE4","Without Sequence","50.48","",""
"09/04/2024 09:00:00 - 09/04/2024 10:00:00","BZN|SE4","Without Sequence","45.07","",""
"09/04/2024 10:00:00 - 09/04/2024 11:00:00","BZN|SE4","Without Sequence","37.53","",""
"09/04/2024 11:00:00 - 09/04/2024 12:00:00","BZN|SE4","Without Sequence","30.04","",""
"09/04/2024 12:00:00 - 09/04/2024 13:00:00","BZN|SE4","Without Sequence","26.93","",""
"09/04/2024 13:00:00 - 09/04/2024 14:00:00","BZN|SE4","Without Sequence","29.76","",""
"09/04/2024 14:00:00 - 09/04/2024 15:00:00","BZN|SE4","Without Sequence","39.80","",""
"09/04/2024 15:00:00 - 09/04/2024 16:00:00","BZN|SE4","Without Sequence","48.37","",""
"09/04/2024 16:00:00 - 09/04/2024 17:00:00","BZN|SE4","Without Sequence","64.32","",""
"09/04/2024 17:00:00 - 09/04/2024 18:00:00","BZN|SE4","Without Sequence","79.79","",""
"09/04/2024 18:00:00 - 09/04/2024 19:00:00","BZN|SE4","Without Sequence","59.95","",""
"09/04/2024 19:00:00 - 09/04/2024 20:00:00","BZN|SE4","Without Sequence","48.22","",""
"09/04/2024 20:00:00 - 09/04/2024 21:00:00","BZN|SE4","Without Sequence","32.89","",""
"09/04/2024 21:00:00 - 09/04/2024 22:00:00","BZN|SE4","Without Sequence","4.99","",""
"09/04/2024 22:00:00 - 09/04/2024 23:00:00","BZN|SE4","Without Sequence","7.01","",""
"09/04/2024 23:00:00 - 10/04/2024 00:00:00","BZN|SE4","Without Sequence","4.10","",""
"10/04/2024 00:00:00 - 10/04/2024 01:00:00","BZN|SE4","Without Sequence","0.86","",""
"10/04/2024 01:00:00 - 10/04/2024 02:00:00","BZN|SE4","Without Sequence","0.00","",""
"10/04/2024 02:00:00 - 10/04/2024 03:00:00","BZN|SE4","Without Sequence","-0.01","",""
"10/04/2024 03:00:00 - 10/04/2024 04:00:00","BZN|SE4","Without Sequence","0.00","",""
"10/04/2024 04:00:00 - 10/04/2024 05:00:00","BZN|SE4","Without Sequence","3.09","",""
"10/04/2024 05:00:00 - 10/04/2024 06:00:00","BZN|SE4","Without Sequence","13.58","",""
"10/04/2024 06:00:00 - 10/04/2024 07:00:00","BZN|SE4","Without Sequence","19.44","",""
"10/04/2024 07:00:00 - 10/04/2024 08:00:00","BZN|SE4","Without Sequence","4.96","",""
"10/04/2024 08:00:00 - 10/04/2024 09:00:00","BZN|SE4","Without Sequence","1.50","",""
"10/04/2024 09:00:00 - 10/04/2024 10:00:00","BZN|SE4","Without Sequence","0.00","",""
"10/04/2024 10:00:00 - 10/04/2024 11:00:00","BZN|SE4","Without Sequence","-0.09","",""
"10/04/2024 11:00:00 - 10/04/2024 12:00:00","BZN|SE4","Without Sequence","-1.49","",""
"10/04/2024 12:00:00 - 10/04/2024 13:00:00","BZN|SE4","Without Sequence","-2.02","",""
"10/04/2024 13:00:00 - 10/04/2024 14:00:00","BZN|SE4","Without Sequence","-2.08","",""
"10/04/2024 14:00:00 - 10/04/2024 15:00:00","BZN|SE4","Without Sequence","-2.09","",""
"10/04/2024 15:00:00 - 10/04/2024 16:00:00","BZN|SE4","Without Sequence","-1.91","",""
"10/04/2024 16:00:00 - 10/04/2024 17:00:00","BZN|SE4","Without Sequence","-1.93","",""
"10/04/2024 17:00:00 - 10/04/2024 18:00:00","BZN|SE4","Without Sequence","-1.90","",""
"10/04/2024 18:00:00 - 10/04/2024 19:00:00","BZN|SE4","Without Sequence","-2.01","",""
"10/04/2024 19:00:00 - 10/04/2024 20:00:00","BZN|SE4","Without Sequence","-2.27","",""
"10/04/2024 20:00:00 - 10/04/2024 21:00:00","BZN|SE4","Without Sequence","-2.47","",""
"10/04/2024 21:00:00 - 10/04/2024 22:00:00","BZN|SE4","Without Sequence","-3.09","",""
"10/04/2024 22:00:00 - 10/04/2024 23:00:00","BZN|SE4","Without Sequence","-3.07","",""
"10/04/2024 23:00:00 - 11/04/2024 00:00:00","BZN|SE4","Without Sequence","-3.07","",""
"11/04/2024 00:00:00 - 11/04/2024 01:00:00","BZN|SE4","Without Sequence","-3.06","",""
"11/04/2024 01:00:00 - 11/04/2024 02:00:00","BZN|SE4","Without Sequence","-3.00","",""
"11/04/2024 02:00:00 - 11/04/2024 03:00:00","BZN|SE4","Without Sequence","-2.09","",""
"11/04/2024 03:00:00 - 11/04/2024 04:00:00","BZN|SE4","Without Sequence","-1.07","",""
"11/04/2024 04:00:00 - 11/04/2024 05:00:00","BZN|SE4","Without Sequence","2.61","",""
"11/04/2024 05:00:00 - 11/04/2024 06:00:00","BZN|SE4","Without Sequence","12.57","",""
"11/04/2024 06:00:00 - 11/04/2024 07:00:00","BZN|SE4","Without Sequence","24.71","",""
"11/04/2024 07:00:00 - 11/04/2024 08:00:00","BZN|SE4","Without Sequence","24.19","",""
"11/04/2024 08:00:00 - 11/04/2024 09:00:00","BZN|SE4","Without Sequence","7.20","",""
"11/04/2024 09:00:00 - 11/04/2024 10:00:00","BZN|SE4","Without Sequence","0.84","",""
"11/04/2024 10:00:00 - 11/04/2024 11:00:00","BZN|SE4","Without Sequence","0.23","",""
"11/04/2024 11:00:00 - 11/04/2024 12:00:00","BZN|SE4","Without Sequence","0.26","",""
"11/04/2024 12:00:00 - 11/04/2024 13:00:00","BZN|SE4","Without Sequence","0.27","",""
"11/04/2024 13:00:00 - 11/04/2024 14:00:00","BZN|SE4","Without Sequence","4.20","",""
"11/04/2024 14:00:00 - 11/04/2024 15:00:00","BZN|SE4","Without Sequence","8.68","",""
"11/04/2024 15:00:00 - 11/04/2024 16:00:00","BZN|SE4","Without Sequence","22.29","",""
"11/04/2024 16:00:00 - 11/04/2024 17:00:00","BZN|SE4","Without Sequence","25.60","",""
"11/04/2024 17:00:00 - 11/04/2024 18:00:00","BZN|SE4","Without Sequence","25.39","",""
"11/04/2024 18:00:00 - 11/04/2024 19:00:00","BZN|SE4","Without Sequence","21.00","",""
"11/04/2024 19:00:00 - 11/04/2024 20:00:00","BZN|SE4","Without Sequence","18.82","",""
"11/04/2024 20:00:00 - 11/04/2024 21:00:00","BZN|SE4","Without Sequence","4.94","",""
"11/04/2024 21:00:00 - 11/04/2024 22:00:00","BZN|SE4","Without Sequence","3.46","",""
"11/04/2024 22:00:00 - 11/04/2024 23:00:00","BZN|SE4","Without Sequence","4.16","",""
"11/04/2024 23:00:00 - 12/04/2024 00:00:00","BZN|SE4","Without Sequence","4.15","",""
"12/04/2024 00:00:00 - 12/04/2024 01:00:00","BZN|SE4","Without Sequence","4.37","",""
"12/04/2024 01:00:00 - 12/04/2024 02:00:00","BZN|SE4","Without Sequence","4.93","",""
"12/04/2024 02:00:00 - 12/04/2024 03:00:00","BZN|SE4","Without Sequence","15.56","",""
"12/04/2024 03:00:00 - 12/04/2024 04:00:00","BZN|SE4","Without Sequence","27.51","",""
"12/04/2024 04:00:00 - 12/04/2024 05:00:00","BZN|SE4","Without Sequence","39.52","",""
"12/04/2024 05:00:00 - 12/04/2024 06:00:00","BZN|SE4","Without Sequence","48.61","",""
"12/04/2024 06:00:00 - 12/04/2024 07:00:00","BZN|SE4","Without Sequence","69.27","",""
"12/04/2024 07:00:00 - 12/04/2024 08:00:00","BZN|SE4","Without Sequence","65.59","",""
"12/04/2024 08:00:00 - 12/04/2024 09:00:00","BZN|SE4","Without Sequence","42.16","",""
"12/04/2024 09:00:00 - 12/04/2024 10:00:00","BZN|SE4","Without Sequence","24.94","",""
"12/04/2024 10:00:00 - 12/04/2024 11:00:00","BZN|SE4","Without Sequence","20.09","",""
"12/04/2024 11:00:00 - 12/04/2024 12:00:00","BZN|SE4","Without Sequence","4.98","",""
"12/04/2024 12:00:00 - 12/04/2024 13:00:00","BZN|SE4","Without Sequence","0.81","",""
"12/04/2024 13:00:00 - 12/04/2024 14:00:00","BZN|SE4","Without Sequence","0.43","",""
"12/04/2024 14:00:00 - 12/04/2024 15:00:00","BZN|SE4","Without Sequence","17.22","",""
"12/04/2024 15:00:00 - 12/04/2024 16:00:00","BZN|SE4","Without Sequence","39.40","",""
"12/04/2024 16:00:00 - 12/04/2024 17:00:00","BZN|SE4","Without Sequence","39.75","",""
"12/04/2024 17:00:00 - 12/04/2024 18:00:00","BZN|SE4","Without Sequence","30.86","",""
"12/04/2024 18:00:00 - 12/04/2024 19:00:00","BZN|SE4","Without Sequence","23.39","",""
"12/04/2024 19:00:00 - 12/04/2024 20:00:00","BZN|SE4","Without Sequence","19.17","",""
"12/04/2024 20:00:00 - 12/04/2024 21:00:00","BZN|SE4","Without Sequence","14.87","",""
"12/04/2024 21:00:00 - 12/04/2024 22:00:00","BZN|SE4","Without Sequence","4.92","",""
"12/04/2024 22:00:00 - 12/04/2024 23:00:00","BZN|SE4","Without Sequence","0.95","",""
"12/04/2024 23:00:00 - 13/04/2024 00:00:00","BZN|SE4","Without Sequence","0.81","",""
"13/04/2024 00:00:00 - 13/04/2024 01:00:00","BZN|SE4","Without Sequence","1.00","",""
"13/04/2024 01:00:00 - 13/04/2024 02:00:00","BZN|SE4","Without Sequence","2.98","",""
"13/04/2024 02:00:00 - 13/04/2024 03:00:00","BZN|SE4","Without Sequence","4.10","",""
"13/04/2024 03:00:00 - 13/04/2024 04:00:00","BZN|SE4","Without Sequence","10.01","",""
"13/04/2024 04:00:00 - 13/04/2024 05:00:00","BZN|SE4","Without Sequence","27.83","",""
"13/04/2024 05:00:00 - 13/04/2024 06:00:00","BZN|SE4","Without Sequence","33.73","",""
"13/04/2024 06:00:00 - 13/04/2024 07:00:00","BZN|SE4","Without Sequence","22.47","",""
"13/04/2024 07:00:00 - 13/04/2024 08:00:00","BZN|SE4","Without Sequence","8.80","",""
"13/04/2024 08:00:00 - 13/04/2024 09:00:00","BZN|SE4","Without Sequence","-0.02","",""
"13/04/2024 09:00:00 - 13/04/2024 10:00:00","BZN|SE4","Without Sequence","-4.04","",""
"13/04/2024 10:00:00 - 13/04/2024 11:00:00","BZN|SE4","Without Sequence","-8.02","",""
"13/04/2024 11:00:00 - 13/04/2024 12:00:00","BZN|SE4","Without Sequence","-20.20","",""
"13/04/2024 12:00:00 - 13/04/2024 13:00:00","BZN|SE4","Without Sequence","-29.32","",""
"13/04/2024 13:00:00 - 13/04/2024 14:00:00","BZN|SE4","Without Sequence","-31.60","",""
"13/04/2024 14:00:00 - 13/04/2024 15:00:00","BZN|SE4","Without Sequence","-10.07","",""
