datetime,temperature_2m,wind_speed_10m,cloud_cover,shortwave_radiation,solar_proxy
2023-05-12 03:00:00,7.857142857142857,8.2,16.857142857142858,0.0,0.0
2023-05-12 04:00:00,7.042857142857144,7.842857142857143,16.0,0.0,0.0
2023-05-12 05:00:00,5.928571428571429,8.028571428571428,13.714285714285714,0.0,0.0
2023-05-12 06:00:00,6.1000000000000005,7.214285714285714,5.571428571428571,7.857142857142857,7.419387755102041
2023-05-12 07:00:00,7.8,5.614285714285714,2.4285714285714284,86.71428571428571,84.60836734693878
2023-05-12 08:00:00,10.785714285714286,5.671428571428572,5.857142857142857,220.14285714285714,207.24877551020407
2023-05-12 09:00:00,13.87142857142857,5.214285714285714,10.428571428571429,370.85714285714283,332.1820408163265
2023-05-12 10:00:00,16.357142857142858,6.442857142857143,14.571428571428571,514.2857142857143,439.34693877551024
2023-05-12 11:00:00,17.928571428571427,7.671428571428572,19.571428571428573,639.1428571428571,514.0534693877551
2023-05-12 12:00:00,18.957142857142856,7.628571428571428,28.714285714285715,734.2857142857143,523.4408163265307
2023-05-12 13:00:00,19.642857142857142,7.614285714285714,65.14285714285714,775.7142857142857,270.3918367346939
2023-05-12 14:00:00,19.62857142857143,6.914285714285714,75.14285714285714,594.1428571428571,147.68693877551024
2023-05-12 15:00:00,20.228571428571428,5.271428571428571,75.14285714285714,543.0,134.97428571428577
2023-05-12 16:00:00,20.285714285714285,5.742857142857143,81.28571428571429,484.0,90.57714285714282
2023-05-12 17:00:00,20.228571428571428,6.814285714285715,72.14285714285714,400.2857142857143,111.50816326530612
2023-05-12 18:00:00,19.957142857142856,7.914285714285714,72.85714285714286,328.2857142857143,89.10612244897956
2023-05-12 19:00:00,19.32857142857143,7.471428571428572,47.285714285714285,234.0,123.35142857142857
2023-05-12 20:00:00,17.914285714285715,7.942857142857143,34.857142857142854,138.57142857142858,90.26938775510206
2023-05-12 21:00:00,15.414285714285715,8.9,23.714285714285715,51.142857142857146,39.014693877551025
2023-05-12 22:00:00,13.557142857142859,8.87142857142857,29.285714285714285,1.4285714285714286,1.010204081632653
2023-05-12 23:00:00,12.457142857142857,8.9,28.857142857142858,0.0,0.0
2023-05-13 00:00:00,11.814285714285715,8.657142857142857,31.428571428571427,0.0,0.0
2023-05-13 01:00:00,11.685714285714285,8.185714285714285,41.285714285714285,0.0,0.0
2023-05-13 02:00:00,10.87142857142857,10.028571428571428,47.0,0.0,0.0
2023-05-13 03:00:00,10.857142857142858,9.728571428571428,61.714285714285715,0.0,0.0
2023-05-13 04:00:00,9.542857142857143,8.971428571428572,58.0,0.0,0.0
2023-05-13 05:00:00,9.485714285714286,7.885714285714286,70.14285714285714,0.0,0.0
2023-05-13 06:00:00,9.614285714285714,8.642857142857142,67.14285714285714,7.0,2.3000000000000003
2023-05-13 07:00:00,11.257142857142856,8.8,75.0,61.857142857142854,15.464285714285714
2023-05-13 08:00:00,13.0,8.785714285714286,61.57142857142857,151.57142857142858,58.24673469387756
2023-05-13 09:00:00,15.071428571428571,7.942857142857143,43.142857142857146,278.42857142857144,158.3065306122449
2023-05-13 10:00:00,17.3,8.671428571428573,24.714285714285715,435.0,327.49285714285713
2023-05-13 11:00:00,19.3,8.828571428571427,19.285714285714285,593.5714285714286,479.0969387755102
2023-05-13 12:00:00,20.599999999999998,8.971428571428572,27.857142857142858,689.5714285714286,497.47653061224486
2023-05-13 13:00:00,21.12857142857143,9.200000000000001,40.142857142857146,684.5714285714286,409.76489795918366
2023-05-13 14:00:00,21.114285714285717,11.37142857142857,44.0,656.8571428571429,367.84000000000003
2023-05-13 15:00:00,22.114285714285717,10.87142857142857,40.0,607.7142857142857,364.6285714285714
2023-05-13 16:00:00,22.071428571428573,11.9,42.57142857142857,583.7142857142857,335.21877551020407
2023-05-13 17:00:00,21.8,11.385714285714286,54.142857142857146,473.57142857142856,217.16632653061222
2023-05-13 18:00:00,21.5,11.085714285714285,57.0,366.57142857142856,157.6257142857143
2023-05-13 19:00:00,20.7,8.814285714285715,55.714285714285715,226.0,100.08571428571427
2023-05-13 20:00:00,19.185714285714287,7.585714285714286,41.714285714285715,132.57142857142858,77.27020408163266
2023-05-13 21:00:00,17.014285714285712,7.9,26.0,48.714285714285715,36.04857142857143
2023-05-13 22:00:00,14.942857142857141,9.414285714285715,29.285714285714285,2.0,1.4142857142857141
2023-05-13 23:00:00,13.957142857142857,8.2,20.428571428571427,0.0,0.0
2023-05-14 00:00:00,12.785714285714286,8.185714285714285,14.857142857142858,0.0,0.0
2023-05-14 01:00:00,11.757142857142856,9.014285714285714,10.428571428571429,0.0,0.0
2023-05-14 02:00:00,11.285714285714286,9.428571428571429,8.571428571428571,0.0,0.0
2023-05-14 03:00:00,11.842857142857143,10.385714285714286,4.428571428571429,0.0,0.0
2023-05-14 04:00:00,10.771428571428572,9.914285714285715,11.571428571428571,0.0,0.0
2023-05-14 05:00:00,10.242857142857144,9.142857142857142,3.857142857142857,0.0,0.0
