datetime,price,lv_price,ee_price,se4_price,pl_price
2022-01-01 00:00:00,57.98,41.33,41.33,41.33,49.37
2022-01-01 01:00:00,50.05,42.18,42.18,42.18,43.22
2022-01-01 02:00:00,41.33,44.37,44.37,44.37,45.46
2022-01-01 03:00:00,42.18,37.67,37.67,37.67,37.67
2022-01-01 04:00:00,44.37,39.7,39.7,39.7,39.7
2022-01-01 05:00:00,37.67,40.59,40.59,40.59,40.59
2022-01-01 06:00:00,39.7,43.26,43.26,43.26,43.26
2022-01-01 07:00:00,40.59,49.66,49.66,49.66,49.66
2022-01-01 08:00:00,43.26,70.05,70.05,70.05,70.05
2022-01-01 09:00:00,49.66,76.79,76.79,76.79,76.79
2022-01-01 10:00:00,70.05,84.1,84.1,84.1,84.1
2022-01-01 11:00:00,76.79,94.74,94.74,94.74,94.74
2022-01-01 12:00:00,84.1,96.8,96.8,96.8,96.8
2022-01-01 13:00:00,94.74,97.17,97.17,97.17,97.17
2022-01-01 14:00:00,96.8,101.27,101.27,101.27,101.0
2022-01-01 15:00:00,97.17,126.6,126.6,126.6,126.6
2022-01-01 16:00:00,101.27,149.97,149.97,149.97,149.97
2022-01-01 17:00:00,126.6,146.33,146.33,146.33,146.33
2022-01-01 18:00:00,149.97,140.28,140.28,140.28,140.28
2022-01-01 19:00:00,146.33,121.88,121.88,121.88,121.88
2022-01-01 20:00:00,140.28,102.61,102.61,102.61,102.61
2022-01-01 21:00:00,121.88,97.46,97.46,95.12,97.46
2022-01-01 22:00:00,102.61,85.16,85.16,83.11,85.16
2022-01-01 23:00:00,97.46,57.08,57.08,34.73,89.89
2022-01-02 00:00:00,85.16,55.09,55.09,34.39,80.15
2022-01-02 01:00:00,57.08,52.82,52.82,34.36,62.75
2022-01-02 02:00:00,55.09,34.94,34.94,34.1,54.87
2022-01-02 03:00:00,52.82,29.56,29.56,29.56,50.5
2022-01-02 04:00:00,34.94,53.01,53.01,33.97,50.89
2022-01-02 05:00:00,29.56,34.52,34.52,34.52,56.15
2022-01-02 06:00:00,53.01,41.8,41.8,41.8,60.91
2022-01-02 07:00:00,34.52,48.95,48.95,48.95,65.54
2022-01-02 08:00:00,41.8,60.01,60.01,60.01,86.18
2022-01-02 09:00:00,48.95,70.09,70.09,70.09,89.71
2022-01-02 10:00:00,60.01,66.26,66.26,66.26,91.12
2022-01-02 11:00:00,70.09,64.54,64.54,64.54,91.4
2022-01-02 12:00:00,66.26,46.96,46.96,46.96,91.44
2022-01-02 13:00:00,64.54,65.19,65.19,49.06,86.25
2022-01-02 14:00:00,46.96,81.09,81.09,74.99,81.09
2022-01-02 15:00:00,65.19,88.46,88.46,88.15,88.46
2022-01-02 16:00:00,81.09,95.4,95.4,95.4,95.4
2022-01-02 17:00:00,88.46,86.71,86.71,86.71,86.71
2022-01-02 18:00:00,95.4,71.72,71.72,71.27,82.14
2022-01-02 19:00:00,86.71,56.73,56.73,54.12,89.38
2022-01-02 20:00:00,71.72,46.16,46.16,46.16,73.66
2022-01-02 21:00:00,56.73,46.29,46.29,46.29,74.28
2022-01-02 22:00:00,46.16,32.93,32.93,32.93,57.04
2022-01-02 23:00:00,46.29,20.89,20.89,20.89,21.82
2022-01-03 00:00:00,32.93,19.92,19.92,19.92,19.62
2022-01-03 01:00:00,20.89,19.87,19.87,19.87,19.62
2022-01-03 02:00:00,19.92,19.82,19.82,19.82,27.54
2022-01-03 03:00:00,19.87,20.26,20.26,20.26,49.18
2022-01-03 04:00:00,19.82,29.35,29.35,29.35,76.3
2022-01-03 05:00:00,20.26,80.0,80.0,37.55,89.98
2022-01-03 06:00:00,29.35,106.87,106.87,88.76,102.48
2022-01-03 07:00:00,80.0,131.47,131.47,122.93,119.24
2022-01-03 08:00:00,106.87,135.53,135.53,110.17,114.67
2022-01-03 09:00:00,131.47,107.46,107.46,93.38,107.46
2022-01-03 10:00:00,135.53,110.08,110.08,90.73,110.08
2022-01-03 11:00:00,107.46,119.78,119.78,82.37,119.78
2022-01-03 12:00:00,110.08,117.0,117.0,80.9,117.0
2022-01-03 13:00:00,119.78,111.57,111.57,80.99,111.57
2022-01-03 14:00:00,117.0,111.39,111.39,98.05,111.39
2022-01-03 15:00:00,111.57,124.51,124.51,120.55,120.27
2022-01-03 16:00:00,111.39,148.49,148.49,139.57,120.27
2022-01-03 17:00:00,124.51,138.0,138.0,134.69,120.27
2022-01-03 18:00:00,148.49,117.64,117.64,114.82,117.64
2022-01-03 19:00:00,138.0,117.71,117.71,92.91,117.61
2022-01-03 20:00:00,117.64,95.95,95.95,72.39,95.95
2022-01-03 21:00:00,117.71,105.68,105.68,39.45,105.68
2022-01-03 22:00:00,95.95,95.26,95.26,34.4,95.26
2022-01-03 23:00:00,105.68,103.7,103.7,39.99,103.7
2022-01-04 00:00:00,95.26,104.14,104.14,37.14,104.14
2022-01-04 01:00:00,103.7,102.59,102.59,36.66,102.59
2022-01-04 02:00:00,104.14,100.49,100.49,38.64,100.49
2022-01-04 03:00:00,102.59,102.71,102.71,41.02,102.71
2022-01-04 04:00:00,100.49,93.97,93.97,93.97,93.97
2022-01-04 05:00:00,102.71,130.08,130.08,130.08,130.08
2022-01-04 06:00:00,93.97,182.64,182.64,182.64,124.62
2022-01-04 07:00:00,130.08,174.61,174.61,174.61,140.86
2022-01-04 08:00:00,182.64,183.6,183.6,185.44,190.0
2022-01-04 09:00:00,174.61,183.65,183.65,185.32,189.88
2022-01-04 10:00:00,185.44,164.62,164.62,178.04,182.42
2022-01-04 11:00:00,185.32,178.08,178.08,178.08,182.46
2022-01-04 12:00:00,178.04,175.28,175.28,175.28,179.59
2022-01-04 13:00:00,178.08,174.7,174.7,174.7,179.0
2022-01-04 14:00:00,175.28,180.93,180.93,180.93,180.93
2022-01-04 15:00:00,174.7,166.69,166.69,166.69,166.69
2022-01-04 16:00:00,180.93,183.69,183.69,185.32,189.88
2022-01-04 17:00:00,166.69,180.5,180.5,180.5,184.94
2022-01-04 18:00:00,185.32,153.88,153.88,153.88,178.99
2022-01-04 19:00:00,180.5,146.81,146.81,146.81,156.12
2022-01-04 20:00:00,153.88,128.75,128.75,128.75,128.75
2022-01-04 21:00:00,146.81,112.96,112.96,112.96,131.03
2022-01-04 22:00:00,128.75,84.11,84.11,84.11,97.56
2022-01-04 23:00:00,112.96,105.31,105.31,93.87,105.31
2022-01-05 00:00:00,84.11,97.29,97.29,51.69,97.29
2022-01-05 01:00:00,105.31,84.5,84.5,50.04,94.87
2022-01-05 02:00:00,97.29,75.38,75.38,49.53,94.37
2022-01-05 03:00:00,84.5,79.11,79.11,50.07,96.52
2022-01-05 04:00:00,75.38,94.79,94.79,93.39,97.91
2022-01-05 05:00:00,79.11,121.92,121.92,99.16,122.43
2022-01-05 06:00:00,94.79,139.9,139.9,101.15,124.69
2022-01-05 07:00:00,121.92,147.74,147.74,129.56,147.74
2022-01-05 08:00:00,139.9,141.47,141.47,121.09,141.47
2022-01-05 09:00:00,147.74,135.97,135.97,135.05,135.97
2022-01-05 10:00:00,141.47,129.99,129.99,129.99,129.99
2022-01-05 11:00:00,135.97,150.31,150.31,131.97,131.97
2022-01-05 12:00:00,129.99,134.71,134.71,130.67,130.67
2022-01-05 13:00:00,150.31,149.92,149.92,121.39,134.6
2022-01-05 14:00:00,134.71,160.01,160.01,122.42,127.46
2022-01-05 15:00:00,149.92,137.28,137.28,137.28,137.28
2022-01-05 16:00:00,160.01,148.09,148.09,148.09,116.43
2022-01-05 17:00:00,137.28,139.88,139.88,139.88,118.93
2022-01-05 18:00:00,148.09,135.75,135.75,135.75,125.81
2022-01-05 19:00:00,139.88,119.93,119.93,119.93,119.93
2022-01-05 20:00:00,135.75,98.09,98.09,98.09,98.09
2022-01-05 21:00:00,119.93,118.71,118.71,118.71,118.71
2022-01-05 22:00:00,98.09,97.29,97.29,97.29,97.29
2022-01-05 23:00:00,118.71,98.46,98.46,93.29,98.46
2022-01-06 00:00:00,97.29,92.92,92.92,80.77,92.92
2022-01-06 01:00:00,98.46,90.99,90.99,78.08,90.99
2022-01-06 02:00:00,92.92,88.94,88.94,81.97,88.94
2022-01-06 03:00:00,90.99,89.31,89.31,89.31,89.31
2022-01-06 04:00:00,88.94,89.75,89.75,89.75,89.75
2022-01-06 05:00:00,89.31,97.06,97.06,97.06,97.06
2022-01-06 06:00:00,89.75,110.87,110.87,110.87,110.87
2022-01-06 07:00:00,97.06,136.88,136.88,136.88,136.88
2022-01-06 08:00:00,110.87,205.87,205.87,205.87,159.36
2022-01-06 09:00:00,136.88,209.25,209.25,209.25,175.11
2022-01-06 10:00:00,205.87,224.71,224.71,224.71,177.43
2022-01-06 11:00:00,209.25,218.99,218.99,218.99,175.58
2022-01-06 12:00:00,224.71,202.71,202.71,202.71,178.81
2022-01-06 13:00:00,218.99,209.36,209.36,209.36,197.11
2022-01-06 14:00:00,202.71,225.23,225.23,225.23,180.62
2022-01-06 15:00:00,209.36,245.95,245.95,245.95,204.23
2022-01-06 16:00:00,225.23,264.74,264.74,274.11,191.44
2022-01-06 17:00:00,245.95,270.07,270.07,272.89,193.83
2022-01-06 18:00:00,274.11,220.32,220.32,239.59,198.85
2022-01-06 19:00:00,272.89,217.91,217.91,217.91,193.65
2022-01-06 20:00:00,239.59,203.31,203.31,203.31,158.79
2022-01-06 21:00:00,217.91,171.31,171.31,171.31,149.94
2022-01-06 22:00:00,203.31,124.7,124.7,124.7,124.7
2022-01-06 23:00:00,171.31,128.92,128.92,128.92,128.92
2022-01-07 00:00:00,124.7,116.65,116.65,116.65,116.65
2022-01-07 01:00:00,128.92,100.54,100.54,100.54,100.54
2022-01-07 02:00:00,116.65,99.47,99.47,99.47,99.47
2022-01-07 03:00:00,100.54,101.74,101.74,101.74,101.74
2022-01-07 04:00:00,99.47,114.99,114.99,114.99,114.99
2022-01-07 05:00:00,101.74,140.19,140.19,140.19,140.19
2022-01-07 06:00:00,114.99,170.53,170.53,152.64,115.56
2022-01-07 07:00:00,140.19,175.66,175.66,160.97,118.55
2022-01-07 08:00:00,170.53,161.85,161.85,161.85,118.58
2022-01-07 09:00:00,175.66,161.37,161.37,161.37,129.07
2022-01-07 10:00:00,161.85,166.06,166.06,166.06,137.72
2022-01-07 11:00:00,161.37,166.54,166.54,166.54,148.04
2022-01-07 12:00:00,166.06,166.04,166.04,165.97,156.34
2022-01-07 13:00:00,166.54,169.43,169.43,165.36,151.99
2022-01-07 14:00:00,166.04,189.7,189.7,185.15,146.39
2022-01-07 15:00:00,169.43,201.97,201.97,201.56,154.89
2022-01-07 16:00:00,189.7,243.11,243.11,243.11,153.44
2022-01-07 17:00:00,201.97,247.72,247.72,247.72,132.07
2022-01-07 18:00:00,243.11,200.89,200.89,187.5,129.07
2022-01-07 19:00:00,247.72,224.33,224.33,160.5,118.56
2022-01-07 20:00:00,200.89,213.81,213.81,157.95,114.81
2022-01-07 21:00:00,224.33,185.94,185.94,153.9,153.2
2022-01-07 22:00:00,213.81,144.76,144.76,144.76,144.76
2022-01-07 23:00:00,185.94,160.71,160.71,153.03,160.71
2022-01-08 00:00:00,144.76,146.08,146.08,146.08,146.08
2022-01-08 01:00:00,160.71,144.64,144.64,144.64,144.64
2022-01-08 02:00:00,146.08,146.9,146.9,145.74,146.9
2022-01-08 03:00:00,144.64,150.07,150.07,146.97,150.07
2022-01-08 04:00:00,146.9,154.3,154.3,146.88,154.3
2022-01-08 05:00:00,150.07,166.0,166.0,146.56,139.1
2022-01-08 06:00:00,154.3,182.91,182.91,147.18,164.76
2022-01-08 07:00:00,166.0,182.03,182.03,153.66,186.92
2022-01-08 08:00:00,182.91,181.02,181.02,156.07,217.3
2022-01-08 09:00:00,182.03,170.04,170.04,159.08,227.62
2022-01-08 10:00:00,181.02,158.5,158.5,158.5,215.39
2022-01-08 11:00:00,170.04,158.79,158.79,158.79,206.68
2022-01-08 12:00:00,158.5,156.07,156.07,156.07,185.0
2022-01-08 13:00:00,158.79,156.18,156.18,156.18,169.52
2022-01-08 14:00:00,156.07,173.88,173.88,158.89,173.88
2022-01-08 15:00:00,156.18,182.94,182.94,161.0,200.89
2022-01-08 16:00:00,173.88,189.9,189.9,189.9,201.05
2022-01-08 17:00:00,182.94,182.94,182.94,170.71,187.08
2022-01-08 18:00:00,189.9,149.96,149.96,140.08,179.31
2022-01-08 19:00:00,182.94,145.06,145.06,105.07,162.02
2022-01-08 20:00:00,149.96,160.04,160.04,104.85,149.98
2022-01-08 21:00:00,145.06,126.06,126.06,104.8,126.06
2022-01-08 22:00:00,160.04,114.11,114.11,90.05,114.11
2022-01-08 23:00:00,126.06,85.03,85.03,85.03,98.0
2022-01-09 00:00:00,114.11,84.4,84.4,84.4,98.09
2022-01-09 01:00:00,85.03,82.74,82.74,80.24,98.1
2022-01-09 02:00:00,84.4,84.5,84.5,55.46,98.0
2022-01-09 03:00:00,82.74,110.19,110.19,49.29,91.79
2022-01-09 04:00:00,84.5,120.02,120.02,50.64,93.3
2022-01-09 05:00:00,110.19,120.0,120.0,74.29,93.94
2022-01-09 06:00:00,120.02,119.92,119.92,84.44,95.71
2022-01-09 07:00:00,120.0,97.26,97.26,97.26,97.26
2022-01-09 08:00:00,119.92,119.97,119.97,119.97,119.97
2022-01-09 09:00:00,97.26,134.96,134.96,134.96,134.96
2022-01-09 10:00:00,119.97,149.4,149.4,145.82,143.44
2022-01-09 11:00:00,134.96,165.13,165.13,157.14,141.21
2022-01-09 12:00:00,149.4,165.06,165.06,154.66,160.23
2022-01-09 13:00:00,165.13,170.09,170.09,154.88,163.25
2022-01-09 14:00:00,165.06,182.91,182.91,158.37,164.96
2022-01-09 15:00:00,170.09,190.96,190.96,186.37,177.95
2022-01-09 16:00:00,182.91,223.3,223.3,223.3,181.47
2022-01-09 17:00:00,190.96,243.19,243.19,243.19,181.47
2022-01-09 18:00:00,223.3,209.65,209.65,209.65,186.55
2022-01-09 19:00:00,243.19,155.07,155.07,155.07,187.2
2022-01-09 20:00:00,209.65,171.18,171.18,159.38,162.78
2022-01-09 21:00:00,155.07,170.03,170.03,148.23,142.97
2022-01-09 22:00:00,171.18,144.79,144.79,144.79,113.15
2022-01-09 23:00:00,170.03,144.28,144.28,144.28,144.28
2022-01-10 00:00:00,144.79,138.09,138.09,138.09,138.09
2022-01-10 01:00:00,144.28,133.81,133.81,133.81,133.81
2022-01-10 02:00:00,138.09,136.44,136.44,136.44,136.44
2022-01-10 03:00:00,133.81,142.99,142.99,142.99,142.99
2022-01-10 04:00:00,136.44,182.94,182.94,152.09,176.18
2022-01-10 05:00:00,142.99,248.5,248.5,231.74,203.41
2022-01-10 06:00:00,182.94,299.95,299.95,299.95,216.23
2022-01-10 07:00:00,248.5,313.92,313.92,313.92,281.77
2022-01-10 08:00:00,299.95,315.0,315.0,315.0,315.0
2022-01-10 09:00:00,313.92,310.41,310.41,310.41,310.41
2022-01-10 10:00:00,315.0,310.08,310.08,310.08,310.08
2022-01-10 11:00:00,310.41,300.0,300.0,300.0,300.0
2022-01-10 12:00:00,310.08,297.01,297.01,297.01,297.01
2022-01-10 13:00:00,300.0,299.96,299.96,299.96,299.96
2022-01-10 14:00:00,297.01,306.45,306.45,306.45,306.45
2022-01-10 15:00:00,299.96,302.73,302.73,302.73,302.73
2022-01-10 16:00:00,306.45,315.47,315.47,315.47,315.47
2022-01-10 17:00:00,302.73,310.82,310.82,310.82,310.82
2022-01-10 18:00:00,315.47,294.98,294.98,294.98,294.98
2022-01-10 19:00:00,310.82,261.03,261.03,261.03,267.45
2022-01-10 20:00:00,294.98,242.23,242.23,242.23,212.75
2022-01-10 21:00:00,261.03,211.83,211.83,211.83,217.03
2022-01-10 22:00:00,242.23,150.09,150.09,150.09,195.83
2022-01-10 23:00:00,211.83,206.11,147.5,151.9,206.11
2022-01-11 00:00:00,150.09,198.87,143.76,148.05,198.87
2022-01-11 01:00:00,206.11,197.24,140.21,144.4,197.24
2022-01-11 02:00:00,198.87,193.0,139.97,144.15,193.0
2022-01-11 03:00:00,197.24,194.9,141.56,145.79,194.9
2022-01-11 04:00:00,193.0,200.01,200.01,151.49,203.78
2022-01-11 05:00:00,194.9,221.44,221.44,231.44,237.13
2022-01-11 06:00:00,200.01,221.47,221.47,291.51,293.52
2022-01-11 07:00:00,231.44,221.47,221.47,300.02,300.02
2022-01-11 08:00:00,291.51,221.47,221.47,297.16,297.16
2022-01-11 09:00:00,300.02,221.44,221.44,275.67,275.67
2022-01-11 10:00:00,297.16,216.98,216.98,264.4,264.4
2022-01-11 11:00:00,275.67,221.43,221.43,252.59,252.59
2022-01-11 12:00:00,264.4,221.43,221.43,248.38,248.38
2022-01-11 13:00:00,252.59,221.33,221.33,248.89,255.01
2022-01-11 14:00:00,248.38,221.41,221.41,271.23,277.9
2022-01-11 15:00:00,255.01,221.43,221.43,282.98,289.94
2022-01-11 16:00:00,277.9,221.48,221.48,308.81,316.4
2022-01-11 17:00:00,282.98,221.45,221.45,308.32,315.9
2022-01-11 18:00:00,308.81,221.41,221.41,279.2,309.2
2022-01-11 19:00:00,308.32,216.99,216.99,174.7,285.33
2022-01-11 20:00:00,309.2,216.98,153.63,158.21,198.45
2022-01-11 21:00:00,216.99,200.07,150.56,155.06,236.61
2022-01-11 22:00:00,216.98,149.7,143.07,149.7,204.57
2022-01-11 23:00:00,200.07,147.62,147.62,147.62,194.79
2022-01-12 00:00:00,149.7,183.98,183.98,145.09,183.98
2022-01-12 01:00:00,147.62,183.06,183.06,143.67,183.06
2022-01-12 02:00:00,183.98,164.2,140.07,143.41,177.35
2022-01-12 03:00:00,183.06,178.33,178.33,144.31,178.33
2022-01-12 04:00:00,164.2,193.5,193.5,146.02,193.5
2022-01-12 05:00:00,178.33,208.1,208.1,213.87,235.71
2022-01-12 06:00:00,193.5,212.25,212.25,266.63,234.7
2022-01-12 07:00:00,213.87,212.27,212.27,292.9,300.1
2022-01-12 08:00:00,266.63,212.26,212.26,285.71,292.74
2022-01-12 09:00:00,292.9,212.23,212.23,268.88,275.5
2022-01-12 10:00:00,285.71,211.99,211.99,252.44,258.65
2022-01-12 11:00:00,268.88,212.21,212.21,193.76,245.11
2022-01-12 12:00:00,252.44,208.09,208.09,143.19,232.08
2022-01-12 13:00:00,212.21,208.09,208.09,133.35,234.77
2022-01-12 14:00:00,208.09,212.24,212.24,132.59,240.01
2022-01-12 15:00:00,208.09,212.24,212.24,132.67,255.0
2022-01-12 16:00:00,240.01,212.25,212.25,139.38,284.82
2022-01-12 17:00:00,255.0,208.08,110.46,124.59,273.15
2022-01-12 18:00:00,255.01,208.02,87.04,105.78,233.53
2022-01-12 19:00:00,208.08,199.42,199.42,21.01,204.92
2022-01-12 20:00:00,208.02,191.5,191.5,20.14,132.07
2022-01-12 21:00:00,199.42,129.93,129.93,18.12,193.69
2022-01-12 22:00:00,191.5,87.07,87.07,13.62,140.29
2022-01-12 23:00:00,129.93,119.13,117.96,13.09,119.13
2022-01-13 00:00:00,87.07,101.04,101.04,11.4,101.04
2022-01-13 01:00:00,119.13,94.3,94.3,10.57,94.3
2022-01-13 02:00:00,101.04,93.64,93.64,10.47,93.64
2022-01-13 03:00:00,94.3,92.58,92.58,10.86,92.58
2022-01-13 04:00:00,93.64,101.05,101.05,13.23,101.05
2022-01-13 05:00:00,92.58,192.03,192.03,15.33,129.05
2022-01-13 06:00:00,101.05,215.24,215.24,21.01,112.02
2022-01-13 07:00:00,192.03,196.88,196.88,25.63,115.49
2022-01-13 08:00:00,215.24,196.88,196.88,25.62,119.38
2022-01-13 09:00:00,196.88,180.08,180.08,25.61,119.14
2022-01-13 10:00:00,196.88,170.16,170.16,24.22,131.21
2022-01-13 11:00:00,180.08,152.53,152.53,21.41,124.64
2022-01-13 12:00:00,170.16,134.13,134.13,18.22,134.13
2022-01-13 13:00:00,152.53,171.01,171.01,17.68,133.54
2022-01-13 14:00:00,134.13,196.82,196.82,18.82,133.66
2022-01-13 15:00:00,171.01,196.85,196.85,19.66,151.2
2022-01-13 16:00:00,196.82,175.09,175.09,36.3,146.98
2022-01-13 17:00:00,196.85,196.82,196.82,23.66,127.07
2022-01-13 18:00:00,175.09,196.84,196.84,19.82,117.83
2022-01-13 19:00:00,196.82,175.01,175.01,18.06,112.47
2022-01-13 20:00:00,196.84,132.16,132.16,17.82,132.16
2022-01-13 21:00:00,175.01,110.4,110.4,14.92,110.4
2022-01-13 22:00:00,132.16,97.08,97.08,11.49,97.08
2022-01-13 23:00:00,110.4,89.6,89.6,14.93,98.1
2022-01-14 00:00:00,97.08,12.56,12.56,12.56,89.52
2022-01-14 01:00:00,89.6,30.26,30.26,11.4,83.85
2022-01-14 02:00:00,12.56,11.42,11.42,11.42,82.74
2022-01-14 03:00:00,30.26,13.18,13.18,13.18,87.12
2022-01-14 04:00:00,11.42,88.22,88.22,16.14,88.22
2022-01-14 05:00:00,13.18,88.43,88.43,19.24,88.43
2022-01-14 06:00:00,88.22,106.89,106.89,44.86,106.89
2022-01-14 07:00:00,88.43,155.01,155.01,71.64,121.59
2022-01-14 08:00:00,106.89,189.31,189.31,68.73,127.8
2022-01-14 09:00:00,155.01,162.92,162.92,75.21,121.51
2022-01-14 10:00:00,189.31,112.12,112.12,76.85,112.12
2022-01-14 11:00:00,162.92,114.34,114.34,68.38,114.34
2022-01-14 12:00:00,112.12,89.66,89.66,52.07,121.51
2022-01-14 13:00:00,114.34,106.9,106.9,52.09,118.14
2022-01-14 14:00:00,89.66,179.66,179.66,70.0,121.72
2022-01-14 15:00:00,106.9,133.69,133.69,133.69,133.69
2022-01-14 16:00:00,179.66,141.68,141.68,141.68,141.81
2022-01-14 17:00:00,133.69,140.8,140.8,140.8,140.8
2022-01-14 18:00:00,141.68,121.58,121.58,70.02,121.58
2022-01-14 19:00:00,140.8,121.57,121.57,45.45,121.57
2022-01-14 20:00:00,121.58,44.21,44.21,44.21,97.2
2022-01-14 21:00:00,121.57,60.08,60.08,49.94,115.97
2022-01-14 22:00:00,44.21,80.0,80.0,20.47,89.63
2022-01-14 23:00:00,60.08,17.27,17.27,17.27,106.94
2022-01-15 00:00:00,80.0,93.0,93.0,16.79,93.0
2022-01-15 01:00:00,17.27,93.99,93.99,16.74,93.99
2022-01-15 02:00:00,93.0,92.98,92.98,17.35,92.98
2022-01-15 03:00:00,93.99,90.14,90.14,24.95,90.14
2022-01-15 04:00:00,92.98,50.07,50.07,50.07,87.5
2022-01-15 05:00:00,90.14,80.1,80.1,80.1,106.76
2022-01-15 06:00:00,50.07,134.02,134.02,134.02,134.02
2022-01-15 07:00:00,80.1,150.03,150.03,150.03,143.34
2022-01-15 08:00:00,134.02,200.07,200.07,200.07,205.01
2022-01-15 09:00:00,150.03,203.52,203.52,203.52,203.52
2022-01-15 10:00:00,200.07,202.3,202.3,202.3,202.3
2022-01-15 11:00:00,203.52,157.91,157.91,157.91,208.43
2022-01-15 12:00:00,202.3,153.04,153.04,153.04,200.0
2022-01-15 13:00:00,157.91,150.5,150.5,150.5,203.09
2022-01-15 14:00:00,153.04,179.91,179.91,179.91,213.98
2022-01-15 15:00:00,150.5,220.89,220.89,220.89,226.32
2022-01-15 16:00:00,179.91,253.76,253.76,253.76,260.0
2022-01-15 17:00:00,220.89,209.84,209.84,209.84,267.03
2022-01-15 18:00:00,253.76,153.67,153.67,153.67,261.41
2022-01-15 19:00:00,209.84,144.95,144.95,144.95,243.62
2022-01-15 20:00:00,153.67,157.35,157.35,144.24,187.44
2022-01-15 21:00:00,144.95,176.42,176.42,124.98,176.42
2022-01-15 22:00:00,157.35,118.92,118.92,34.97,134.07
2022-01-15 23:00:00,176.42,110.06,110.06,18.05,110.06
2022-01-16 00:00:00,118.92,90.25,90.25,16.97,90.25
2022-01-16 01:00:00,110.06,87.84,87.84,16.54,87.84
2022-01-16 02:00:00,90.25,88.5,88.5,16.0,88.5
2022-01-16 03:00:00,87.84,89.39,89.39,16.94,89.39
2022-01-16 04:00:00,88.5,90.2,90.2,17.99,90.2
2022-01-16 05:00:00,89.39,89.58,89.58,17.97,89.58
2022-01-16 06:00:00,90.2,88.27,88.27,18.58,88.27
2022-01-16 07:00:00,89.58,111.44,111.44,16.85,111.44
2022-01-16 08:00:00,88.27,129.46,129.46,17.46,129.46
2022-01-16 09:00:00,111.44,125.99,125.99,17.53,125.99
2022-01-16 10:00:00,129.46,131.83,131.83,16.47,131.83
2022-01-16 11:00:00,125.99,140.03,140.03,16.29,140.03
2022-01-16 12:00:00,131.83,110.28,110.28,17.39,110.28
2022-01-16 13:00:00,140.03,99.54,99.54,17.27,99.54
2022-01-16 14:00:00,110.28,112.19,112.19,17.51,112.19
2022-01-16 15:00:00,99.54,115.0,115.0,23.97,115.0
2022-01-16 16:00:00,112.19,125.42,125.42,30.84,125.42
2022-01-16 17:00:00,115.0,112.4,112.4,23.96,112.4
2022-01-16 18:00:00,125.42,97.49,97.49,19.39,97.49
2022-01-16 19:00:00,112.4,90.14,90.14,17.96,90.14
2022-01-16 20:00:00,97.49,97.09,97.09,18.34,97.09
2022-01-16 21:00:00,90.14,93.85,93.85,17.2,93.85
2022-01-16 22:00:00,97.09,87.2,87.2,13.2,87.2
2022-01-16 23:00:00,93.85,48.95,48.95,14.95,48.95
2022-01-17 00:00:00,87.2,34.0,34.0,13.59,34.0
2022-01-17 01:00:00,48.95,15.94,15.94,12.03,26.07
2022-01-17 02:00:00,34.0,10.09,10.09,10.09,28.51
2022-01-17 03:00:00,15.94,37.95,37.95,12.83,37.95
2022-01-17 04:00:00,10.09,74.61,74.61,17.12,74.61
2022-01-17 05:00:00,37.95,99.29,99.29,17.78,99.29
2022-01-17 06:00:00,74.61,99.08,99.08,67.58,99.08
2022-01-17 07:00:00,99.29,145.02,145.02,70.48,110.7
2022-01-17 08:00:00,99.08,111.25,111.25,72.15,111.25
2022-01-17 09:00:00,145.02,110.94,110.94,76.83,110.94
2022-01-17 10:00:00,111.25,111.25,111.25,76.47,111.25
2022-01-17 11:00:00,110.94,107.94,107.94,71.54,107.94
2022-01-17 12:00:00,111.25,145.0,145.0,88.87,110.7
2022-01-17 13:00:00,107.94,127.38,127.38,101.17,109.93
2022-01-17 14:00:00,145.0,145.08,145.08,131.59,110.7
2022-01-17 15:00:00,127.38,145.09,145.09,144.87,113.67
2022-01-17 16:00:00,145.08,150.62,150.62,150.62,119.79
2022-01-17 17:00:00,145.09,149.96,149.96,149.96,129.69
2022-01-17 18:00:00,150.62,144.76,144.76,144.76,136.82
2022-01-17 19:00:00,149.96,143.57,143.57,143.57,140.96
2022-01-17 20:00:00,144.76,138.39,138.39,138.39,112.57
2022-01-17 21:00:00,143.57,136.03,136.03,136.03,142.65
2022-01-17 22:00:00,138.39,80.07,80.07,80.07,106.76
2022-01-17 23:00:00,136.03,90.14,90.14,79.82,90.14
2022-01-18 00:00:00,80.07,91.55,85.15,91.55,91.55
2022-01-18 01:00:00,90.14,91.37,78.9,91.37,91.37
2022-01-18 02:00:00,91.55,92.96,92.96,92.96,92.96
2022-01-18 03:00:00,91.37,100.37,100.37,100.37,100.37
2022-01-18 04:00:00,92.96,145.35,145.35,145.35,126.17
2022-01-18 05:00:00,100.37,200.09,179.99,200.09,163.79
2022-01-18 06:00:00,145.35,267.14,267.14,267.14,154.51
2022-01-18 07:00:00,200.09,287.33,287.33,287.33,224.85
2022-01-18 08:00:00,267.14,248.06,248.06,248.06,248.06
2022-01-18 09:00:00,287.33,200.09,200.09,200.09,200.09
2022-01-18 10:00:00,248.06,200.04,200.04,200.04,200.04
2022-01-18 11:00:00,200.09,166.18,166.18,166.18,166.18
2022-01-18 12:00:00,200.04,154.6,154.6,154.6,154.6
2022-01-18 13:00:00,166.18,213.44,213.44,149.54,243.02
2022-01-18 14:00:00,154.6,213.42,213.42,148.94,249.22
