datetime,price,hour,minute,weekday,month,dayofyear,weekofyear,is_weekend,hour_week,is_peak_hour,lag_1,lag_4,lag_8,lag_96,lag_192,lag_672,price_diff_1,price_diff_24h,trend_24h,trend_7d,rolling_mean_24h,rolling_mean_7d,rolling_std_24h,rolling_min_24h,rolling_max_24h,price_vs_mean24h,price_vs_mean7d,price_spike_flag,trend_short,trend_medium,price_zscore_24h,range_position_24h,consumption_mw_lag_1,consumption_mw_lag_24h,consumption_mw_lag_48h,consumption_mw_lag_7d,consumption_mw_rolling_mean_24h,consumption_mw_rolling_std_24h,production_total_mw_lag_1,production_total_mw_lag_24h,production_total_mw_lag_48h,production_total_mw_lag_7d,production_total_mw_rolling_mean_24h,production_total_mw_rolling_std_24h,net_load_mw_lag_1,net_load_mw_lag_24h,net_load_mw_lag_48h,net_load_mw_lag_7d,net_load_mw_rolling_mean_24h,net_load_mw_rolling_std_24h,consumption_diff_24h,production_diff_24h,net_load_diff_24h,flow_lt_lv_lag_1,flow_lt_lv_lag_24h,flow_lt_lv_lag_48h,flow_lt_lv_lag_7d,flow_lt_lv_rolling_mean_24h,flow_lt_lv_rolling_std_24h,flow_lt_se_lag_1,flow_lt_se_lag_24h,flow_lt_se_lag_48h,flow_lt_se_lag_7d,flow_lt_se_rolling_mean_24h,flow_lt_se_rolling_std_24h,flow_lt_pl_lag_1,flow_lt_pl_lag_24h,flow_lt_pl_lag_48h,flow_lt_pl_lag_7d,flow_lt_pl_rolling_mean_24h,flow_lt_pl_rolling_std_24h,flow_total_lag_1,flow_total_lag_24h,flow_total_lag_48h,flow_total_lag_7d,flow_total_rolling_mean_24h,flow_total_rolling_std_24h,flow_abs_total_lag_1,flow_abs_total_lag_24h,flow_abs_total_lag_48h,flow_abs_total_lag_7d,flow_abs_total_rolling_mean_24h,flow_abs_total_rolling_std_24h,flow_total_diff_24h,flow_abs_total_diff_24h,lv_price_lag_24h,lv_price_lag_48h,lv_price_lag_7d,lv_price_rolling_mean_24h,lv_price_rolling_std_24h,lv_price_diff_24h,ee_price_lag_24h,ee_price_lag_48h,ee_price_lag_7d,ee_price_rolling_mean_24h,ee_price_rolling_std_24h,ee_price_diff_24h,se4_price_lag_24h,se4_price_lag_48h,se4_price_lag_7d,se4_price_rolling_mean_24h,se4_price_rolling_std_24h,se4_price_diff_24h,pl_price_lag_24h,pl_price_lag_48h,pl_price_lag_7d,pl_price_rolling_mean_24h,pl_price_rolling_std_24h,pl_price_diff_24h,spread_lv,spread_ee,spread_se4,spread_pl
2025-11-04 11:30:00,69.13,11,30,1,11,308,45,0,35,0,72.07,74.72,118.9,127.35,30.83,171.09,-8.490000000000009,-55.28,-55.28,-99.02000000000001,159.07885416666667,102.04760416666666,150.324282129071,1.8,556.58,0.45304575472643654,0.706239013471149,0,13.789999999999992,-31.110000000000014,-0.5788077106076028,0.12666282107022092,1500.14075,1828.79525,1381.879,1710.71725,1506.5243020833334,258.13468383320935,898.591,622.93,726.5725,1095.8465,571.6698229166667,158.58061077704622,601.54975,1205.8652499999998,655.3064999999999,614.8707499999998,934.8544791666667,286.2263439957382,-328.65449999999987,275.66100000000006,-604.3154999999998,-114.425,-409.45,-208.625,-25.425,-255.87447916666667,173.56929387435272,-699.975,-700.0,-605.55,-434.525,-697.9307291666665,4.655376743134681,133.0,-71.375,175.0,-161.0,-37.256770833333334,78.24407994077548,-681.4,-1180.825,-639.1750000000001,-620.95,-991.0619791666667,236.30734870578019,947.4,1180.825,989.175,624.0,1036.4390624999999,196.56080383127374,499.42500000000007,-233.42500000000007,483.07,79.88,97.84,131.27822916666668,125.53885071117908,-424.51,483.07,20.83,97.84,130.66114583333334,126.02365457885317,-424.51,65.15,58.69,68.24,30.651666666666667,31.129720159247075,-61.56,115.82,105.15,104.5,108.17041666666665,35.45448352366465,-31.22,13.509999999999991,13.509999999999991,68.47999999999999,-12.530000000000001
2025-11-04 11:45:00,52.9,11,45,1,11,308,45,0,35,0,69.13,58.28,83.8,123.2,41.94,98.19,-2.9399999999999977,-54.07000000000001,-54.07000000000001,-29.060000000000002,158.4723958333333,101.89587797619048,150.5708715434608,1.8,556.58,0.43622738963621893,0.6784376433531063,0,-11.430000000000007,-28.870000000000005,-0.5933577611934573,0.12136342312022165,1500.14075,1828.79525,1381.879,1710.71725,1503.1008177083334,255.98603923897082,898.591,622.93,726.5725,1095.8465,574.5412916666667,161.97791464770543,601.54975,1205.8652499999998,655.3064999999999,614.8707499999998,928.5595260416667,286.84794186692835,-328.65449999999987,275.66100000000006,-604.3154999999998,-114.425,-409.45,-208.625,-25.425,-252.80130208333333,173.43326728812397,-699.975,-700.0,-605.55,-434.525,-697.9304687499999,4.655260469729235,133.0,-71.375,175.0,-161.0,-35.127864583333334,80.0651802620337,-681.4,-1180.825,-639.1750000000001,-620.95,-985.8596354166666,237.57974498796747,947.4,1180.825,989.175,624.0,1034.0075520833332,196.19934257762543,499.42500000000007,-233.42500000000007,483.05,87.09,100.59,126.87427083333334,120.37748791762267,-422.76,483.05,20.83,100.59,126.2571875,120.86027321448633,-422.76,65.91,64.03,64.81,30.006354166666664,31.049049858157495,-62.709999999999994,117.5,104.68,104.84,107.73114583333334,35.61956251008807,-43.849999999999994,8.839999999999996,8.839999999999996,65.92999999999999,-4.52000000000001
2025-11-04 12:00:00,65.11,12,0,1,11,308,45,0,36,0,52.9,80.56,103.18,489.99,85.48,88.69,-16.229999999999997,-437.09000000000003,-437.09000000000003,-35.79,157.74010416666667,101.82848214285715,150.91477928737586,1.8,556.58,0.33536176449297006,0.519501011576354,0,-19.169999999999995,-21.82,-0.6946973912497332,0.09210858341665419,1500.14075,1817.783,1356.0825,1689.28225,1499.6773333333333,253.772540556112,898.591,403.2555,653.5342499999999,1072.272,577.4127604166666,165.25500083598047,601.54975,1414.5275,702.54825,617.01025,922.2645729166667,287.328864541997,-317.6422499999999,495.3355,-812.9777499999999,-114.425,-527.55,-195.85,-21.1,-249.728125,173.24205310436477,-699.975,-700.0,-690.325,-438.0,-697.9302083333333,4.655144178698083,133.0,-112.0,163.925,-161.0,-32.998958333333334,81.78979298020975,-681.4,-1339.55,-722.25,-620.1,-980.6572916666668,238.73082931896826,947.4,1339.55,1050.1,620.1,1031.5760416666667,195.80670442787178,658.15,-392.15,250.06,86.59,210.5,122.54177083333333,114.77788693128143,-182.93,250.06,20.83,210.5,121.9246875,115.26068740448311,-182.93,64.33,59.92,68.46,29.356458333333336,30.94239816443966,-60.809999999999995,130.7,105.15,107.66,107.27447916666667,35.773696507785225,-57.03999999999999,-14.229999999999997,-14.229999999999997,49.379999999999995,-20.759999999999998
2025-11-04 12:15:00,62.94,12,15,1,11,308,45,0,36,0,65.11,72.07,98.0,489.99,85.86,88.69,12.21,-424.88,-424.88,-23.58,153.31427083333332,101.79339285714286,147.25418777170563,1.8,556.58,0.4246832289089208,0.6396289339893271,0,-4.019999999999996,6.829999999999998,-0.5989932888773719,0.11411730755593692,1411.8200000000002,1817.783,1356.0825,1689.28225,1495.4485520833334,251.7906124553587,829.18425,403.2555,653.5342499999999,1072.272,581.8495182291666,166.24471000766266,582.6357500000001,1414.5275,702.54825,617.01025,913.5990338541668,284.8603427983628,-405.96299999999974,425.92875000000004,-831.8917499999998,-105.075,-527.55,-195.85,-21.1,-245.32734374999998,171.46726444818412,-700.0,-700.0,-690.325,-438.0,-697.9302083333333,4.655144178698083,59.225,-112.0,163.925,-161.0,-31.215364583333336,81.91573786598515,-745.85,-1339.55,-722.25,-620.1,-974.4729166666666,237.01960094568966,864.3,1339.55,1050.1,620.1,1026.6255208333332,193.93720639949956,593.6999999999999,-475.25,299.99,85.91,234.2,120.56677083333334,114.1902984034224,-239.53,299.99,20.83,234.2,119.9496875,114.6648326435115,-239.53,69.64,60.83,65.37,28.753333333333334,30.81756049864706,-63.21,112.15,104.69,107.67,106.66645833333335,35.86727298715463,-39.82000000000001,4.649999999999999,4.649999999999999,58.68,-7.219999999999999
2025-11-04 12:30:00,61.75,12,30,1,11,308,45,0,36,0,62.94,69.13,74.72,490.0,85.31,88.69,-2.1700000000000017,-427.06,-427.06,-25.75,148.86583333333334,101.75507440476188,143.37576171626506,1.8,556.58,0.4227968108455814,0.6185440848983398,0,10.04,-17.620000000000005,-0.5993051524571636,0.11020584716427079,1411.8200000000002,1817.783,1356.0825,1689.28225,1491.2197708333333,249.7206059652827,829.18425,403.2555,653.5342499999999,1072.272,586.2862760416667,167.10956840567056,582.6357500000001,1414.5275,702.54825,617.01025,904.9334947916667,282.1013814036027,-405.96299999999974,425.92875000000004,-831.8917499999998,-105.075,-527.55,-195.85,-21.1,-240.92656250000002,169.55853005954523,-700.0,-700.0,-690.325,-438.0,-697.9302083333333,4.655144178698083,59.225,-112.0,163.925,-161.0,-29.431770833333335,82.00229629961618,-745.85,-1339.55,-722.25,-620.1,-968.2885416666667,235.13161297442335,864.3,1339.55,1050.1,620.1,1021.6749999999998,191.92051294604784,593.6999999999999,-475.25,325.07,89.99,290.0,118.20375,112.776717261657,-251.93,325.07,20.83,290.0,117.58666666666666,113.2441631693654,-251.93,71.32,65.81,63.78,28.096562500000005,30.60816502102013,-64.72999999999999,113.68,104.69,109.07,106.26010416666666,36.025126187580874,-40.540000000000006,-10.200000000000003,-10.200000000000003,56.349999999999994,-10.200000000000003
2025-11-04 12:45:00,62.88,12,45,1,11,308,45,0,36,0,61.75,52.9,58.28,556.58,83.75,89.94,-1.1899999999999977,-494.83000000000004,-494.83000000000004,-28.189999999999998,144.40489583333334,101.71498511904763,139.25304917001583,1.8,556.58,0.4276170777731278,0.6070885162165539,0,-3.3599999999999994,-10.319999999999993,-0.5935589614189343,0.10806085275593774,1411.8200000000002,1817.783,1356.0825,1689.28225,1486.9909895833332,247.56031166035797,829.18425,403.2555,653.5342499999999,1072.272,590.7230338541666,167.85150592977348,582.6357500000001,1414.5275,702.54825,617.01025,896.2679557291667,279.04336557397994,-405.96299999999974,425.92875000000004,-831.8917499999998,-105.075,-527.55,-195.85,-21.1,-236.52578125,167.5112712018094,-700.0,-700.0,-690.325,-438.0,-697.9302083333333,4.655144178698083,59.225,-112.0,163.925,-161.0,-27.648177083333334,82.04959293372102,-745.85,-1339.55,-722.25,-620.1,-962.1041666666666,233.06256977434722,864.3,1339.55,1050.1,620.1,1016.7244791666667,189.75193092350867,593.6999999999999,-475.25,350.01,139.48,483.05,115.6590625,110.79858947494817,-269.23,350.01,20.84,483.05,115.04197916666668,111.26008420878964,-269.23,70.04,65.91,66.1,27.422812500000003,30.35755661422012,-63.400000000000006,118.34,104.58,114.34,105.91739583333333,36.11018646907165,-37.56,-19.03,-19.03,55.11,-19.03
2025-11-04 13:00:00,58.07,13,0,1,11,308,45,0,37,0,62.88,65.11,80.56,400.08,84.37,88.7,1.1300000000000026,-337.2,-337.2,-25.82,139.2621875,101.67471726190476,132.83956088140457,1.8,489.99,0.4515224173717477,0.6184428250691276,0,-0.05999999999999517,-6.249999999999993,-0.5749957800086084,0.12511522127631616,1411.8200000000002,1836.6565,1394.3715,1689.90125,1482.7622083333333,245.30734419858163,829.18425,396.42875,560.28275,972.499,595.1597916666666,168.4721465881578,582.6357500000001,1440.22775,834.08875,717.4022499999999,887.6024166666667,275.6763434578662,-424.8364999999999,432.75550000000004,-857.5919999999999,-105.075,-532.675,-180.075,-24.0,-232.125,165.32034166557003,-700.0,-700.0,-700.0,-438.0,-697.9302083333333,4.655144178698083,59.225,-113.0,29.424999999999997,-161.0,-25.864583333333332,82.05769565779083,-745.85,-1345.675,-850.65,-623.0,-955.9197916666667,230.80760226227247,864.3,1345.675,914.1,623.0,1011.7739583333333,187.4261882054366,599.8249999999999,-481.375,250.03,86.76,171.1,112.98750000000001,108.14876796631349,-156.49,250.03,20.84,171.1,112.37041666666666,108.606183345504,-156.49,62.49,67.54,66.19,26.762500000000003,30.109212788395777,-55.84,104.69,104.39,104.83,105.6590625,36.109089250218545,-11.149999999999991,-30.660000000000004,-30.660000000000004,56.230000000000004,-30.660000000000004
2025-11-04 13:15:00,58.56,13,15,1,11,308,45,0,37,0,58.07,62.94,72.07,483.01,83.38,92.89,-4.810000000000002,-424.94,-424.94,-34.82,135.69958333333335,101.62913690476192,130.3336181773256,1.8,489.99,0.4279305665178493,0.5713912485848124,0,-3.6799999999999997,5.170000000000002,-0.5956220952301977,0.11526250001994613,1450.6995,1836.6565,1394.3715,1689.90125,1478.741822916667,242.59400777700674,873.88,396.42875,560.28275,972.499,600.1332421875,169.58737676972655,576.8195,1440.22775,834.08875,717.4022499999999,878.6085807291666,271.5100717841241,-385.9570000000001,477.45125,-863.4082500000001,-177.75,-532.675,-180.075,-24.0,-228.42786458333333,162.4723974074954,-700.0,-700.0,-700.0,-438.0,-697.9302083333333,4.655144178698083,118.8,-113.0,29.424999999999997,-161.0,-23.450000000000003,82.87306558828361,-758.95,-1345.675,-850.65,-623.0,-949.8080729166667,228.13099325925836,996.55,1345.675,914.1,623.0,1008.1372395833333,184.2391728231635,586.7249999999999,-349.125,289.99,91.73,85.05,111.35729166666665,107.23695558488207,-196.46,289.99,20.9,85.05,110.74020833333333,107.6888042656557,-196.46,64.29,68.28,77.24,26.191354166666667,29.94394435290952,-56.63000000000001,118.71,100.59,104.83,105.54281250000001,36.13020004323888,-25.179999999999993,-35.46,-35.46,50.41,-35.46
2025-11-04 13:30:00,60.29,13,30,1,11,308,45,0,37,0,58.56,61.75,69.13,483.07,79.88,97.84,0.490000000000002,-424.51,-424.51,-39.28,131.27822916666668,101.57805059523811,125.538850711179,1.8,489.99,0.44607548354098076,0.5765024932093228,0,-4.32,-6.549999999999997,-0.5792487996780941,0.11626620759076138,1450.6995,1836.6565,1394.3715,1689.90125,1474.7214375,239.78186924551864,873.88,396.42875,560.28275,972.499,605.1066927083333,170.54882404115654,576.8195,1440.22775,834.08875,717.4022499999999,869.6147447916668,266.9728651385701,-385.9570000000001,477.45125,-863.4082500000001,-177.75,-532.675,-180.075,-24.0,-224.7307291666667,159.48704989826587,-700.0,-700.0,-700.0,-438.0,-697.9302083333333,4.655144178698083,118.8,-113.0,29.424999999999997,-161.0,-21.035416666666666,83.61005571500729,-758.95,-1345.675,-850.65,-623.0,-943.6963541666668,225.2550960922158,996.55,1345.675,914.1,623.0,1004.5005208333332,180.9221923841704,586.7249999999999,-349.125,289.99,99.93,88.65,109.39895833333333,105.64526422722547,-188.0,289.99,21.07,88.65,108.781875,106.09238155407688,-188.0,71.76,68.57,86.55,25.605833333333333,29.739993192463473,-63.68000000000001,155.04,100.0,108.6,105.36864583333333,36.10635085177019,-53.05,-43.42999999999999,-43.42999999999999,50.480000000000004,-43.42999999999999
2025-11-04 13:45:00,67.13,13,45,1,11,308,45,0,37,0,60.29,62.88,52.9,483.05,87.09,100.59,1.7299999999999969,-422.76,-422.76,-40.300000000000004,126.87427083333331,101.52217261904761,120.37748791762259,1.8,489.99,0.4751948454860821,0.5938604134524597,0,2.219999999999999,-2.6499999999999986,-0.5531289232897908,0.11980990983057845,1450.6995,1836.6565,1394.3715,1689.90125,1470.701052083333,236.86740963343843,873.88,396.42875,560.28275,972.499,610.0801432291667,171.35907691912413,576.8195,1440.22775,834.08875,717.4022499999999,860.6209088541667,262.04545648137116,-385.9570000000001,477.45125,-863.4082500000001,-177.75,-532.675,-180.075,-24.0,-221.03359375000002,156.35642892493834,-700.0,-700.0,-700.0,-438.0,-697.9302083333333,4.655144178698083,118.8,-113.0,29.424999999999997,-161.0,-18.620833333333334,84.27072247623504,-758.95,-1345.675,-850.65,-623.0,-937.5846354166666,222.17217186729792,996.55,1345.675,914.1,623.0,1000.8638020833332,177.46795966825536,586.7249999999999,-349.125,289.99,146.1,101.47,107.47989583333333,103.99059395212284,-184.23000000000002,289.99,28.13,101.47,106.8628125,104.43333675959734,-184.23000000000002,86.47,68.44,98.46,24.941458333333333,29.408640440995807,-78.49,137.94,105.15,104.83,104.85531250000001,35.741193540378234,-32.17999999999999,-45.470000000000006,-45.470000000000006,52.31,-45.470000000000006
2025-11-04 14:00:00,60.46,14,0,1,11,308,45,0,38,0,67.13,58.07,65.11,250.06,86.59,210.5,6.839999999999996,-182.93,-182.93,-143.37,122.54177083333333,101.47238095238096,114.77788693128134,1.8,489.99,0.5478131986805462,0.6615593199684897,0,8.569999999999993,5.3799999999999955,-0.4827739195419671,0.13382084816604017,1450.6995,1787.8535000000002,1414.866,1664.2475,1466.6806666666669,233.84680325386287,873.88,410.117,454.88275,927.66825,615.05359375,172.02027189228588,576.8195,1377.7365000000002,959.98325,736.57925,851.6270729166666,256.7053772458212,-337.1540000000002,463.763,-800.9170000000003,-177.75,-529.35,-163.7,23.925,-217.33645833333335,153.07162134785523,-700.0,-700.0,-700.0,-438.0,-697.9302083333333,4.655144178698083,118.8,-114.0,-75.025,-161.0,-16.20625,84.85684857452554,-758.95,-1343.35,-938.725,-575.075,-931.4729166666666,218.8734725717398,996.55,1343.35,938.725,622.925,997.2270833333333,173.86829451547445,584.3999999999999,-346.79999999999995,289.99,99.0,103.9,105.65291666666667,102.27694439908717,-175.39000000000001,289.99,36.92,103.9,105.03583333333334,102.71598230241935,-175.39000000000001,64.71,69.84,80.67,24.124166666666667,28.763877334224272,-56.699999999999996,112.66,99.0,103.9,104.6121875,35.592845945960555,1.9399999999999977,-47.47,-47.47,59.12,-47.47
2025-11-04 14:15:00,73.14,14,15,1,11,308,45,0,38,0,60.46,58.56,62.94,299.99,85.91,234.2,-6.669999999999995,-239.53,-239.53,-173.73999999999998,120.56677083333334,101.24910714285713,114.19029840342232,1.8,489.99,0.5014648653243986,0.5971410623656471,0,0.1700000000000017,-2.4200000000000017,-0.526373703785314,0.12015813490616742,1511.18575,1787.8535000000002,1414.866,1664.2475,1463.7987109375001,231.54043574580157,835.2914999999999,410.117,454.88275,927.66825,619.4824947916667,172.16164976053918,675.8942500000002,1377.7365000000002,959.98325,736.57925,844.3162161458332,251.50571082301755,-276.66775000000007,425.1744999999999,-701.84225,-193.15,-529.35,-163.7,23.925,-213.834375,149.66603714384192,-700.0,-700.0,-700.0,-438.0,-697.9302083333333,4.655144178698083,131.55,-114.0,-75.025,-161.0,-13.6484375,85.5757757327954,-761.5999999999999,-1343.35,-938.725,-575.075,-925.4130208333335,215.37532591474334,1024.7,1343.35,938.725,622.925,993.9078125,170.19380490428117,581.75,-318.64999999999986,325.01,109.7,103.89,103.79833333333335,100.49790632714836,-213.06,325.01,40.0,103.89,103.18124999999999,100.93322486986943,-213.06,80.68,71.79,101.18,23.524999999999995,28.50749722256923,-73.49000000000001,153.11,109.7,103.89,104.60479166666666,35.591229817978,-41.16000000000001,-51.49,-51.49,53.27,-51.49
2025-11-04 14:30:00,80.78,14,30,1,11,308,45,0,38,0,73.14,60.29,61.75,325.07,89.99,290.0,12.68,-251.93,-251.93,-216.86,118.20375000000001,101.00943452380952,112.77671726165691,1.8,489.99,0.6187620898764878,0.7240907705375678,0,6.010000000000005,15.07,-0.39958380324071985,0.14613162877950875,1511.18575,1787.8535000000002,1414.866,1664.2475,1460.9167552083336,229.1742419750198,835.2914999999999,410.117,454.88275,927.66825,623.9113958333334,172.1878337018651,675.8942500000002,1377.7365000000002,959.98325,736.57925,837.005359375,245.9767711768109,-276.66775000000007,425.1744999999999,-701.84225,-193.15,-529.35,-163.7,23.925,-210.3322916666667,146.09632681703394,-700.0,-700.0,-700.0,-438.0,-697.9302083333333,4.655144178698083,131.55,-114.0,-75.025,-161.0,-11.090625000000001,86.21206116392031,-761.5999999999999,-1343.35,-938.725,-575.075,-919.353125,211.64415241930888,1024.7,1343.35,938.725,622.925,990.5885416666665,166.37130627465652,581.75,-318.64999999999986,290.0,115.71,123.94,101.72812499999999,97.90665333353816,-163.73000000000002,290.0,54.09,123.94,101.11104166666667,98.34031521608165,-163.73000000000002,78.64,71.83,115.56,22.7690625,27.93232849050311,-70.53,165.23,115.71,112.69,104.32520833333332,35.31050355076741,-38.959999999999994,-53.129999999999995,-53.129999999999995,65.03,-53.129999999999995
2025-11-04 14:45:00,93.54,14,45,1,11,308,45,0,38,0,80.78,67.13,62.88,350.01,139.48,483.05,7.640000000000001,-269.23,-269.23,-402.27,115.6590625,100.69809523809525,110.79858947494807,1.8,489.99,0.6984320774826264,0.802199872865521,0,20.32,22.22,-0.3147969874931421,0.1617812733530362,1511.18575,1787.8535000000002,1414.866,1664.2475,1458.0347994791664,226.74634901241225,835.2914999999999,410.117,454.88275,927.66825,628.340296875,172.09887629472698,675.8942500000002,1377.7365000000002,959.98325,736.57925,829.6945026041667,240.0958118186424,-276.66775000000007,425.1744999999999,-701.84225,-193.15,-529.35,-163.7,23.925,-206.83020833333333,142.3501435451483,-700.0,-700.0,-700.0,-438.0,-697.9302083333333,4.655144178698083,131.55,-114.0,-75.025,-161.0,-8.532812500000002,86.76752297712252,-761.5999999999999,-1343.35,-938.725,-575.075,-913.2932291666667,207.66739204032336,1024.7,1343.35,938.725,622.925,987.2692708333334,162.3903470312718,581.75,-318.64999999999986,325.06,131.2,141.27,100.41250000000001,96.18352872448936,-161.36,325.06,54.1,141.27,99.79541666666667,96.61643356910919,-161.36,84.91,77.1,135.79,22.05666666666667,27.358606292091533,-74.66,171.45,131.2,120.84,104.30927083333334,35.28305924929159,-7.75,-82.91999999999999,-82.91999999999999,70.53,-82.91999999999999
2025-11-04 15:00:00,93.53,15,0,1,11,308,45,0,39,0,93.54,60.46,58.07,250.03,86.76,171.1,12.760000000000005,-156.49,-156.49,-77.55999999999999,112.98750000000001,100.11846726190477,108.1487679663134,1.8,489.99,0.8278791828487294,0.9342931591332797,0,20.400000000000006,33.25000000000001,-0.1798217417163351,0.1879186378501841,1511.18575,1760.6867499999998,1437.6245,1667.5767500000002,1455.1528437499999,224.2547529089559,835.2914999999999,420.0505,378.76975,914.53775,632.7691979166667,171.89459877835117,675.8942500000002,1340.6362499999998,1058.85475,753.0390000000002,822.3836458333334,233.83627447306506,-249.50099999999975,415.24099999999993,-664.7419999999996,-193.15,-500.475,-222.65,-10.675,-203.328125,138.41315922998825,-700.0,-700.0,-700.0,-417.325,-697.9302083333333,4.655144178698083,131.55,-114.0,-116.425,-162.0,-5.975000000000001,87.24370494558067,-761.5999999999999,-1314.475,-1039.0749999999998,-590.0,-907.2333333333332,203.43064273483242,1024.7,1314.475,1039.0749999999998,596.9,983.9499999999999,158.23896801989227,552.875,-289.77499999999986,159.4,105.06,111.9,98.88260416666668,93.70889460951047,18.789999999999992,159.4,72.4,111.9,98.26552083333333,94.14304512277629,18.789999999999992,79.26,79.04,108.77,21.291979166666668,26.598700625953366,-67.76,141.13,105.06,105.06,104.37947916666667,35.424488567263445,37.06,-84.64999999999999,-84.64999999999999,82.04,-84.64999999999999
2025-11-04 15:15:00,101.99,15,15,1,11,308,45,0,39,0,93.53,73.14,58.56,289.99,91.73,85.05,-0.010000000000005116,-196.46,-196.46,8.480000000000004,111.35729166666665,100.0030357142857,107.23695558488197,1.8,489.99,0.8399090689100147,0.9352715984737591,0,12.75,26.400000000000006,-0.16624205156881436,0.18789815402220827,1626.193,1760.6867499999998,1437.6245,1667.5767500000002,1453.7518671874998,222.74091141726663,816.15125,420.0505,378.76975,914.53775,636.8952473958333,171.48828239119686,810.04175,1340.6362499999998,1058.85475,753.0390000000002,816.8566197916667,227.64647709471325,-134.49374999999986,396.10075,-530.5944999999998,-256.2,-500.475,-222.65,-10.675,-200.78359375,135.09867177792427,-700.0,-700.0,-700.0,-417.325,-697.9302083333333,4.655144178698083,134.7,-114.0,-116.425,-162.0,-3.384375000000002,87.69353643363233,-821.5,-1314.475,-1039.0749999999998,-590.0,-902.0981770833332,199.22099429781164,1090.9,1314.475,1039.0749999999998,596.9,981.62109375,154.93394472484763,492.9749999999999,-223.57499999999982,173.1,114.29,124.95,98.05552083333333,93.51934420631083,-93.1,173.1,85.03,124.95,97.4384375,93.94888106477067,-93.1,84.74,80.16,120.88,20.589479166666667,25.933859897817346,-72.91999999999999,173.1,114.29,124.95,104.84854166666666,36.205742201716824,13.060000000000002,13.530000000000001,13.530000000000001,81.71000000000001,-92.63
2025-11-04 15:30:00,105.76,15,30,1,11,308,45,0,39,0,101.99,80.78,60.29,289.99,99.93,88.65,8.459999999999994,-188.0,-188.0,13.33999999999999,109.39895833333334,100.02824404761907,105.64526422722538,1.8,489.99,0.9322757786867185,1.0196120101022168,0,8.449999999999989,41.529999999999994,-0.07013052896784261,0.205227472489753,1626.193,1760.6867499999998,1437.6245,1667.5767500000002,1452.350890625,221.20774453967763,816.15125,420.0505,378.76975,914.53775,641.021296875,170.98041388182747,810.04175,1340.6362499999998,1058.85475,753.0390000000002,811.3295937499998,221.14405860874928,-134.49374999999986,396.10075,-530.5944999999998,-256.2,-500.475,-222.65,-10.675,-198.23906250000002,131.65110708813907,-700.0,-700.0,-700.0,-417.325,-697.9302083333333,4.655144178698083,134.7,-114.0,-116.425,-162.0,-0.793750000000002,88.06409395853001,-821.5,-1314.475,-1039.0749999999998,-590.0,-896.9630208333333,194.78369521286123,1090.9,1314.475,1039.0749999999998,596.9,979.2921875000001,151.52069714071104,492.9749999999999,-223.57499999999982,182.87,122.59,142.34,97.08572916666668,93.21517132837575,-102.87,182.87,85.07,142.34,96.46864583333333,93.63964542323457,-102.87,83.4,81.45,137.01,19.844270833333336,25.085052447720383,-70.2,182.87,122.59,142.34,105.22500000000001,37.09972447053292,26.370000000000005,21.989999999999995,21.989999999999995,88.78999999999999,-107.25000000000001
2025-11-04 15:45:00,114.6,15,45,1,11,308,45,0,39,0,105.76,93.54,67.13,289.99,146.1,101.47,3.7700000000000102,-184.23000000000002,-184.23000000000002,4.290000000000006,107.47989583333333,100.05370535714285,103.99059395212274,1.8,489.99,0.9839979672105535,1.0570323064543805,0,12.230000000000004,32.620000000000005,-0.016538955605794593,0.21294987563663764,1626.193,1760.6867499999998,1437.6245,1667.5767500000002,1450.9499140625,219.65484760930457,816.15125,420.0505,378.76975,914.53775,645.1473463541666,170.37008508046455,810.04175,1340.6362499999998,1058.85475,753.0390000000002,805.8025677083333,214.30056377058602,-134.49374999999986,396.10075,-530.5944999999998,-256.2,-500.475,-222.65,-10.675,-195.69453125000004,128.0597176794723,-700.0,-700.0,-700.0,-417.325,-697.9302083333333,4.655144178698083,134.7,-114.0,-116.425,-162.0,1.7968749999999982,88.35637492638287,-821.5,-1314.475,-1039.0749999999998,-590.0,-891.8278645833333,190.1028049735495,1090.9,1314.475,1039.0749999999998,596.9,976.9632812499999,147.99173727615775,492.9749999999999,-223.57499999999982,193.49,137.94,152.53,95.9071875,92.83361065230284,-123.76,193.49,85.09,152.53,95.29010416666667,93.25194082918676,-123.76,90.63,81.99,146.53,19.114166666666666,24.220886883092597,-77.32,193.49,137.94,152.28,105.91583333333334,39.12306722091092,55.69999999999999,36.03,36.03,92.45,-143.43
