feature,importance
lag_1,39.71392051477518
spread_lv_change,10.668251438691637
spread_lv,7.4084789667126545
lv_price_diff_24h,3.491453288222777
price_diff_1,3.465425968792438
spread_ee,3.2911183809371236
lv_price_rolling_mean_24h,2.827687444601751
lag_2,2.6117662824159984
price_vs_mean7d,2.3875857928825734
lag_24,1.7591045912100458
price_jump_1,1.7293486519984616
lv_price_lag_24h,1.5563727588745668
spread_lv_zscore,1.4994365730564703
ee_price_rolling_mean_24h,1.4972315893135761
ee_price_diff_24h,1.2756353997828704
spread_pl,1.2061082983645455
price_return_1,0.7940229570523326
lag_3,0.6431070322617011
se4_price_diff_24h,0.6349172967170681
lag_168,0.6175456061842992
dayofyear_cos,0.5661203021345717
rolling_mean_24h,0.5293368074323107
trend_short,0.46571037948236677
ee_price_lag_24h,0.4503835620577711
month_cos,0.43051113731855645
consumption_mw_lag_24h,0.3793688106838626
pl_price_lag_24h,0.3470387219991254
pl_price_diff_24h,0.31068005752757083
lv_price_rolling_std_24h,0.30520584472505
consumption_mw_lag_7d,0.2585826359329515
is_peak_hour,0.2524669101086102
hour_sin,0.23817066892287184
consumption_mw_rolling_mean_24h,0.23730647318914863
hour_cos,0.2268096827647469
price_zscore_24h,0.225597824203653
se4_price_lag_24h,0.21872550479459307
lag_72,0.2185603479329384
abs_price_jump_1,0.20346066584047823
spread_se4,0.20314761349629146
consumption_mw_lag_48h,0.18788224428492115
pl_price_rolling_mean_24h,0.18006004903676615
price_vs_mean24h,0.1780079261023513
trend_medium,0.17763633584357194
ee_price_lag_48h,0.17711820090307825
pl_price_lag_7d,0.16880792753999013
range_position_24h,0.16600123496708633
se4_price_rolling_mean_24h,0.1634078309938044
shortwave_radiation_lag_1,0.16143796252338727
lv_price_lag_48h,0.15237451387321127
price_diff_24h,0.1432729845404331
flow_lt_lv_lag_1,0.13871784248646996
lag1_vs_lag24,0.13040382835671208
rolling_max_24h,0.11905749801229652
consumption_diff_24h,0.11620727548516445
temperature_2m_lag_24h,0.11192731647288356
hour,0.11180438267022806
volatility_24h,0.09377624417976271
shortwave_radiation_lag_48h,0.09309822664792017
cloud_cover_lag_48h,0.09202785578695691
volatility_7d,0.09041547046305085
ee_price_rolling_std_24h,0.08730898443903432
solar_proxy_lag_24h,0.08218323678133524
solar_proxy_rolling_std_24h,0.08139770222004733
shortwave_radiation_rolling_mean_24h,0.08034119776867323
temperature_2m_rolling_mean_24h,0.07853407696441415
production_total_mw_lag_1,0.07416114843306054
wind_speed_10m_lag_1,0.07296390912420607
flow_lt_se_rolling_mean_24h,0.06954692832104101
temperature_2m_lag_1,0.061299000780656844
se4_price_lag_7d,0.06062650303110027
net_load_mw_lag_1,0.06020777687104695
se4_price_rolling_std_24h,0.055528609899445254
trend_7d,0.0537921917152876
hour_week,0.0527738560171569
pl_price_lag_48h,0.05220798213245987
net_load_mw_lag_24h,0.04342751463548251
wind_speed_10m_rolling_mean_24h,0.04142174013030221
shortwave_radiation_lag_24h,0.03996617508631756
flow_total_rolling_std_24h,0.037649945468588075
rolling_mean_7d,0.03757464819145863
shortwave_radiation_rolling_std_24h,0.03706609890506409
temperature_2m_lag_48h,0.0360771588593804
lag_48,0.03571303421849512
consumption_mw_rolling_std_24h,0.03416180675834141
trend_24h,0.03282953162360994
rolling_min_24h,0.03182011226263419
dayofyear_sin,0.03031207050922236
month,0.027602247895781463
flow_lt_se_lag_48h,0.026431957379066142
flow_total_lag_1,0.02630306912886511
weekofyear,0.02584751971502113
net_load_mw_lag_48h,0.025135683713981408
production_total_mw_rolling_std_24h,0.024330416318507218
dayofyear,0.023232431989075868
weekday_cos,0.02048455153389154
ee_price_lag_7d,0.019409126524231237
solar_proxy_lag_48h,0.01781064189609832
price_return_24h,0.017469367801718663
flow_lt_se_rolling_std_24h,0.013177081240627633
flow_lt_se_lag_7d,0.013097155494716326
consumption_mw_lag_1,0.012847312976133193
pl_price_rolling_std_24h,0.012785561279332332
flow_total_lag_7d,0.012592206319751451
wind_speed_10m_lag_24h,0.01258166328638159
cloud_cover_rolling_mean_24h,0.00942684541480425
wind_speed_10m_rolling_std_24h,0.009379566295525594
net_load_mw_rolling_std_24h,0.008872817501776981
se4_price_lag_48h,0.008412115313529018
rolling_std_24h,0.007647908000122895
flow_total_lag_48h,0.006681895984074883
flow_total_diff_24h,0.006668058203520814
flow_abs_total_rolling_mean_24h,0.00554876448757307
lv_price_lag_7d,0.005104786321971059
cloud_cover_lag_1,0.004809676365320801
cloud_cover_rolling_std_24h,0.00459191030695895
production_total_mw_lag_7d,0.004277766652105847
solar_proxy_rolling_mean_24h,0.004217632455062743
solar_cloud_adjusted,0.004069866537540084
flow_lt_pl_lag_48h,0.00318217346733729
flow_lt_lv_lag_48h,0.0030847354833728104
production_total_mw_lag_48h,0.0025498709856112797
wind_solar_interaction,0.0023213827891682246
flow_lt_lv_lag_24h,0.0021018251293687803
month_sin,0.0018541720385316777
net_load_mw_rolling_mean_24h,0.0012320851574175395
rolling_std_7d,0.0009363622402938243
flow_lt_pl_lag_24h,0.00046202542070522535
flow_lt_lv_lag_7d,0.0004420553880747852
is_weekend,0.0003674784503652549
flow_total_lag_24h,0.00034657384912075974
flow_lt_lv_rolling_std_24h,0.00023277955414299455
net_load_diff_24h,0.0
flow_lt_se_lag_1,0.0
weekday_sin,0.0
net_load_mw_lag_7d,0.0
production_total_mw_rolling_mean_24h,0.0
weekday,0.0
flow_lt_lv_rolling_mean_24h,0.0
production_diff_24h,0.0
flow_lt_pl_lag_7d,0.0
flow_lt_se_lag_24h,0.0
high_vol_regime,0.0
flow_abs_total_rolling_std_24h,0.0
flow_abs_total_lag_7d,0.0
temperature_2m_rolling_std_24h,0.0
wind_speed_10m_lag_48h,0.0
flow_abs_total_lag_48h,0.0
cloud_cover_lag_24h,0.0
flow_abs_total_lag_24h,0.0
flow_abs_total_lag_1,0.0
minute,0.0
flow_total_rolling_mean_24h,0.0
solar_proxy_lag_1,0.0
flow_lt_pl_rolling_std_24h,0.0
flow_lt_pl_rolling_mean_24h,0.0
flow_abs_total_diff_24h,0.0
price_spike_flag,0.0
flow_lt_pl_lag_1,0.0
production_total_mw_lag_24h,0.0
