feature,importance
lag_1,57.9805675223908
spread_lv_change,4.437762502732896
spread_lv,4.3960015543976505
lv_price_rolling_mean_24h,4.2213906150694696
lag_2,3.3532117709403058
lag_24,2.6223783200968187
lv_price_lag_24h,2.602109750142568
lv_price_diff_24h,2.472219245532531
rolling_mean_24h,1.962150007756747
price_diff_1,1.6581262107832422
spread_ee,1.4794578472917863
lag_3,1.4227911395449522
spread_lv_zscore,1.1255279357520118
price_vs_mean7d,1.0233658767658704
lag_168,0.9756848349644907
price_jump_1,0.8709199472292553
ee_price_lag_24h,0.7142820843832687
ee_price_diff_24h,0.5568937512813772
month_cos,0.46472306828073895
se4_price_diff_24h,0.3793731309358913
abs_price_jump_1,0.32581538777223223
dayofyear_cos,0.31116396234092036
lag_72,0.2793574893266895
lv_price_lag_48h,0.2758955784577465
is_peak_hour,0.260270359761443
pl_price_lag_24h,0.2489893747454475
rolling_mean_7d,0.22299827487089927
se4_price_lag_24h,0.20336419451269175
price_return_1,0.19875637194053716
trend_short,0.189886487733275
rolling_max_24h,0.1707483224753991
se4_price_rolling_mean_24h,0.16604396233071633
pl_price_lag_7d,0.15891268766988836
pl_price_diff_24h,0.14748092307594735
ee_price_lag_7d,0.10975388761657337
spread_se4,0.1081170082286657
range_position_24h,0.09644946714586951
consumption_mw_lag_7d,0.09223365186260699
consumption_mw_lag_48h,0.08259562102272718
hour_cos,0.08124700338764543
se4_price_lag_7d,0.07617609186165172
trend_medium,0.07555513335514712
ee_price_rolling_mean_24h,0.07531864930384131
shortwave_radiation_lag_48h,0.07098299887493756
shortwave_radiation_lag_1,0.06864108644338235
lag_48,0.06386307787994695
price_diff_24h,0.05978048105685345
net_load_mw_lag_1,0.059573196398026856
hour,0.05727266750346129
spread_pl,0.04430441283237616
hour_sin,0.04399076074873521
weekofyear,0.04183589020845279
ee_price_rolling_std_24h,0.03944381743802703
wind_speed_10m_rolling_mean_24h,0.039313874134583794
shortwave_radiation_rolling_mean_24h,0.039268611213668106
lag1_vs_lag24,0.03838025902081255
net_load_mw_lag_48h,0.035150207220458404
production_total_mw_rolling_std_24h,0.033525422374451774
production_total_mw_lag_1,0.03245906072302767
consumption_mw_rolling_mean_24h,0.031684697842425356
flow_lt_se_rolling_mean_24h,0.03100051455296004
shortwave_radiation_lag_24h,0.02683428060722159
solar_proxy_lag_1,0.02576164828781755
production_total_mw_rolling_mean_24h,0.02536182190916646
trend_24h,0.02479287306395888
temperature_2m_lag_24h,0.024344561486472023
flow_lt_lv_lag_1,0.023564096082423894
consumption_mw_lag_24h,0.022582480390456867
lv_price_rolling_std_24h,0.021343183493555372
price_vs_mean24h,0.020777611240556312
se4_price_rolling_std_24h,0.020499099260669625
production_diff_24h,0.01966290929566858
temperature_2m_lag_48h,0.01947808417900112
dayofyear,0.015811601009439763
production_total_mw_lag_24h,0.012793597135730748
weekday,0.012546201603141181
trend_7d,0.01252680273790725
flow_lt_pl_rolling_mean_24h,0.011105367337498544
cloud_cover_lag_1,0.011094979182794056
flow_total_rolling_std_24h,0.010799138125465263
solar_proxy_lag_48h,0.010250422660487516
volatility_7d,0.009202006318536316
flow_total_lag_1,0.008809267363608488
flow_lt_pl_lag_48h,0.008777861995996521
temperature_2m_rolling_mean_24h,0.008025440895620246
flow_lt_pl_lag_24h,0.0075926977256034565
flow_lt_se_lag_48h,0.007574081936931667
temperature_2m_lag_1,0.005714398355109195
high_vol_regime,0.004960000228606464
price_return_24h,0.0048269695445379256
volatility_24h,0.004773547518276496
is_weekend,0.004741399191532663
flow_total_rolling_mean_24h,0.003799464233890025
wind_speed_10m_rolling_std_24h,0.0035554396866171994
consumption_diff_24h,0.0034969579166730146
lv_price_lag_7d,0.0033972151118702556
weekday_cos,0.0031762854581928552
wind_solar_interaction,0.003170076707865157
price_zscore_24h,0.0027666738548550555
month,0.0027233781243068906
rolling_min_24h,0.0026675987036833067
shortwave_radiation_rolling_std_24h,0.002506473715979554
wind_speed_10m_lag_1,0.002473345109611928
flow_lt_se_lag_7d,0.0021935177410793826
ee_price_lag_48h,0.001855730242188543
cloud_cover_rolling_std_24h,0.0017981869556693546
flow_lt_pl_lag_7d,0.0016312004111075115
rolling_std_24h,0.0015811877854345075
consumption_mw_lag_1,0.0013635937271792538
se4_price_lag_48h,0.0006694785085057692
flow_total_lag_24h,0.0005733978891453135
rolling_std_7d,0.0005659259674060735
hour_week,0.00047998194738184006
flow_lt_se_lag_1,8.84164997173404e-05
month_sin,0.0
flow_total_lag_48h,0.0
flow_lt_pl_rolling_std_24h,0.0
production_total_mw_lag_7d,0.0
production_total_mw_lag_48h,0.0
dayofyear_sin,0.0
temperature_2m_rolling_std_24h,0.0
flow_lt_pl_lag_1,0.0
net_load_mw_lag_24h,0.0
weekday_sin,0.0
pl_price_lag_48h,0.0
consumption_mw_rolling_std_24h,0.0
pl_price_rolling_mean_24h,0.0
pl_price_rolling_std_24h,0.0
flow_lt_lv_lag_48h,0.0
minute,0.0
flow_lt_se_lag_24h,0.0
flow_lt_lv_rolling_std_24h,0.0
flow_lt_se_rolling_std_24h,0.0
price_spike_flag,0.0
flow_total_lag_7d,0.0
net_load_mw_rolling_std_24h,0.0
wind_speed_10m_lag_24h,0.0
wind_speed_10m_lag_48h,0.0
net_load_diff_24h,0.0
flow_lt_lv_lag_24h,0.0
flow_abs_total_diff_24h,0.0
cloud_cover_lag_24h,0.0
cloud_cover_lag_48h,0.0
cloud_cover_rolling_mean_24h,0.0
flow_lt_lv_rolling_mean_24h,0.0
flow_total_diff_24h,0.0
flow_abs_total_rolling_std_24h,0.0
flow_abs_total_lag_1,0.0
net_load_mw_rolling_mean_24h,0.0
flow_abs_total_rolling_mean_24h,0.0
net_load_mw_lag_7d,0.0
solar_proxy_lag_24h,0.0
flow_abs_total_lag_7d,0.0
solar_proxy_rolling_mean_24h,0.0
solar_proxy_rolling_std_24h,0.0
flow_abs_total_lag_48h,0.0
solar_cloud_adjusted,0.0
flow_abs_total_lag_24h,0.0
flow_lt_lv_lag_7d,0.0
