datetime,price,actual_price,predicted_price,abs_error,error
2026-03-03 11:00:00,100.44,100.44,211.26792891654156,110.82792891654157,110.82792891654157
2026-03-03 16:00:00,313.22249999999997,313.22249999999997,224.44461453565307,88.7778854643469,-88.7778854643469
2026-03-03 10:00:00,333.2425,333.2425,254.93144971278076,78.31105028721925,-78.31105028721925
2026-03-03 06:00:00,291.075,291.075,212.81858076736012,78.25641923263987,-78.25641923263987
2026-03-01 14:00:00,18.83,18.83,79.53175515718796,60.70175515718796,60.70175515718796
2026-03-03 12:00:00,57.2225,57.2225,114.62058508041406,57.39808508041406,57.39808508041406
2026-03-01 11:00:00,30.0,30.0,75.20702744229476,45.20702744229476,45.20702744229476
2026-03-05 00:00:00,47.39,47.39,89.43492796797703,42.04492796797703,42.04492796797703
2026-03-03 17:00:00,336.1225,336.1225,297.8049245534153,38.317575446584726,-38.317575446584726
2026-03-05 01:00:00,114.1475,114.1475,75.99321774349114,38.15428225650885,-38.15428225650885
2026-03-03 08:00:00,338.785,338.785,301.3385149947094,37.44648500529064,-37.44648500529064
2026-03-01 12:00:00,16.145,16.145,49.853800621487956,33.70880062148795,33.70880062148795
2026-03-01 15:00:00,19.49,19.49,52.32030641146737,32.830306411467376,32.830306411467376
2026-03-03 14:00:00,93.17,93.17,123.70031724163786,30.53031724163786,30.53031724163786
2026-03-07 17:00:00,158.17,158.17,129.36134912962805,28.808650870371935,-28.808650870371935
2026-03-09 19:00:00,213.355,213.355,185.9598761602659,27.395123839734083,-27.395123839734083
2026-03-03 07:00:00,317.42499999999995,317.42499999999995,343.98798492950255,26.56298492950259,26.56298492950259
2026-03-08 09:00:00,53.760000000000005,53.760000000000005,79.99935995650984,26.23935995650983,26.23935995650983
2026-03-10 07:00:00,143.54,143.54,118.31868095943162,25.221319040568375,-25.221319040568375
2026-03-03 20:00:00,102.065,102.065,126.32118510419188,24.256185104191886,24.256185104191886
2026-03-03 13:00:00,144.79250000000002,144.79250000000002,120.90842083163831,23.88407916836171,-23.88407916836171
2026-03-09 09:00:00,78.255,78.255,100.12724386210664,21.872243862106643,21.872243862106643
2026-03-04 16:00:00,85.2575,85.2575,63.486953633989366,21.770546366010628,-21.770546366010628
2026-03-07 14:00:00,54.8325,54.8325,33.69118788791731,21.141312112082694,-21.141312112082694
2026-03-09 20:00:00,137.725,137.725,158.27266541432218,20.547665414322182,20.547665414322182
2026-03-06 06:00:00,163.9425,163.9425,143.5661248172406,20.376375182759404,-20.376375182759404
2026-03-08 16:00:00,69.4,69.4,49.16256117858329,20.237438821416717,-20.237438821416717
2026-03-13 00:00:00,40.684999999999995,40.684999999999995,20.632846138830516,20.05215386116948,-20.05215386116948
2026-03-03 19:00:00,151.4275,151.4275,171.0835445021605,19.656044502160483,19.656044502160483
2026-03-06 15:00:00,73.4975,73.4975,54.79065847485263,18.706841525147375,-18.706841525147375
