datetime,price,actual_price,predicted_price,abs_error,error
2026-03-28 18:15:00,370.18,370.18,142.69089177296593,227.48910822703408,-227.48910822703408
2026-03-28 18:30:00,139.0,139.0,301.37322025269043,162.37322025269043,162.37322025269043
2026-03-23 07:15:00,166.93,166.93,44.357450886114975,122.57254911388503,-122.57254911388503
2026-03-23 06:45:00,174.28,174.28,67.45139595260288,106.82860404739712,-106.82860404739712
2026-03-28 21:00:00,300.07,300.07,194.76468577028606,105.30531422971393,-105.30531422971393
2026-03-23 08:00:00,213.97,213.97,126.64474266984367,87.32525733015633,-87.32525733015633
2026-03-23 18:45:00,252.09,252.09,166.42399024212537,85.66600975787463,-85.66600975787463
2026-03-28 18:45:00,250.08,250.08,166.15816524080256,83.92183475919745,-83.92183475919745
2026-03-24 17:45:00,131.03,131.03,48.098707445541926,82.93129255445808,-82.93129255445808
2026-03-28 20:00:00,300.01,300.01,219.4635626705464,80.5464373294536,-80.5464373294536
2026-03-22 20:00:00,149.9,149.9,71.70194799123163,78.19805200876837,-78.19805200876837
2026-03-23 09:45:00,88.11,88.11,10.158200834235757,77.95179916576424,-77.95179916576424
2026-03-23 07:00:00,36.81,36.81,113.55875411608241,76.74875411608241,76.74875411608241
2026-03-29 08:00:00,179.5,179.5,107.07073655265594,72.42926344734406,-72.42926344734406
2026-03-16 01:00:00,111.16,111.16,40.1071196092785,71.0528803907215,-71.0528803907215
2026-03-28 17:45:00,188.97,188.97,117.94990491264244,71.02009508735756,-71.02009508735756
2026-03-16 01:15:00,34.45,34.45,101.39046872401403,66.94046872401402,66.94046872401402
2026-03-18 05:45:00,24.26,24.26,89.8556273723963,65.5956273723963,65.5956273723963
2026-03-23 17:30:00,135.57,135.57,70.41261604323955,65.15738395676044,-65.15738395676044
2026-03-27 10:00:00,50.06,50.06,113.8892685698194,63.82926856981939,63.82926856981939
2026-03-20 08:00:00,239.99,239.99,176.19321820332345,63.796781796676555,-63.796781796676555
2026-03-28 23:30:00,188.94,188.94,125.32053487798048,63.61946512201952,-63.61946512201952
2026-03-27 08:00:00,201.39,201.39,140.91533886079608,60.4746611392039,-60.4746611392039
2026-03-24 07:15:00,51.17,51.17,111.1333910178205,59.9633910178205,59.9633910178205
2026-03-23 19:15:00,243.71,243.71,185.21264907089068,58.49735092910933,-58.49735092910933
2026-03-29 00:30:00,188.94,188.94,132.56633678719436,56.37366321280564,-56.37366321280564
2026-03-28 20:45:00,165.63,165.63,221.9708840283939,56.3408840283939,56.3408840283939
2026-03-17 08:00:00,193.61,193.61,140.217328018409,53.39267198159101,-53.39267198159101
2026-03-29 23:00:00,152.55,152.55,99.39877294780862,53.15122705219139,-53.15122705219139
2026-03-22 20:15:00,72.69,72.69,124.53378658936391,51.843786589363916,51.843786589363916
