datetime,price,actual_price,predicted_price,abs_error,error
2026-03-28 18:15:00,370.18,370.18,138.4593122378519,231.72068776214812,-231.72068776214812
2026-03-28 18:30:00,139.0,139.0,315.6182166786963,176.61821667869629,176.61821667869629
2026-03-23 07:15:00,166.93,166.93,53.88764993484483,113.04235006515518,-113.04235006515518
2026-03-23 06:45:00,174.28,174.28,61.56186426229704,112.71813573770297,-112.71813573770297
2026-03-23 07:00:00,36.81,36.81,136.53693426184893,99.72693426184892,99.72693426184892
2026-03-28 18:45:00,250.08,250.08,164.80349154435564,85.27650845564438,-85.27650845564438
2026-03-24 17:45:00,131.03,131.03,49.6919574403263,81.33804255967371,-81.33804255967371
2026-03-28 21:00:00,300.07,300.07,222.25830252342342,77.81169747657657,-77.81169747657657
2026-03-28 23:30:00,188.94,188.94,111.2931441814791,77.6468558185209,-77.6468558185209
2026-03-28 20:15:00,250.08,250.08,326.82686144417033,76.74686144417032,76.74686144417032
2026-03-27 10:00:00,50.06,50.06,125.39504708512345,75.33504708512345,75.33504708512345
2026-03-28 20:00:00,300.01,300.01,225.46752156887393,74.54247843112606,-74.54247843112606
2026-03-29 08:00:00,179.5,179.5,105.0615516055234,74.4384483944766,-74.4384483944766
2026-03-23 08:30:00,112.33,112.33,184.46311443670155,72.13311443670155,72.13311443670155
2026-03-22 20:15:00,72.69,72.69,140.9934887580844,68.3034887580844,68.3034887580844
2026-03-28 17:45:00,188.97,188.97,121.16116000374865,67.80883999625135,-67.80883999625135
2026-03-23 18:45:00,252.09,252.09,184.88449331455809,67.20550668544192,-67.20550668544192
2026-03-16 08:15:00,108.58,108.58,174.0019056779583,65.42190567795829,65.42190567795829
2026-03-23 09:45:00,88.11,88.11,22.903091179029015,65.20690882097098,-65.20690882097098
2026-03-18 05:45:00,24.26,24.26,87.2919158770478,63.031915877047794,63.031915877047794
2026-03-29 00:30:00,188.94,188.94,128.02047558504356,60.91952441495644,-60.91952441495644
2026-03-22 20:00:00,149.9,149.9,90.00904989548707,59.89095010451294,-59.89095010451294
2026-03-16 01:00:00,111.16,111.16,51.28626589817089,59.87373410182911,-59.87373410182911
2026-03-29 19:45:00,168.87,168.87,109.24179568037907,59.628204319620934,-59.628204319620934
2026-03-24 07:15:00,51.17,51.17,108.85646812043966,57.686468120439656,57.686468120439656
2026-03-23 08:00:00,213.97,213.97,157.00493872164796,56.96506127835204,-56.96506127835204
2026-03-24 20:00:00,25.72,25.72,82.63247304748809,56.91247304748809,56.91247304748809
2026-03-24 01:00:00,136.99,136.99,80.20603178112893,56.78396821887108,-56.78396821887108
2026-03-28 20:45:00,165.63,165.63,222.40474426587056,56.77474426587057,56.77474426587057
2026-03-23 09:15:00,25.76,25.76,81.95749365021719,56.19749365021718,56.19749365021718
