loss,mae,val_loss,val_mae,learning_rate
0.27165085077285767,0.3140714466571808,0.09967003017663956,0.21533203125,0.0005000000237487257
0.1571846753358841,0.22762858867645264,0.08362215757369995,0.18726269900798798,0.0005000000237487257
0.13348543643951416,0.20587213337421417,0.0754561796784401,0.16977132856845856,0.0005000000237487257
0.11710536479949951,0.19117924571037292,0.06741960346698761,0.1475420892238617,0.0005000000237487257
0.11838918179273605,0.18532131612300873,0.06897442787885666,0.15664130449295044,0.0005000000237487257
0.10533168166875839,0.1757262498140335,0.06759661436080933,0.1495784968137741,0.0005000000237487257
0.0972646102309227,0.17321306467056274,0.06647215783596039,0.15293839573860168,0.0005000000237487257
0.09096316993236542,0.16783012449741364,0.06755567342042923,0.14952033758163452,0.0005000000237487257
0.08831615746021271,0.1661173701286316,0.06468208134174347,0.14154286682605743,0.0005000000237487257
0.09343308955430984,0.16443948447704315,0.05571874603629112,0.1357274204492569,0.0005000000237487257
0.07830458879470825,0.16037091612815857,0.06175415962934494,0.140517920255661,0.0005000000237487257
0.07240981608629227,0.15478269755840302,0.06040096655488014,0.14996396005153656,0.0005000000237487257
0.0667114332318306,0.15289853513240814,0.05823882669210434,0.1467714160680771,0.0005000000237487257
0.08122864365577698,0.15476921200752258,0.05984082818031311,0.15006674826145172,0.0005000000237487257
0.06430420279502869,0.15018358826637268,0.05648619309067726,0.13860461115837097,0.0005000000237487257
0.07316544651985168,0.14815489947795868,0.059435199946165085,0.14351540803909302,0.0002500000118743628
0.06077854335308075,0.14320720732212067,0.05542018637061119,0.13594068586826324,0.0002500000118743628
0.06301780045032501,0.1424914002418518,0.06065019965171814,0.14960451424121857,0.0002500000118743628
0.05553828924894333,0.13942505419254303,0.057144347578287125,0.1425340473651886,0.0002500000118743628
0.060470566153526306,0.14151445031166077,0.05556323751807213,0.14117687940597534,0.0002500000118743628
0.06266681104898453,0.14083226025104523,0.05579446256160736,0.14228267967700958,0.0002500000118743628
0.061771929264068604,0.13868148624897003,0.05907599627971649,0.150279700756073,0.0002500000118743628
0.054938480257987976,0.1362549364566803,0.05916481465101242,0.15163040161132812,0.0001250000059371814
0.051847781985998154,0.13495957851409912,0.057542867958545685,0.14613668620586395,0.0001250000059371814
0.049008604139089584,0.1326903998851776,0.057525791227817535,0.14890526235103607,0.0001250000059371814
0.05084735527634621,0.1335071176290512,0.058268409222364426,0.14516030251979828,0.0001250000059371814
0.051541950553655624,0.13157768547534943,0.05538588762283325,0.14362387359142303,0.0001250000059371814
0.050675831735134125,0.1318642944097519,0.05758248642086983,0.1466018557548523,6.25000029685907e-05
0.049548935145139694,0.1313764452934265,0.05698800086975098,0.14511747658252716,6.25000029685907e-05
