weights,w_XGBoost,w_LightGBM,w_CatBoost,w_MLP,w_LSTM,mae,rmse,r2,smape
"{""XGBoost"": 0.1, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.1,0.30000000000000004,0.6000000000000001,0.0,0.0,11.062554400335502,21.95517667337065,0.8812133233207535,19.35262801676786
"{""XGBoost"": 0.05, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.05,0.35000000000000003,0.6000000000000001,0.0,0.0,11.063583317119793,21.923177734148037,0.8815593262478817,19.282987919864382
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.25, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.15000000000000002,0.25,0.6000000000000001,0.0,0.0,11.070794820860558,21.993209730068113,0.8808014174092522,19.435261439708402
"{""XGBoost"": 0.05, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.75, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.15000000000000002,0.75,0.05,0.0,11.071344603517671,21.942501951982866,0.8813504348062103,19.448976291869986
"{""XGBoost"": 0.0, ""LightGBM"": 0.4, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.0,0.4,0.6000000000000001,0.0,0.0,11.073708884062187,21.897239365799948,0.8818394261906368,19.248606588037866
"{""XGBoost"": 0.0, ""LightGBM"": 0.25, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.25,0.7000000000000001,0.05,0.0,11.074412198153453,21.905054947708717,0.8817550631862741,19.41367449735547
"{""XGBoost"": 0.0, ""LightGBM"": 0.1, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.1,0.8500000000000001,0.05,0.0,11.074610533391011,21.939443435648393,0.8813835090967074,19.33065358997383
"{""XGBoost"": 0.25, ""LightGBM"": 0.1, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.0}",0.25,0.1,0.65,0.0,0.0,11.076140437333198,22.0742297671597,0.8799215765746763,19.585438167014868
"{""XGBoost"": 0.05, ""LightGBM"": 0.1, ""CatBoost"": 0.8, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.1,0.8,0.05,0.0,11.076446077761174,21.956451261085714,0.8811995308165188,19.434605459895714
"{""XGBoost"": 0.05, ""LightGBM"": 0.2, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.2,0.7000000000000001,0.05,0.0,11.080721671682266,21.938050953561664,0.881398565640653,19.488267428976
"{""XGBoost"": 0.2, ""LightGBM"": 0.2, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.2,0.2,0.6000000000000001,0.0,0.0,11.086419221649894,22.03724566225498,0.8803236085133781,19.530778438324454
"{""XGBoost"": 0.1, ""LightGBM"": 0.1, ""CatBoost"": 0.75, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.1,0.75,0.05,0.0,11.088249865128915,21.984022562625775,0.8809009816497135,19.545727387855607
"{""XGBoost"": 0.05, ""LightGBM"": 0.05, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.05,0.8500000000000001,0.05,0.0,11.091266708088847,21.979880796857145,0.8809458536715783,19.440243618569106
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.0, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.30000000000000004,0.0,0.7000000000000001,0.0,0.0,11.093205172282207,22.131585525054568,0.8792967632433473,19.702656549734172
"{""XGBoost"": 0.1, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.15000000000000002,0.7000000000000001,0.05,0.0,11.095240931995745,21.97708255651707,0.8809761651106589,19.581532535996775
"{""XGBoost"": 0.0, ""LightGBM"": 0.05, ""CatBoost"": 0.9, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.05,0.9,0.05,0.0,11.095798743237326,21.969885203596785,0.8810541114230207,19.352633576293876
"{""XGBoost"": 0.1, ""LightGBM"": 0.05, ""CatBoost"": 0.8, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.05,0.8,0.05,0.0,11.096089100133044,22.000440590316998,0.8807230250335194,19.542226778067832
"{""XGBoost"": 0.0, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.30000000000000004,0.65,0.05,0.0,11.10099382120639,21.912620697962137,0.8816733682389651,19.495318484234105
"{""XGBoost"": 0.05, ""LightGBM"": 0.25, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.25,0.65,0.05,0.0,11.103397253259878,21.943104045811758,0.8813439233198468,19.55606821158043
"{""XGBoost"": 0.25, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.25,0.15000000000000002,0.6000000000000001,0.0,0.0,11.109247152254717,22.0872485656851,0.8797798966331308,19.641646806523998
"{""XGBoost"": 0.0, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.8, ""MLP"": 0.0, ""LSTM"": 0.05}",0.0,0.15000000000000002,0.8,0.0,0.05,11.110109306633829,21.77976573929798,0.883103833760326,19.724232685390472
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.05, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.0}",0.30000000000000004,0.05,0.65,0.0,0.0,11.111539738752878,22.132672260246373,0.8792849090835534,19.72417155857606
"{""XGBoost"": 0.1, ""LightGBM"": 0.0, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.0,0.8500000000000001,0.05,0.0,11.11264607448063,22.02631544534975,0.8804422952620763,19.561009428420032
"{""XGBoost"": 0.0, ""LightGBM"": 0.1, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.0, ""LSTM"": 0.05}",0.0,0.1,0.8500000000000001,0.0,0.05,11.112834298142614,21.795578275118366,0.8829340343387578,19.697056908129444
"{""XGBoost"": 0.05, ""LightGBM"": 0.0, ""CatBoost"": 0.9, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.0,0.9,0.05,0.0,11.113769512268645,22.01276028815158,0.8805894033713889,19.468569898727186
"{""XGBoost"": 0.1, ""LightGBM"": 0.2, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.2,0.65,0.05,0.0,11.114467978116027,21.979629549968564,0.8809485754163553,19.642202688456553
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.05, ""CatBoost"": 0.75, ""MLP"": 0.05, ""LSTM"": 0.0}",0.15000000000000002,0.05,0.75,0.05,0.0,11.115060499775327,22.03153500851168,0.8803856255088438,19.670275088405063
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.1, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.15000000000000002,0.1,0.7000000000000001,0.05,0.0,11.118487948304342,22.022117664448974,0.8804878615962919,19.69725561991424
"{""XGBoost"": 0.0, ""LightGBM"": 0.2, ""CatBoost"": 0.75, ""MLP"": 0.0, ""LSTM"": 0.05}",0.0,0.2,0.75,0.0,0.05,11.121390003033987,21.773520771031517,0.8831708600266452,19.781386460676273
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.0, ""CatBoost"": 0.8, ""MLP"": 0.05, ""LSTM"": 0.0}",0.15000000000000002,0.0,0.8,0.05,0.0,11.122059063522938,22.05040704911527,0.880180616266147,19.666809969485826
"{""XGBoost"": 0.05, ""LightGBM"": 0.1, ""CatBoost"": 0.8, ""MLP"": 0.0, ""LSTM"": 0.05}",0.05,0.1,0.8,0.0,0.05,11.122732959236009,21.817641270818463,0.8826969098062375,19.80575189189282
"{""XGBoost"": 0.0, ""LightGBM"": 0.05, ""CatBoost"": 0.9, ""MLP"": 0.0, ""LSTM"": 0.05}",0.0,0.05,0.9,0.0,0.05,11.12431106945586,21.820937579097784,0.8826614617619407,19.683522712687125
"{""XGBoost"": 0.1, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.55, ""MLP"": 0.0, ""LSTM"": 0.0}",0.1,0.35000000000000003,0.55,0.0,0.0,11.126042753450015,21.98524719312882,0.8808877123444511,19.4877917535736
"{""XGBoost"": 0.0, ""LightGBM"": 0.0, ""CatBoost"": 0.9500000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.0,0.9500000000000001,0.05,0.0,11.126487303156807,22.009761044781538,0.8806219405940852,19.405528859125322
"{""XGBoost"": 0.05, ""LightGBM"": 0.05, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.0, ""LSTM"": 0.05}",0.05,0.05,0.8500000000000001,0.0,0.05,11.128024450919959,21.83594022195066,0.8825000577581666,19.786897146225098
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.55, ""MLP"": 0.0, ""LSTM"": 0.0}",0.15000000000000002,0.30000000000000004,0.55,0.0,0.0,11.1296781284179,22.020735853927647,0.8805028590594526,19.56453804773958
"{""XGBoost"": 0.05, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.75, ""MLP"": 0.0, ""LSTM"": 0.05}",0.05,0.15000000000000002,0.75,0.0,0.05,11.130739479127032,21.80889047300655,0.8827909886990595,19.85147164602625
"{""XGBoost"": 0.05, ""LightGBM"": 0.4, ""CatBoost"": 0.55, ""MLP"": 0.0, ""LSTM"": 0.0}",0.05,0.4,0.55,0.0,0.0,11.131269699741443,21.95579220646507,0.8812066626450766,19.42273674289074
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.65, ""MLP"": 0.05, ""LSTM"": 0.0}",0.15000000000000002,0.15000000000000002,0.65,0.05,0.0,11.133188424063817,22.022167146272224,0.880487324528491,19.74861916351506
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.1, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.30000000000000004,0.1,0.6000000000000001,0.0,0.0,11.140857783907439,22.14317801721583,0.8791702817685106,19.77455194602036
"{""XGBoost"": 0.2, ""LightGBM"": 0.25, ""CatBoost"": 0.55, ""MLP"": 0.0, ""LSTM"": 0.0}",0.2,0.25,0.55,0.0,0.0,11.141374485553206,22.062229072101932,0.8800521027900811,19.649677080046903
"{""XGBoost"": 0.1, ""LightGBM"": 0.05, ""CatBoost"": 0.8, ""MLP"": 0.0, ""LSTM"": 0.05}",0.1,0.05,0.8,0.0,0.05,11.142424018217126,21.86156847670161,0.882224082867776,19.9021127687423
"{""XGBoost"": 0.05, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.30000000000000004,0.6000000000000001,0.05,0.0,11.143182123822275,21.957654667234596,0.8811865078437916,19.668916313373927
"{""XGBoost"": 0.05, ""LightGBM"": 0.0, ""CatBoost"": 0.9, ""MLP"": 0.0, ""LSTM"": 0.05}",0.05,0.0,0.9,0.0,0.05,11.143487051591674,21.863763352338065,0.8822004325548469,19.78855710143815
"{""XGBoost"": 0.0, ""LightGBM"": 0.25, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.05}",0.0,0.25,0.7000000000000001,0.0,0.05,11.143509665651266,21.776851601421644,0.8831351131377155,19.867686530607582
"{""XGBoost"": 0.0, ""LightGBM"": 0.0, ""CatBoost"": 0.9500000000000001, ""MLP"": 0.0, ""LSTM"": 0.05}",0.0,0.0,0.9500000000000001,0.0,0.05,11.144799365038004,21.85581041990684,0.8822861160298747,19.694359947569705
"{""XGBoost"": 0.0, ""LightGBM"": 0.45, ""CatBoost"": 0.55, ""MLP"": 0.0, ""LSTM"": 0.0}",0.0,0.45,0.55,0.0,0.0,11.14486239818544,21.93239520344131,0.8814597099613292,19.403177870332726
"{""XGBoost"": 0.1, ""LightGBM"": 0.1, ""CatBoost"": 0.75, ""MLP"": 0.0, ""LSTM"": 0.05}",0.1,0.1,0.75,0.0,0.05,11.146380568211201,21.850323366866224,0.8823452143871006,19.937762326606
"{""XGBoost"": 0.0, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.6000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.35000000000000003,0.6000000000000001,0.05,0.0,11.146548881530501,21.92969464537379,0.8814889001364072,19.619227159783538
