datetime,price,predicted_price,abs_error,error,ape_pct
2026-03-03 10:00:00,483.04,189.68298,293.3570166015625,-293.3570166015625,60.731412718252805
2026-03-03 06:45:00,483.0,218.488,264.5119934082031,-264.5119934082031,54.764387755809366
2026-03-03 09:30:00,400.01,194.26378,205.74622131347655,-205.74622131347655,51.435269318048014
2026-03-03 06:15:00,284.93,126.801414,158.1285855102539,-158.1285855102539,55.497344946225546
2026-03-12 18:30:00,196.76,64.59935,132.16065002441405,-132.16065002441405,67.16845362509125
2026-03-02 18:45:00,286.67,159.65327,127.0167254638672,-127.0167254638672,44.30764468580276
2026-03-03 16:15:00,307.17,190.91544,116.25456420898439,-116.25456420898439,37.846978490905556
2026-03-10 18:45:00,186.53,73.40306,113.12693908691406,-113.12693908691406,60.64812013104211
2026-03-03 08:00:00,390.0,277.7948,112.2052001953125,-112.2052001953125,28.770564078873555
2026-03-03 16:00:00,250.07,146.91377,103.15622741699218,-103.15622741699218,41.25094053844235
2026-03-12 18:45:00,76.72,174.54303,97.82302978515625,97.82302978515625,127.50655436664586
2026-03-12 22:00:00,155.58,58.629375,96.95062454223634,-96.95062454223634,62.31560863805132
2026-03-03 01:00:00,186.77,90.055786,96.71421386718751,-96.71421386718751,51.78252039908031
2026-03-06 06:45:00,245.95,151.308,94.64200134277343,-94.64200134277343,38.48017928764856
2026-03-03 09:15:00,250.0,155.88739,94.11260986328125,-94.11260986328125,37.645043794732324
2026-03-03 18:45:00,229.43,136.82787,92.60213439941407,-92.60213439941407,40.361824519808145
2026-03-07 17:45:00,247.54,156.16785,91.37215332031249,-91.37215332031249,36.91207600839934
2026-03-03 18:00:00,328.8,239.28049,89.51951293945314,-89.51951293945314,27.226129156688515
2026-03-03 15:45:00,250.0,160.92734,89.07266235351562,-89.07266235351562,35.62906479888999
2026-03-03 08:15:00,390.0,307.87204,82.12796020507812,-82.12796020507812,21.058451280639385
2026-03-05 21:00:00,192.87,110.79984,82.07015716552735,-82.07015716552735,42.55205928345868
2026-03-03 03:45:00,178.9,98.18284,80.7171615600586,-80.7171615600586,45.11859201166723
2026-03-05 01:00:00,130.13,50.075493,80.05450714111328,-80.05450714111328,61.51887076456203
2026-03-09 18:45:00,247.59,169.40424,78.18576416015625,-78.18576416015625,31.57872444136234
2026-03-02 20:00:00,216.69,140.8437,75.84629577636719,-75.84629577636719,35.00221303537083
2026-03-03 07:00:00,250.01,324.83865,74.82865356445313,74.82865356445313,29.93026409549638
2026-03-05 18:45:00,236.78,162.20659,74.57341125488281,-74.57341125488281,31.494809924797163
2026-03-03 11:15:00,88.87,163.32272,74.45272338867187,74.45272338867187,83.7771155068085
2026-03-02 21:30:00,188.88,114.82797,74.05202758789062,-74.05202758789062,39.20585937941129
2026-03-03 05:15:00,191.56,117.8711,73.68889862060547,-73.68889862060547,38.46778984961765
2026-03-13 00:00:00,100.71,27.684433,73.02556701660156,-73.02556701660156,72.51074003722982
2026-03-03 07:15:00,325.03,253.51389,71.5161145019531,-71.5161145019531,22.002927201157995
2026-03-07 18:15:00,201.96,131.38153,70.57846923828126,-70.57846923828126,34.94675623332031
2026-03-03 16:45:00,370.57,300.44098,70.12902099609374,-70.12902099609374,18.92463523945473
2026-03-02 09:00:00,178.06,108.5687,69.4912973022461,-69.4912973022461,39.02689931033197
2026-03-04 22:00:00,149.91,83.11927,66.79072967529297,-66.79072967529297,44.55388515092663
2026-03-12 21:30:00,99.97,33.228523,66.74147674560547,-66.74147674560547,66.76150452934922
2026-03-03 06:30:00,299.91,234.10675,65.80324951171878,-65.80324951171878,21.94099873038871
2026-03-03 17:00:00,354.62,289.81857,64.80142700195313,-64.80142700195313,18.273483396091112
2026-03-08 17:30:00,169.42,105.66734,63.75265686035155,-63.75265686035155,37.62994716329364
2026-03-03 13:15:00,149.43,86.67973,62.75026672363282,-62.75026672363282,41.99308459057885
2026-03-07 10:00:00,132.81,70.36641,62.44359069824219,-62.44359069824219,47.01723531968213
2026-03-01 13:30:00,84.28,22.096008,62.18399169921875,-62.18399169921875,73.78261860630347
2026-03-03 15:30:00,171.63,109.663795,61.96620452880859,-61.96620452880859,36.1045296089048
2026-03-03 05:30:00,99.58,161.08261,61.50261108398438,61.50261108398438,61.762010912195485
2026-03-03 15:00:00,48.14,107.86081,59.720809326171874,59.720809326171874,124.05651866557268
2026-03-06 18:45:00,251.42,192.48483,58.93516723632811,-58.93516723632811,23.4409223617528
2026-03-03 17:15:00,361.06,302.5983,58.46170288085938,-58.46170288085938,16.191686345466824
2026-03-10 17:45:00,156.71,98.26141,58.44858642578126,-58.44858642578126,37.29729184660094
2026-03-09 08:15:00,146.9,88.98009,57.91991271972657,-57.91991271972657,39.42812275387702
