weights,w_XGBoost,w_LightGBM,w_CatBoost,w_MLP,w_LSTM,mae,rmse,r2,smape
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.7000000000000001}",0.15000000000000002,0.15000000000000002,0.0,0.0,0.7000000000000001,8.774569946679227,12.978659881217224,0.9550799711384353,19.459991567288785
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.05, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.8}",0.15000000000000002,0.05,0.0,0.0,0.8,8.774707419136643,12.410762975504003,0.9589250270101516,19.901147748021383
"{""XGBoost"": 0.25, ""LightGBM"": 0.05, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.65}",0.25,0.05,0.0,0.05,0.65,8.774737835863737,13.230871830730852,0.9533171621988441,19.57280170305154
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.05, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.7000000000000001}",0.15000000000000002,0.05,0.0,0.1,0.7000000000000001,8.77496749803231,12.868434013907011,0.9558397296408665,20.018978954228224
"{""XGBoost"": 0.2, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.75}",0.2,0.0,0.05,0.0,0.75,8.77548794069069,12.659175670673426,0.9572642650774075,19.66051621641525
"{""XGBoost"": 0.05, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.75}",0.05,0.15000000000000002,0.0,0.05,0.75,8.775770590638379,12.665390934686016,0.9572222909257992,19.92123192053949
"{""XGBoost"": 0.1, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.75}",0.1,0.15000000000000002,0.0,0.0,0.75,8.775812298933529,12.694730632600507,0.9570238700817354,19.665887633538752
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.05, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.65}",0.30000000000000004,0.05,0.0,0.0,0.65,8.779100416802011,13.275684559264176,0.9530003987802276,19.29719006105668
"{""XGBoost"": 0.1, ""LightGBM"": 0.05, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.75}",0.1,0.05,0.0,0.1,0.75,8.779117777977625,12.593335308104866,0.957707646105504,20.19373581100643
"{""XGBoost"": 0.2, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.7000000000000001}",0.2,0.05,0.05,0.0,0.7000000000000001,8.779395779737522,12.977158938862024,0.9550903602658085,19.442161097130022
"{""XGBoost"": 0.1, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.75}",0.1,0.05,0.05,0.05,0.75,8.782590636373186,12.659623703926671,0.9572612400195885,19.90499334058966
"{""XGBoost"": 0.1, ""LightGBM"": 0.05, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.8}",0.1,0.05,0.0,0.05,0.8,8.783540958889722,12.387123890471004,0.9590813510107623,20.150740105592327
"{""XGBoost"": 0.25, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.65}",0.25,0.0,0.05,0.05,0.65,8.784006489818516,13.26358135754421,0.9530860570901446,19.539500461995697
"{""XGBoost"": 0.1, ""LightGBM"": 0.1, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.7000000000000001}",0.1,0.1,0.0,0.1,0.7000000000000001,8.784249495526783,12.902309944142223,0.9556069213140508,20.012632697228458
"{""XGBoost"": 0.05, ""LightGBM"": 0.2, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.7000000000000001}",0.05,0.2,0.0,0.05,0.7000000000000001,8.784544017487727,12.982583897938905,0.9550528044521042,19.72416806655039
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.75}",0.15000000000000002,0.05,0.05,0.0,0.75,8.785278333697917,12.691938395264053,0.9570427734142924,19.653294944141564
"{""XGBoost"": 0.2, ""LightGBM"": 0.1, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.65}",0.2,0.1,0.0,0.05,0.65,8.78540459020813,13.260827812233924,0.9531055339199734,19.568459780487686
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.7000000000000001}",0.15000000000000002,0.0,0.05,0.1,0.7000000000000001,8.78665849488153,12.900989924870695,0.9556160044506379,19.99115118822729
"{""XGBoost"": 0.1, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.7000000000000001}",0.1,0.1,0.05,0.05,0.7000000000000001,8.786761325794208,12.972205685602043,0.9551246368539598,19.69997051706377
"{""XGBoost"": 0.25, ""LightGBM"": 0.1, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.65}",0.25,0.1,0.0,0.0,0.65,8.786867091836037,13.304737610957993,0.9527944619826313,19.28675867154003
"{""XGBoost"": 0.1, ""LightGBM"": 0.2, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.7000000000000001}",0.1,0.2,0.0,0.0,0.7000000000000001,8.787195941041102,13.018092963549295,0.9548065952833127,19.45606616516852
"{""XGBoost"": 0.1, ""LightGBM"": 0.1, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.8}",0.1,0.1,0.0,0.0,0.8,8.788308951294207,12.448836159975762,0.9586726245125434,19.893372440475375
"{""XGBoost"": 0.05, ""LightGBM"": 0.2, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.75}",0.05,0.2,0.0,0.0,0.75,8.789186215321243,12.737323050954931,0.9567350056599422,19.662136692339974
"{""XGBoost"": 0.1, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.75}",0.1,0.0,0.05,0.1,0.75,8.789523449270238,12.627636137109281,0.9574769465537885,20.169119294115674
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.7000000000000001}",0.15000000000000002,0.1,0.05,0.0,0.7000000000000001,8.78985953883679,13.010632178662648,0.9548583819239362,19.436397424071114
"{""XGBoost"": 0.0, ""LightGBM"": 0.2, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.75}",0.0,0.2,0.0,0.05,0.75,8.79026911653619,12.708921381598975,0.9569277350227317,19.919062000319045
"{""XGBoost"": 0.05, ""LightGBM"": 0.1, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.75}",0.05,0.1,0.0,0.1,0.75,8.79183751538981,12.630248718121154,0.9574593492120176,20.191448296345673
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.65}",0.30000000000000004,0.0,0.05,0.0,0.65,8.792062216867798,13.310306106818674,0.9527549393915703,19.26657615325815
"{""XGBoost"": 0.05, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.7000000000000001}",0.05,0.15000000000000002,0.0,0.1,0.7000000000000001,8.793564640805052,12.939861451719999,0.9553481377418073,20.005418042307838
"{""XGBoost"": 0.2, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.65}",0.2,0.05,0.05,0.05,0.65,8.794307179207172,13.291288249523475,0.9528898510790963,19.534862501394016
"{""XGBoost"": 0.1, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.7000000000000001}",0.1,0.05,0.05,0.1,0.7000000000000001,8.79450758700081,12.93254487737369,0.9553986183916446,19.98365855441252
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.0, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.7000000000000001}",0.15000000000000002,0.0,0.1,0.05,0.7000000000000001,8.795053272647046,12.980520124555145,0.9550670933569515,19.684187645700415
"{""XGBoost"": 0.05, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.75}",0.05,0.1,0.05,0.05,0.75,8.795358464135223,12.697062296016757,0.9570080816297711,19.901595065176465
"{""XGBoost"": 0.1, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.75}",0.1,0.1,0.05,0.0,0.75,8.79544208214443,12.728443595662094,0.9567953065057495,19.64623067338089
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.65}",0.15000000000000002,0.15000000000000002,0.0,0.05,0.65,8.796071344552521,13.29438015481624,0.952867930395675,19.563144723628927
"{""XGBoost"": 0.2, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.65}",0.2,0.15000000000000002,0.0,0.0,0.65,8.797388961443316,13.337379421998934,0.9525625499396071,19.28216716203827
"{""XGBoost"": 0.0, ""LightGBM"": 0.25, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.7000000000000001}",0.0,0.25,0.0,0.05,0.7000000000000001,8.798440409121566,13.026563776300215,0.9547477618702794,19.721440561430427
"{""XGBoost"": 0.2, ""LightGBM"": 0.0, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.7000000000000001}",0.2,0.0,0.1,0.0,0.7000000000000001,8.799425199246528,13.021808693156414,0.9547807926656959,19.421652737990495
"{""XGBoost"": 0.25, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.65}",0.25,0.05,0.05,0.0,0.65,8.799832650148717,13.337115845481973,0.9525644248617965,19.25750102554661
"{""XGBoost"": 0.25, ""LightGBM"": 0.0, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.65}",0.25,0.0,0.0,0.1,0.65,8.800019354427082,13.192203077391952,0.9535896354354181,19.882421824839692
"{""XGBoost"": 0.05, ""LightGBM"": 0.1, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.8}",0.05,0.1,0.0,0.05,0.8,8.800179136039818,12.426128313629764,0.9588232570318798,20.147950369336254
"{""XGBoost"": 0.05, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.7000000000000001}",0.05,0.15000000000000002,0.05,0.05,0.7000000000000001,8.800283714625253,13.0102560685496,0.9548609917853852,19.697795028887242
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.8}",0.15000000000000002,0.0,0.05,0.0,0.8,8.802009443876646,12.45094154057693,0.958658644537034,19.891122493263634
"{""XGBoost"": 0.1, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.7000000000000001}",0.1,0.15000000000000002,0.05,0.0,0.7000000000000001,8.802236034350418,13.047752673276076,0.954600428336636,19.43239312233422
"{""XGBoost"": 0.05, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.75}",0.05,0.05,0.05,0.1,0.75,8.80290469533132,12.662166123918356,0.9572440719281247,20.1676415705658
"{""XGBoost"": 0.05, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.8}",0.05,0.15000000000000002,0.0,0.0,0.8,8.803154888868638,12.490692951644625,0.9583942467695074,19.887882269031497
"{""XGBoost"": 0.05, ""LightGBM"": 0.25, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.7000000000000001}",0.05,0.25,0.0,0.0,0.7000000000000001,8.803543142998938,13.061136285693957,0.9545072441827623,19.456015594117947
"{""XGBoost"": 0.05, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.7000000000000001}",0.05,0.1,0.05,0.1,0.7000000000000001,8.803766947003899,12.967779206152427,0.9551552570872236,19.976955573673948
"{""XGBoost"": 0.1, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.8}",0.1,0.0,0.05,0.05,0.8,8.803800980235364,12.425213027446997,0.9588293228176025,20.135001416559835
