loss,mae,val_loss,val_mae,learning_rate
0.4367687702178955,0.4367687702178955,0.3324926495552063,0.3324926495552063,0.0003000000142492354
0.31423258781433105,0.31423258781433105,0.25814634561538696,0.25814634561538696,0.0003000000142492354
0.24813717603683472,0.24813717603683472,0.21817365288734436,0.21817365288734436,0.0003000000142492354
0.21831631660461426,0.21831631660461426,0.19568485021591187,0.19568485021591187,0.0003000000142492354
0.20272605121135712,0.20272605121135712,0.18432867527008057,0.18432867527008057,0.0003000000142492354
0.1874341517686844,0.1874341517686844,0.1743622124195099,0.1743622124195099,0.0003000000142492354
0.17973405122756958,0.17973405122756958,0.16422264277935028,0.16422264277935028,0.0003000000142492354
0.17479093372821808,0.17479093372821808,0.15808486938476562,0.15808486938476562,0.0003000000142492354
0.1692133992910385,0.1692133992910385,0.15912364423274994,0.15912364423274994,0.0003000000142492354
0.16540594398975372,0.16540594398975372,0.15586629509925842,0.15586629509925842,0.0003000000142492354
0.16090844571590424,0.16090844571590424,0.149144247174263,0.149144247174263,0.0003000000142492354
0.15563131868839264,0.15563131868839264,0.14687184989452362,0.14687184989452362,0.0003000000142492354
0.152030810713768,0.152030810713768,0.13887350261211395,0.13887350261211395,0.0003000000142492354
0.1477241963148117,0.1477241963148117,0.14101490378379822,0.14101490378379822,0.0003000000142492354
0.14596861600875854,0.14596861600875854,0.14828605949878693,0.14828605949878693,0.0003000000142492354
0.1439013034105301,0.1439013034105301,0.1338024139404297,0.1338024139404297,0.0003000000142492354
0.14509259164333344,0.14509259164333344,0.13146081566810608,0.13146081566810608,0.0003000000142492354
0.1497730016708374,0.1497730016708374,0.13018521666526794,0.13018521666526794,0.0003000000142492354
0.14200003445148468,0.14200003445148468,0.138933464884758,0.138933464884758,0.0003000000142492354
0.1377090960741043,0.1377090960741043,0.1290436089038849,0.1290436089038849,0.0003000000142492354
0.14090122282505035,0.14090122282505035,0.13316315412521362,0.13316315412521362,0.0003000000142492354
0.1390327364206314,0.1390327364206314,0.1291431039571762,0.1291431039571762,0.0003000000142492354
0.13967154920101166,0.13967154920101166,0.13396720588207245,0.13396720588207245,0.0003000000142492354
0.13946515321731567,0.13946515321731567,0.12406659126281738,0.12406659126281738,0.0003000000142492354
0.14226919412612915,0.14226919412612915,0.1273614913225174,0.1273614913225174,0.0003000000142492354
