weights,w_XGBoost,w_LightGBM,w_CatBoost,w_MLP,w_LSTM,mae,rmse,r2,smape
"{""XGBoost"": 0.45, ""LightGBM"": 0.25, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.2}",0.45,0.25,0.1,0.0,0.2,6.123322353508321,9.721434708414227,0.9747976492741564,14.417619309389629
"{""XGBoost"": 0.45, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.15000000000000002}",0.45,0.35000000000000003,0.0,0.05,0.15000000000000002,6.1233460441186764,9.800635717842228,0.974385326886939,14.23286276263065
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.2, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.30000000000000004}",0.35000000000000003,0.2,0.1,0.05,0.30000000000000004,6.123399542149436,9.26476594901063,0.9771098189057639,15.025268932192704
"{""XGBoost"": 0.2, ""LightGBM"": 0.45, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.30000000000000004}",0.2,0.45,0.05,0.0,0.30000000000000004,6.123558187372394,9.386428144493296,0.9765046973626461,14.714232540253755
"{""XGBoost"": 0.55, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.2}",0.55,0.1,0.05,0.1,0.2,6.124069191687968,9.479369952899585,0.9760371058447498,15.100361555884877
"{""XGBoost"": 0.7000000000000001, ""LightGBM"": 0.2, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.1}",0.7000000000000001,0.2,0.0,0.0,0.1,6.124749726588483,9.913097456100196,0.9737941002537402,14.168390166295774
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.55, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.25}",0.15000000000000002,0.55,0.0,0.05,0.25,6.125339320667512,9.594478011208047,0.9754516092569323,14.583849796538376
"{""XGBoost"": 0.5, ""LightGBM"": 0.25, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.15000000000000002}",0.5,0.25,0.05,0.05,0.15000000000000002,6.1254907133308185,9.838639253605235,0.974186291737712,14.307725504802033
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.6000000000000001, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.25}",0.15000000000000002,0.6000000000000001,0.0,0.0,0.25,6.12566676405023,9.641114425943472,0.9752123817875507,14.304226298536799
"{""XGBoost"": 0.4, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.35000000000000003}",0.4,0.1,0.05,0.1,0.35000000000000003,6.125991615263049,8.911490109164376,0.9788221931753389,15.541563413504264
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.25}",0.30000000000000004,0.35000000000000003,0.0,0.1,0.25,6.126655814698838,9.373298495439151,0.9765703814163168,15.148193909679897
"{""XGBoost"": 0.25, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.35000000000000003}",0.25,0.30000000000000004,0.05,0.05,0.35000000000000003,6.126824012607569,9.058099797150907,0.978119636832329,15.184003985822278
"{""XGBoost"": 0.2, ""LightGBM"": 0.45, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.25}",0.2,0.45,0.05,0.05,0.25,6.127099972252511,9.60672483185085,0.9753888999332673,14.630904886034832
"{""XGBoost"": 0.1, ""LightGBM"": 0.6000000000000001, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.30000000000000004}",0.1,0.6000000000000001,0.0,0.0,0.30000000000000004,6.127119521308084,9.449114654074421,0.9761898264430068,14.608544879637112
"{""XGBoost"": 0.4, ""LightGBM"": 0.25, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.2}",0.4,0.25,0.1,0.05,0.2,6.127552076013084,9.741814367240726,0.974691871950751,14.523645263379587
"{""XGBoost"": 0.7000000000000001, ""LightGBM"": 0.05, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.15000000000000002}",0.7000000000000001,0.05,0.0,0.1,0.15000000000000002,6.127825630951057,9.54958686003581,0.9756807884697549,15.026697866915855
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.25}",0.35000000000000003,0.30000000000000004,0.1,0.0,0.25,6.127874379025689,9.552539006000542,0.9756657501313715,14.590904614020445
"{""XGBoost"": 0.8, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.1}",0.8,0.05,0.05,0.0,0.1,6.128610006960671,9.937002882045737,0.9736675568486691,14.23588552477668
"{""XGBoost"": 0.4, ""LightGBM"": 0.2, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.30000000000000004}",0.4,0.2,0.1,0.0,0.30000000000000004,6.128748380961872,9.257398734527161,0.9771462083463073,14.95309412322795
"{""XGBoost"": 0.5, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.4}",0.5,0.0,0.05,0.05,0.4,6.129123768063287,8.70264086022634,0.9798032054981123,15.629392756805046
"{""XGBoost"": 0.45, ""LightGBM"": 0.25, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.2}",0.45,0.25,0.0,0.1,0.2,6.1291454617817935,9.479603702598355,0.9760359240387059,15.027548232053464
"{""XGBoost"": 0.8500000000000001, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.1}",0.8500000000000001,0.0,0.05,0.0,0.1,6.1295880571001256,9.903893336904773,0.9738427410040518,14.28709353424497
"{""XGBoost"": 0.2, ""LightGBM"": 0.5, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.25}",0.2,0.5,0.05,0.0,0.25,6.130274391907294,9.651071199145369,0.9751611569758749,14.38628565521567
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.5, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.35000000000000003}",0.15000000000000002,0.5,0.0,0.0,0.35000000000000003,6.131153936847035,9.143297322167719,0.9777061020654122,14.956076691014713
"{""XGBoost"": 0.6000000000000001, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.15000000000000002}",0.6000000000000001,0.15000000000000002,0.1,0.0,0.15000000000000002,6.131840359001868,9.88152997358697,0.9739607357826258,14.439024258841226
"{""XGBoost"": 0.55, ""LightGBM"": 0.0, ""CatBoost"": 0.0, ""MLP"": 0.15000000000000002, ""LSTM"": 0.30000000000000004}",0.55,0.0,0.0,0.15000000000000002,0.30000000000000004,6.131934511672617,8.931680253497218,0.9787261222952215,15.936302857393342
"{""XGBoost"": 0.45, ""LightGBM"": 0.4, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.15000000000000002}",0.45,0.4,0.0,0.0,0.15000000000000002,6.132427436669639,9.839212923466695,0.9741832813665035,14.125335577430963
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.25, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.4}",0.35000000000000003,0.25,0.0,0.0,0.4,6.133393536401105,8.747133012430938,0.9795961658402212,15.410688196613641
"{""XGBoost"": 0.25, ""LightGBM"": 0.5, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.2}",0.25,0.5,0.0,0.05,0.2,6.133541694621651,9.747411132222087,0.974662784077121,14.377515481254491
"{""XGBoost"": 0.5, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.15000000000000002}",0.5,0.30000000000000004,0.05,0.0,0.15000000000000002,6.133587617663969,9.874887699186447,0.9739957307292655,14.257872459996475
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.45, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.30000000000000004}",0.15000000000000002,0.45,0.05,0.05,0.30000000000000004,6.133676916536711,9.412607291150055,0.9763734558049737,14.871847284145181
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.4}",0.35000000000000003,0.15000000000000002,0.0,0.1,0.4,6.133806143461478,8.698586077214385,0.9798220215201431,15.715865093557953
"{""XGBoost"": 0.55, ""LightGBM"": 0.0, ""CatBoost"": 0.1, ""MLP"": 0.1, ""LSTM"": 0.25}",0.55,0.0,0.1,0.1,0.25,6.1341052307734705,9.329220450463444,0.9767902194094419,15.297365515476885
"{""XGBoost"": 0.6000000000000001, ""LightGBM"": 0.0, ""CatBoost"": 0.15000000000000002, ""MLP"": 0.05, ""LSTM"": 0.2}",0.6000000000000001,0.0,0.15000000000000002,0.05,0.2,6.134561023076049,9.671825942094934,0.9750542096512715,14.756610154298427
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.25}",0.30000000000000004,0.30000000000000004,0.1,0.05,0.25,6.13458759637654,9.573333495074312,0.9755596905681844,14.727832999054739
"{""XGBoost"": 0.75, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.1}",0.75,0.1,0.05,0.0,0.1,6.135229167619345,9.975032637042608,0.9734656181703356,14.284670879640077
"{""XGBoost"": 0.25, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.4}",0.25,0.30000000000000004,0.0,0.05,0.4,6.135232666362275,8.793610418840332,0.9793787605013777,15.411035814052267
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.25, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.30000000000000004}",0.30000000000000004,0.25,0.1,0.05,0.30000000000000004,6.135789638879839,9.320729663932228,0.9768324479352479,14.995181107891597
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.35000000000000003}",0.30000000000000004,0.30000000000000004,0.05,0.0,0.35000000000000003,6.135871401057751,9.050178083084981,0.978157890813216,15.114785230969211
"{""XGBoost"": 0.55, ""LightGBM"": 0.0, ""CatBoost"": 0.15000000000000002, ""MLP"": 0.05, ""LSTM"": 0.25}",0.55,0.0,0.15000000000000002,0.05,0.25,6.13598103133456,9.447311793140829,0.9761989113865568,14.977889047908267
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.25, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.25}",0.35000000000000003,0.25,0.05,0.1,0.25,6.136524028852461,9.409902030199508,0.9763870347805843,15.181068799260022
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.4, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.2}",0.30000000000000004,0.4,0.05,0.05,0.2,6.1368762350282156,9.765569323398836,0.9745682961073678,14.42994555541558
"{""XGBoost"": 0.55, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.15000000000000002}",0.55,0.15000000000000002,0.1,0.05,0.15000000000000002,6.1376798831141475,9.897110310819421,0.973878558153144,14.394409448021053
"{""XGBoost"": 0.75, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.1}",0.75,0.05,0.05,0.05,0.1,6.137992909603706,9.94395208268394,0.9736307140666909,14.404120330212622
"{""XGBoost"": 0.45, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.4}",0.45,0.05,0.05,0.05,0.4,6.138279569760089,8.730730920914429,0.9796726141536194,15.588303882695437
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.25, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.30000000000000004}",0.35000000000000003,0.25,0.1,0.0,0.30000000000000004,6.138367453196671,9.308711328048084,0.9768921548299331,14.900073084447495
"{""XGBoost"": 0.65, ""LightGBM"": 0.2, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.1}",0.65,0.2,0.0,0.05,0.1,6.1383996743035665,9.92917255496727,0.9737090402629165,14.20993736190623
"{""XGBoost"": 0.2, ""LightGBM"": 0.4, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.30000000000000004}",0.2,0.4,0.0,0.1,0.30000000000000004,6.138726851503822,9.24840304619676,0.9771906021778743,15.373415809530085
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.25, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.30000000000000004}",0.30000000000000004,0.25,0.05,0.1,0.30000000000000004,6.138835438906507,9.216163064064398,0.9773493523566297,15.35673543851248
"{""XGBoost"": 0.25, ""LightGBM"": 0.55, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.2}",0.25,0.55,0.0,0.0,0.2,6.139698412905708,9.79041762222734,0.9744387105134034,14.072963381647687
"{""XGBoost"": 0.2, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.35000000000000003}",0.2,0.35000000000000003,0.0,0.1,0.35000000000000003,6.13994134125907,9.025202511274848,0.9782782788173026,15.554098034468797
"{""XGBoost"": 0.65, ""LightGBM"": 0.1, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.15000000000000002}",0.65,0.1,0.0,0.1,0.15000000000000002,6.140049415146163,9.592709537835098,0.975460658039852,14.987074692519014
"{""XGBoost"": 0.55, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.4}",0.55,0.0,0.05,0.0,0.4,6.141030832926766,8.72946262987192,0.9796785195397886,15.696546949580373
"{""XGBoost"": 0.8, ""LightGBM"": 0.0, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.1}",0.8,0.0,0.05,0.05,0.1,6.141093827705244,9.906453545768134,0.9738292156762153,14.510407517730556
"{""XGBoost"": 0.4, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.2}",0.4,0.30000000000000004,0.1,0.0,0.2,6.14112543845609,9.77978427153628,0.9744942044798208,14.35254231276839
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.35000000000000003}",0.35000000000000003,0.15000000000000002,0.05,0.1,0.35000000000000003,6.141411488696708,8.95739330975823,0.9786034569532972,15.53117847121937
"{""XGBoost"": 0.5, ""LightGBM"": 0.0, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.35000000000000003}",0.5,0.0,0.1,0.05,0.35000000000000003,6.141779627105259,8.952562350258306,0.9786265301745698,15.418987105255619
"{""XGBoost"": 0.2, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.35000000000000003}",0.2,0.35000000000000003,0.05,0.05,0.35000000000000003,6.14196120046468,9.120486823025617,0.9778171999726256,15.160743500556078
"{""XGBoost"": 0.5, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.05, ""MLP"": 0.1, ""LSTM"": 0.2}",0.5,0.15000000000000002,0.05,0.1,0.2,6.1423559696901835,9.529219380010275,0.9757844144901923,15.081179099349884
"{""XGBoost"": 0.65, ""LightGBM"": 0.0, ""CatBoost"": 0.15000000000000002, ""MLP"": 0.0, ""LSTM"": 0.2}",0.65,0.0,0.15000000000000002,0.0,0.2,6.142565432511698,9.6697077838018,0.975065134857548,14.726048448756949
"{""XGBoost"": 0.65, ""LightGBM"": 0.25, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.1}",0.65,0.25,0.0,0.0,0.1,6.142729411260348,9.963107705339787,0.973529022785763,14.173392140845134
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.25}",0.30000000000000004,0.35000000000000003,0.1,0.0,0.25,6.143007662973214,9.614924496294837,0.9753468691915903,14.538060126322003
"{""XGBoost"": 0.55, ""LightGBM"": 0.05, ""CatBoost"": 0.15000000000000002, ""MLP"": 0.05, ""LSTM"": 0.2}",0.55,0.05,0.15000000000000002,0.05,0.2,6.143087749530567,9.712472654937994,0.9748440952383397,14.701952697756182
"{""XGBoost"": 0.4, ""LightGBM"": 0.4, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.15000000000000002}",0.4,0.4,0.0,0.05,0.15000000000000002,6.1434422635687955,9.868761327247867,0.9740279867734727,14.194918802388331
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.45, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.2}",0.30000000000000004,0.45,0.05,0.0,0.2,6.143475790279478,9.80630062136858,0.9743557070556393,14.17694890962681
"{""XGBoost"": 0.5, ""LightGBM"": 0.05, ""CatBoost"": 0.15000000000000002, ""MLP"": 0.05, ""LSTM"": 0.25}",0.5,0.05,0.15000000000000002,0.05,0.25,6.144043594495052,9.486683580300081,0.9760001153511302,14.930020757456253
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.5, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.30000000000000004}",0.15000000000000002,0.5,0.05,0.0,0.30000000000000004,6.14413616902569,9.460186376545925,0.9761339960107265,14.684207299330074
"{""XGBoost"": 0.45, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.15000000000000002}",0.45,0.30000000000000004,0.05,0.05,0.15000000000000002,6.144304650160878,9.89961487455044,0.9738653358909384,14.26407778417972
"{""XGBoost"": 0.5, ""LightGBM"": 0.0, ""CatBoost"": 0.1, ""MLP"": 0.1, ""LSTM"": 0.30000000000000004}",0.5,0.0,0.1,0.1,0.30000000000000004,6.144349080360807,9.141682481008711,0.9777139762323671,15.442080898361668
"{""XGBoost"": 0.35000000000000003, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.2}",0.35000000000000003,0.30000000000000004,0.1,0.05,0.2,6.145338142960231,9.804502684627053,0.9743651097022737,14.492414832840565
"{""XGBoost"": 0.7000000000000001, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.1}",0.7000000000000001,0.1,0.05,0.05,0.1,6.145655297174052,9.986334211022967,0.9734054579342156,14.314239755592626
"{""XGBoost"": 0.5, ""LightGBM"": 0.05, ""CatBoost"": 0.0, ""MLP"": 0.15000000000000002, ""LSTM"": 0.30000000000000004}",0.5,0.05,0.0,0.15000000000000002,0.30000000000000004,6.145821721281938,8.969958874940694,0.9785433840666435,15.96381668123262
"{""XGBoost"": 0.5, ""LightGBM"": 0.05, ""CatBoost"": 0.1, ""MLP"": 0.1, ""LSTM"": 0.25}",0.5,0.05,0.1,0.1,0.25,6.147011385490128,9.370327708274312,0.9765852306990824,15.277279871649943
"{""XGBoost"": 0.05, ""LightGBM"": 0.55, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.35000000000000003}",0.05,0.55,0.0,0.05,0.35000000000000003,6.147045692754448,9.24568987293829,0.9772039832492401,15.077163531387535
"{""XGBoost"": 0.6000000000000001, ""LightGBM"": 0.0, ""CatBoost"": 0.15000000000000002, ""MLP"": 0.0, ""LSTM"": 0.25}",0.6000000000000001,0.0,0.15000000000000002,0.0,0.25,6.1473596135054125,9.449714886443667,0.9761868013784731,15.00661973376564
"{""XGBoost"": 0.45, ""LightGBM"": 0.05, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.35000000000000003}",0.45,0.05,0.1,0.05,0.35000000000000003,6.147623656757821,8.985807481661075,0.9784674956733627,15.374157629135668
"{""XGBoost"": 0.55, ""LightGBM"": 0.2, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.15000000000000002}",0.55,0.2,0.1,0.0,0.15000000000000002,6.148592568778006,9.930977365948578,0.9736994816566867,14.40252836923962
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.2, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.4}",0.30000000000000004,0.2,0.0,0.1,0.4,6.148857016631113,8.745244792175507,0.9796049739318647,15.719798911402554
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.30000000000000004}",0.30000000000000004,0.30000000000000004,0.1,0.0,0.30000000000000004,6.149235137702871,9.365100567058406,0.9766113467906081,14.852838510488267
"{""XGBoost"": 0.4, ""LightGBM"": 0.1, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.4}",0.4,0.1,0.05,0.05,0.4,6.149347234353407,8.764456267677016,0.9795152682861756,15.553766332971042
"{""XGBoost"": 0.4, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.2}",0.4,0.30000000000000004,0.0,0.1,0.2,6.149585189959408,9.541866577799404,0.9757200938945048,15.014147865696966
"{""XGBoost"": 0.05, ""LightGBM"": 0.6000000000000001, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.30000000000000004}",0.05,0.6000000000000001,0.0,0.05,0.30000000000000004,6.1498659824285165,9.484657092313114,0.9760103676764891,14.828386645885146
"{""XGBoost"": 0.55, ""LightGBM"": 0.05, ""CatBoost"": 0.15000000000000002, ""MLP"": 0.0, ""LSTM"": 0.25}",0.55,0.05,0.15000000000000002,0.0,0.25,6.150096014106308,9.484468279863599,0.9760113227971883,14.937502128951879
"{""XGBoost"": 0.6000000000000001, ""LightGBM"": 0.05, ""CatBoost"": 0.15000000000000002, ""MLP"": 0.0, ""LSTM"": 0.2}",0.6000000000000001,0.05,0.15000000000000002,0.0,0.2,6.150613973945561,9.705860009478867,0.9748783378987579,14.71048845824944
"{""XGBoost"": 0.5, ""LightGBM"": 0.05, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.4}",0.5,0.05,0.05,0.0,0.4,6.1507306403053335,8.752473031001408,0.9795712456494374,15.628225734865872
"{""XGBoost"": 0.7000000000000001, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.1}",0.7000000000000001,0.15000000000000002,0.05,0.0,0.1,6.150954024268598,10.017926568188965,0.9732369249690512,14.288277326656932
"{""XGBoost"": 0.25, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.35000000000000003}",0.25,0.35000000000000003,0.05,0.0,0.35000000000000003,6.1509553096650835,9.107820440156729,0.9778787714076544,15.076795821827233
"{""XGBoost"": 0.25, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.30000000000000004}",0.25,0.30000000000000004,0.1,0.05,0.30000000000000004,6.151048138436354,9.38170782051684,0.9765283224417811,14.969023862546782
"{""XGBoost"": 0.25, ""LightGBM"": 0.4, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.25}",0.25,0.4,0.0,0.1,0.25,6.1512768607135895,9.4446422324275,0.9762123606037192,15.182042447196528
"{""XGBoost"": 0.55, ""LightGBM"": 0.0, ""CatBoost"": 0.1, ""MLP"": 0.0, ""LSTM"": 0.35000000000000003}",0.55,0.0,0.1,0.0,0.35000000000000003,6.151353915283426,8.969283589043004,0.9785466145841861,15.474515665671786
"{""XGBoost"": 0.30000000000000004, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.4}",0.30000000000000004,0.30000000000000004,0.0,0.0,0.4,6.151730648500371,8.794999715609963,0.9793722441143247,15.372053272035908
"{""XGBoost"": 0.25, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.25}",0.25,0.35000000000000003,0.1,0.05,0.25,6.151830809455351,9.640120535317706,0.9752174921742615,14.702344616074564
"{""XGBoost"": 0.6000000000000001, ""LightGBM"": 0.0, ""CatBoost"": 0.0, ""MLP"": 0.15000000000000002, ""LSTM"": 0.25}",0.6000000000000001,0.0,0.0,0.15000000000000002,0.25,6.15188257652976,9.120858382308205,0.9778153925267483,15.82400326462583
"{""XGBoost"": 0.2, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.4}",0.2,0.35000000000000003,0.0,0.05,0.4,6.152901992801265,8.851837840883242,0.9791047667983885,15.389722191238842
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.5, ""CatBoost"": 0.05, ""MLP"": 0.05, ""LSTM"": 0.25}",0.15000000000000002,0.5,0.05,0.05,0.25,6.152971271585892,9.685511647002597,0.9749835627497007,14.619334955931084
"{""XGBoost"": 0.4, ""LightGBM"": 0.45, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.15000000000000002}",0.4,0.45,0.0,0.0,0.15000000000000002,6.153559496888017,9.907723718275548,0.973822504184228,14.05433341649626
"{""XGBoost"": 0.5, ""LightGBM"": 0.2, ""CatBoost"": 0.1, ""MLP"": 0.05, ""LSTM"": 0.15000000000000002}",0.5,0.2,0.1,0.05,0.15000000000000002,6.153947233003867,9.950874707676057,0.9735939865730632,14.34512619967497
"{""XGBoost"": 0.45, ""LightGBM"": 0.35000000000000003, ""CatBoost"": 0.05, ""MLP"": 0.0, ""LSTM"": 0.15000000000000002}",0.45,0.35000000000000003,0.05,0.0,0.15000000000000002,6.15426536277399,9.936289450162471,0.9736713378136829,14.183188603902542
"{""XGBoost"": 0.45, ""LightGBM"": 0.1, ""CatBoost"": 0.15000000000000002, ""MLP"": 0.05, ""LSTM"": 0.25}",0.45,0.1,0.15000000000000002,0.05,0.25,6.154348488497042,9.531157189551216,0.9757745647927526,14.887828696960623
"{""XGBoost"": 0.1, ""LightGBM"": 0.6000000000000001, ""CatBoost"": 0.0, ""MLP"": 0.05, ""LSTM"": 0.25}",0.1,0.6000000000000001,0.0,0.05,0.25,6.154381644897546,9.680414223336602,0.9750098878066729,14.57832092454038
"{""XGBoost"": 0.05, ""LightGBM"": 0.65, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.30000000000000004}",0.05,0.65,0.0,0.0,0.30000000000000004,6.154511200628174,9.534811212335264,0.9757559863014436,14.588776181276305
"{""XGBoost"": 0.1, ""LightGBM"": 0.55, ""CatBoost"": 0.0, ""MLP"": 0.0, ""LSTM"": 0.35000000000000003}",0.1,0.55,0.0,0.0,0.35000000000000003,6.154514278404951,9.218657531398298,0.9773370893472559,14.932351816152833
"{""XGBoost"": 0.6000000000000001, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.0, ""MLP"": 0.1, ""LSTM"": 0.15000000000000002}",0.6000000000000001,0.15000000000000002,0.0,0.1,0.15000000000000002,6.154573061350047,9.640843850019436,0.9752137730869984,14.953084983049347
