weights,w_XGBoost,w_LightGBM,w_CatBoost,w_MLP,w_LSTM,mae,rmse,r2,smape
"{""XGBoost"": 0.05, ""LightGBM"": 0.2, ""CatBoost"": 0.75, ""MLP"": 0.0, ""LSTM"": 0.0}",0.05,0.2,0.75,0.0,0.0,11.001579861978671,21.718445382332217,0.8837611432932576,20.15613180577348
"{""XGBoost"": 0.1, ""LightGBM"": 0.0, ""CatBoost"": 0.9, ""MLP"": 0.0, ""LSTM"": 0.0}",0.1,0.0,0.9,0.0,0.0,11.002863829360965,21.877486387097377,0.8820525097237272,20.18223971958465
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.0, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.15000000000000002,0.0,0.8500000000000001,0.0,0.0,11.004576609853332,21.82726899338002,0.8825933595849099,20.290257358842272
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.1, ""CatBoost"": 0.75, ""MLP"": 0.0, ""LSTM"": 0.0}",0.15000000000000002,0.1,0.75,0.0,0.0,11.0084390555123,21.728182837706317,0.8836568886473244,20.33696190936292
"{""XGBoost"": 0.0, ""LightGBM"": 0.25, ""CatBoost"": 0.75, ""MLP"": 0.0, ""LSTM"": 0.0}",0.0,0.25,0.75,0.0,0.0,11.014384431723535,21.723889031525115,0.8837028662989981,20.09236675840115
"{""XGBoost"": 0.05, ""LightGBM"": 0.0, ""CatBoost"": 0.9500000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.05,0.0,0.9500000000000001,0.0,0.0,11.016472334651805,21.940441726016125,0.8813727142563821,20.093794767584836
"{""XGBoost"": 0.0, ""LightGBM"": 0.05, ""CatBoost"": 0.9500000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.0,0.05,0.9500000000000001,0.0,0.0,11.018813637066007,21.936317655811674,0.8814173059999292,20.010942783595194
"{""XGBoost"": 0.2, ""LightGBM"": 0.0, ""CatBoost"": 0.8, ""MLP"": 0.0, ""LSTM"": 0.0}",0.2,0.0,0.8,0.0,0.0,11.021875445218184,21.789877613422306,0.8829952638399303,20.4220186754013
"{""XGBoost"": 0.1, ""LightGBM"": 0.2, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.1,0.2,0.7000000000000001,0.0,0.0,11.02476075418789,21.688945611098486,0.8840766991107495,20.300702635136794
"{""XGBoost"": 0.2, ""LightGBM"": 0.05, ""CatBoost"": 0.75, ""MLP"": 0.0, ""LSTM"": 0.0}",0.2,0.05,0.75,0.0,0.0,11.027625320232756,21.743354705769594,0.8834943570071316,20.450061935924648
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.15000000000000002,0.15000000000000002,0.7000000000000001,0.0,0.0,11.031055464269336,21.69485816540102,0.8840134875331591,20.3912945784867
"{""XGBoost"": 0.05, ""LightGBM"": 0.25, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.05,0.25,0.7000000000000001,0.0,0.0,11.031125064806332,21.68991768185789,0.8840663078101891,20.226822657365158
"{""XGBoost"": 0.05, ""LightGBM"": 0.1, ""CatBoost"": 0.8, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.1,0.8,0.05,0.0,11.037003314872083,21.781767139904524,0.8830823489739204,20.228115062895004
"{""XGBoost"": 0.0, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.8, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.15000000000000002,0.8,0.05,0.0,11.040368409795953,21.782911350650316,0.8830700651270172,20.142104844451627
"{""XGBoost"": 0.05, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.75, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.15000000000000002,0.75,0.05,0.0,11.042571389624396,21.73577243974017,0.8835755977141921,20.264501536399273
"{""XGBoost"": 0.1, ""LightGBM"": 0.05, ""CatBoost"": 0.8, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.05,0.8,0.05,0.0,11.043732004746913,21.787478261240352,0.8830210299426726,20.330341304254144
"{""XGBoost"": 0.05, ""LightGBM"": 0.05, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.05,0.8500000000000001,0.05,0.0,11.044968900634885,21.838517141527404,0.8824723231367335,20.210965716427395
"{""XGBoost"": 0.0, ""LightGBM"": 0.30000000000000004, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.0,0.30000000000000004,0.7000000000000001,0.0,0.0,11.046033187908703,21.697773452375642,0.883982313631478,20.167536112061978
"{""XGBoost"": 0.0, ""LightGBM"": 0.1, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.1,0.8500000000000001,0.05,0.0,11.046053148628618,21.837269041660775,0.8824857564742821,20.117924001913945
"{""XGBoost"": 0.1, ""LightGBM"": 0.1, ""CatBoost"": 0.75, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.1,0.75,0.05,0.0,11.046747268951323,21.739095516672002,0.8835399958673962,20.360236994429716
"{""XGBoost"": 0.2, ""LightGBM"": 0.1, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.0, ""LSTM"": 0.0}",0.2,0.1,0.7000000000000001,0.0,0.0,11.04784769983338,21.707649719230517,0.8838766730774181,20.49841234887129
"{""XGBoost"": 0.0, ""LightGBM"": 0.0, ""CatBoost"": 1.0, ""MLP"": 0.0, ""LSTM"": 0.0}",0.0,0.0,1.0,0.0,0.0,11.049189975387728,22.016025737053535,0.8805539731828745,20.05115863712134
"{""XGBoost"": 0.0, ""LightGBM"": 0.2, ""CatBoost"": 0.75, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.2,0.75,0.05,0.0,11.050238335281696,21.739319438326728,0.8835375966828375,20.188286614763246
"{""XGBoost"": 0.1, ""LightGBM"": 0.0, ""CatBoost"": 0.8500000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.0,0.8500000000000001,0.05,0.0,11.052023975966927,21.84660200360593,0.8823852869210341,20.31530502400144
"{""XGBoost"": 0.25, ""LightGBM"": 0.0, ""CatBoost"": 0.75, ""MLP"": 0.0, ""LSTM"": 0.0}",0.25,0.0,0.75,0.0,0.0,11.055265042837343,21.765378349876954,0.8832582224887883,20.57096230355815
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.0, ""CatBoost"": 0.8, ""MLP"": 0.05, ""LSTM"": 0.0}",0.15000000000000002,0.0,0.8,0.05,0.0,11.058270776665488,21.800039326828735,0.8828861080332743,20.440664667812992
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.05, ""CatBoost"": 0.75, ""MLP"": 0.05, ""LSTM"": 0.0}",0.15000000000000002,0.05,0.75,0.05,0.0,11.059324538851413,21.74928552008253,0.8834307911424494,20.468099129485438
"{""XGBoost"": 0.1, ""LightGBM"": 0.15000000000000002, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.1,0.15000000000000002,0.7000000000000001,0.05,0.0,11.059902371742997,21.701525609985637,0.8839421846952048,20.408233412582106
"{""XGBoost"": 0.05, ""LightGBM"": 0.2, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.2,0.7000000000000001,0.05,0.0,11.060350249313267,21.70060142913597,0.8839520693575491,20.322353674301457
"{""XGBoost"": 0.0, ""LightGBM"": 0.05, ""CatBoost"": 0.9, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.05,0.9,0.05,0.0,11.062945382286022,21.902312355191352,0.8817846707246318,20.110851707396566
"{""XGBoost"": 0.05, ""LightGBM"": 0.0, ""CatBoost"": 0.9, ""MLP"": 0.05, ""LSTM"": 0.0}",0.05,0.0,0.9,0.05,0.0,11.064949224583104,21.905938856014686,0.8817455202026316,20.211901257317937
"{""XGBoost"": 0.1, ""LightGBM"": 0.25, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.0}",0.1,0.25,0.65,0.0,0.0,11.065278565302963,21.66890714928517,0.8842908037152176,20.387597121054178
"{""XGBoost"": 0.15000000000000002, ""LightGBM"": 0.2, ""CatBoost"": 0.65, ""MLP"": 0.0, ""LSTM"": 0.0}",0.15000000000000002,0.2,0.65,0.0,0.0,11.069284762973346,21.67241765987,0.884253309322079,20.474612702962695
"{""XGBoost"": 0.0, ""LightGBM"": 0.25, ""CatBoost"": 0.7000000000000001, ""MLP"": 0.05, ""LSTM"": 0.0}",0.0,0.25,0.7000000000000001,0.05,0.0,11.069585467972258,21.706558165490815,0.8838883511417428,20.248530537964847
