n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,gamma,cv_mae_mean,cv_mae_std,cv_rmse_mean,cv_r2_mean,cv_smape_mean
500,6,0.03,0.9,0.8,5,0.0,3.0,0.0,11.666868227180219,0.17225961304439902,24.292953800856083,0.8723126156377973,22.884808746492585
300,6,0.05,0.9,0.8,3,0.0,1.0,0.0,11.704630359289958,0.2508194809463348,25.89220849368603,0.8490668832992735,22.64351603012031
500,5,0.03,0.8,0.8,3,0.0,3.0,0.0,12.042237041447992,0.11057956602838385,24.718566054220883,0.8669789617457724,23.734217183436034
300,4,0.05,0.8,0.8,3,0.0,1.0,0.0,12.444919058422277,0.29566797158881003,24.46529872022785,0.8720919952187893,24.773113840305452
500,4,0.03,0.8,0.6,3,0.1,3.0,0.0,12.726219857860974,0.22663229861454226,24.145139215748888,0.8763930031816006,25.087462180497734
700,4,0.02,0.8,0.8,5,0.1,5.0,0.0,12.736755896617963,0.26773233561384624,24.30758620816393,0.8746302756071674,25.42524660798291
