datetime,price,predicted_price,abs_error,error,ape_pct
2026-03-03 10:00:00,483.04,193.21072,289.8292761230469,-289.8292761230469,60.001092150346956
2026-03-03 06:45:00,483.0,274.60257,208.39743041992188,-208.39743041992188,43.14646583611951
2026-03-03 09:30:00,400.01,201.32845,198.68155456542968,-198.68155456542968,49.66914678851484
2026-03-03 06:15:00,284.93,103.655655,181.27434509277344,-181.27434509277344,63.62065926949315
2026-03-03 08:00:00,390.0,244.80804,145.19195556640625,-145.19195556640625,37.22870646003056
2026-03-12 18:45:00,76.72,218.54846,141.8284619140625,141.8284619140625,184.8650417953755
2026-03-12 18:30:00,196.76,68.458176,128.3018243408203,-128.3018243408203,65.20726961208966
2026-03-03 07:00:00,250.01,366.12064,116.11063598632813,116.11063598632813,46.442396512901155
2026-03-02 18:45:00,286.67,170.58478,116.08522216796877,-116.08522216796877,40.49437393624203
2026-03-03 01:00:00,186.77,84.67555,102.09444763183595,-102.09444763183595,54.66319381335547
2026-03-03 15:45:00,250.0,149.30032,100.69967651367188,-100.69967651367188,40.27987044434927
2026-03-03 16:15:00,307.17,208.99377,98.17622558593752,-98.17622558593752,31.96152790517376
2026-03-12 22:00:00,155.58,57.69935,97.88065155029298,-97.88065155029298,62.913389202441884
2026-03-03 03:45:00,178.9,81.64078,97.25922241210938,-97.25922241210938,54.36513240271551
2026-03-05 21:00:00,192.87,98.59631,94.2736865234375,-94.2736865234375,48.87939339173722
2026-03-03 16:00:00,250.07,156.17207,93.89792663574218,-93.89792663574218,37.5486568801758
2026-03-03 07:15:00,325.03,231.72498,93.30502441406247,-93.30502441406247,28.70658835399705
2026-03-02 21:30:00,188.88,95.985214,92.89478576660156,-92.89478576660156,49.181906646962354
2026-03-03 07:30:00,387.01,295.64542,91.36458374023437,-91.36458374023437,23.607809489200868
2026-03-03 18:00:00,328.8,239.72464,89.07536010742189,-89.07536010742189,27.09104617898766
2026-03-10 18:45:00,186.53,97.51517,89.01483276367188,-89.01483276367188,47.721456219620066
2026-03-10 18:30:00,81.81,169.91557,88.10557312011719,88.10557312011719,107.69535758851438
2026-03-03 05:15:00,191.56,105.77701,85.78299194335938,-85.78299194335938,44.78126513653515
2026-03-03 08:15:00,390.0,305.42374,84.57626342773438,-84.57626342773438,21.68622133612107
2026-03-03 15:30:00,171.63,89.98452,81.6454800415039,-81.6454800415039,47.57063425146977
2026-03-05 01:00:00,130.13,49.13365,80.99634826660156,-80.99634826660156,62.24264016304861
2026-03-03 18:45:00,229.43,150.09192,79.3380810546875,-79.3380810546875,34.58051724224484
2026-03-06 19:15:00,247.25,168.75398,78.49601745605469,-78.49601745605469,31.747630794167193
2026-03-03 13:15:00,149.43,71.757904,77.67209594726563,-77.67209594726563,51.97891683562636
2026-03-03 05:30:00,99.58,176.21207,76.63206665039063,76.63206665039063,76.95527804864216
2026-03-09 21:00:00,158.61,83.76736,74.84264312744142,-74.84264312744142,47.18658511794689
2026-03-03 16:45:00,370.57,296.00653,74.56346923828124,-74.56346923828124,20.121291264017145
2026-03-06 20:00:00,240.43,167.17902,73.25098388671876,-73.25098388671876,30.466657065279783
2026-03-03 17:00:00,354.62,281.60834,73.01166259765625,-73.01166259765625,20.58870407528318
2026-03-06 18:45:00,251.42,179.2125,72.20750610351561,-72.20750610351561,28.719873445357123
2026-03-03 09:15:00,250.0,178.26488,71.73512268066406,-71.73512268066406,28.694048957489432
2026-03-03 17:15:00,361.06,290.71942,70.34057861328125,-70.34057861328125,19.48168681617027
2026-03-08 17:00:00,73.14,143.38661,70.24661193847656,70.24661193847656,96.04404016685282
2026-03-03 10:30:00,328.8,258.72897,70.07102661132814,-70.07102661132814,21.31113941551604
2026-03-04 22:00:00,149.91,80.17619,69.73380676269531,-69.73380676269531,46.517114467029664
2026-03-13 00:00:00,100.71,31.129288,69.58071228027343,-69.58071228027343,69.09017137262607
2026-03-10 17:30:00,107.94,175.37192,67.43191772460938,67.43191772460938,62.47166675921133
2026-03-02 09:00:00,178.06,111.979385,66.08061462402344,-66.08061462402344,37.11143112035782
2026-03-09 08:15:00,146.9,82.839035,64.06096496582032,-64.06096496582032,43.608553117586645
2026-03-06 19:00:00,230.12,166.24803,63.87196838378907,-63.87196838378907,27.755939555983694
2026-03-08 18:00:00,123.9,187.72104,63.82103881835937,63.82103881835937,51.510119695930726
2026-03-04 15:45:00,88.59,25.185295,63.404704895019535,-63.404704895019535,71.57094951948305
2026-03-01 13:30:00,84.28,22.27472,62.00528076171875,-62.00528076171875,73.5705743070871
2026-03-02 20:00:00,216.69,155.28914,61.400861206054685,-61.400861206054685,28.335807338915785
2026-03-06 08:00:00,212.19,151.96089,60.229108276367185,-60.229108276367185,28.384517645752393
