iterations,learning_rate,depth,l2_leaf_reg,subsample,cv_mae_mean,cv_mae_std,cv_rmse_mean,cv_r2_mean,cv_smape_mean
500,0.03,5,5.0,0.8,13.475110719236241,2.2466589190683735,25.85422679870751,0.8993494553443169,13.921683130633719
500,0.03,6,5.0,0.8,14.14261172132309,2.201294769698401,27.54048792790346,0.885588375340952,14.476525520164598
700,0.02,6,7.0,0.8,14.18781200236018,2.2348691898374224,27.763990548418025,0.8831946198384727,14.391229855864983
300,0.05,6,3.0,0.8,14.452064604209918,2.157680854611437,27.24352607383757,0.8874133892128043,14.815650794839557
500,0.03,8,5.0,0.9,15.938309495857267,2.5808656040974327,29.840776376260923,0.8657986674996069,16.33288065403644
300,0.05,8,3.0,0.9,16.306051939409105,2.1688227820462647,30.04946389450298,0.8639333866533301,16.847818772887653
