datetime,price,predicted_price,abs_error,error,ape_pct
2026-03-03 10:00:00,333.2425,142.91622135957786,190.32627864042215,-190.32627864042215,57.113446835048855
2026-03-03 16:00:00,313.22249999999997,145.2697218398959,167.95277816010406,-167.95277816010406,53.620917278897565
2026-03-03 06:00:00,291.075,168.46426248400743,122.61073751599255,-122.61073751599255,42.1234173648573
2026-03-03 11:00:00,100.44,215.63728905515455,115.19728905515456,115.19728905515456,114.69264029094799
2026-03-03 13:00:00,144.79250000000002,78.36984735709603,66.42265264290398,-66.42265264290398,45.87437345453683
2026-03-05 00:00:00,47.39,111.6762900467203,64.2862900467203,64.2862900467203,135.65370054902573
2026-03-03 17:00:00,336.1225,272.44485072706954,63.677649272930466,-63.677649272930466,18.944774325873073
2026-03-03 19:00:00,151.4275,210.00555760660512,58.578057606605114,58.578057606605114,38.68389639911254
2026-03-03 09:00:00,273.5425,222.9677735247932,50.57472647520683,-50.57472647520683,18.4888002011822
2026-03-03 12:00:00,57.2225,103.3195826288063,46.097082628806305,46.097082628806305,80.55761601333418
2026-03-02 18:00:00,200.4275,154.71899764066137,45.70850235933864,-45.70850235933864,22.80550430020012
2026-03-09 20:00:00,137.725,181.33417155494183,43.60917155494184,43.60917155494184,31.66394716885269
2026-03-04 22:00:00,142.1425,99.45504095033642,42.68745904966359,-42.68745904966359,30.031453470530668
2026-03-01 11:00:00,30.0,71.14085052574723,41.140850525747226,41.140850525747226,137.13616384795196
2026-03-03 20:00:00,102.065,142.01591902552178,39.950919025521785,39.950919025521785,39.142623459653706
2026-03-05 01:00:00,114.1475,74.41840542539465,39.72909457460534,-39.72909457460534,34.80504980534383
2026-03-08 17:00:00,141.06,101.52767553468627,39.532324465313735,-39.532324465313735,28.025183741005172
2026-03-12 23:00:00,19.94,59.46811160564816,39.528111605648164,39.528111605648164,198.23525387811245
2026-03-09 09:00:00,78.255,117.51895883001552,39.263958830015525,39.263958830015525,50.1743764976957
2026-03-06 19:00:00,231.485,192.24111448719532,39.243885512804695,-39.243885512804695,16.95310078116236
2026-03-07 17:00:00,158.17,118.93848728288842,39.23151271711157,-39.23151271711157,24.803383997646666
2026-03-02 16:00:00,92.4325,130.77209997503428,38.339599975034275,38.339599975034275,41.4784838236004
2026-03-13 19:00:00,30.735,67.51678275184258,36.781782751842584,36.781782751842584,119.673927298205
2026-03-12 22:00:00,83.575,47.105376389642025,36.46962361035798,-36.46962361035798,43.637000507314355
2026-03-04 12:00:00,24.705,58.39633550087231,33.69133550087231,33.69133550087231,136.37455631300043
2026-03-03 14:00:00,93.17,126.2857126872116,33.1157126872116,33.1157126872116,35.543321167520006
2026-03-09 18:00:00,180.6675,148.60345766814143,32.06404233185856,-32.06404233185856,17.747542947338694
2026-03-03 18:00:00,256.525,224.7030599338991,31.821940066100865,-31.821940066100865,12.40500533751128
2026-03-08 09:00:00,53.760000000000005,83.98984963005437,30.22984963005436,30.22984963005436,56.23111805755799
2026-03-10 09:00:00,85.42,115.6158885058281,30.195888505828094,30.195888505828094,35.34990418207569
2026-03-02 07:00:00,94.6925,122.78616875940645,28.093668759406455,28.093668759406455,29.668314241068
2026-03-10 08:00:00,127.07,155.0461139125518,27.976113912551796,27.976113912551796,22.0163010091987
2026-03-10 12:00:00,67.675,39.82461506726065,27.850384932739345,-27.850384932739345,41.153135605774644
2026-03-02 19:00:00,189.23,216.8987001948685,27.668700194868507,27.668700194868507,14.621730195344929
2026-03-12 19:00:00,67.045,94.59669932187303,27.55169932187303,27.55169932187303,41.09433799825438
2026-03-03 01:00:00,131.5575,105.26522374886918,26.29227625113083,-26.29227625113083,19.985387417119476
2026-03-10 07:00:00,143.54,118.0231445677756,25.51685543222439,-25.51685543222439,17.776825452456553
2026-03-02 20:00:00,147.145,171.73844264916673,24.593442649166718,24.593442649166718,16.71374663225339
2026-03-02 23:00:00,106.1525,130.69670491738563,24.544204917385628,24.544204917385628,23.121645449866158
2026-03-03 04:00:00,99.92,124.26756340483338,24.34756340483338,24.34756340483338,24.367056806608097
2026-03-13 21:00:00,45.3475,22.369632450141896,22.9778675498581,-22.9778675498581,50.67063684470309
2026-03-13 00:00:00,40.684999999999995,17.941969389515588,22.743030610484407,-22.743030610484407,55.90028278599382
2026-03-07 14:00:00,54.8325,32.13311234221359,22.69938765778641,-22.69938765778641,41.397687947493786
2026-03-04 06:00:00,114.895,137.39129601503845,22.496296015038453,22.496296015038453,19.579873640488895
2026-03-02 22:00:00,143.06,120.70196260768506,22.35803739231494,-22.35803739231494,15.6284336893825
2026-03-11 19:00:00,69.53999999999999,91.85057941737423,22.310579417374242,22.310579417374242,32.08308757052541
2026-03-01 14:00:00,18.83,41.05674342680814,22.22674342680814,22.22674342680814,118.03899228050037
2026-03-07 18:00:00,196.6225,174.4154006497446,22.20709935025539,-22.20709935025539,11.294281802597654
2026-03-08 00:00:00,156.6175,134.91671439923937,21.70078560076064,-21.70078560076064,13.855913587052216
2026-03-01 08:00:00,75.85,97.23707429976906,21.38707429976907,21.38707429976907,28.196537927229652
