datetime,price,predicted_price,abs_error,error,ape_pct
2026-03-30 08:30:00,847.02,367.92108,479.09891845703123,-479.09891845703123,56.56288138313174
2026-03-30 07:45:00,704.17,449.14517,255.02482788085933,-255.02482788085933,36.21637211450298
2026-03-28 18:15:00,370.18,140.13588,230.04412048339844,-230.04412048339844,62.14385430384135
2026-03-30 23:30:00,342.37,155.77377,186.59622680664063,-186.59622680664063,54.5013366421203
2026-03-30 19:30:00,158.27,338.9325,180.6624951171875,180.6624951171875,114.1482870889648
2026-03-28 18:30:00,139.0,318.69464,179.69464111328125,179.69464111328125,129.27671929533386
2026-03-30 06:45:00,260.3,84.50931,175.7906921386719,-175.7906921386719,67.53388070047372
2026-03-30 07:30:00,484.83,327.91937,156.91062744140623,-156.91062744140623,32.364050722472975
2026-03-30 20:00:00,154.32,300.38943,146.06943481445313,146.06943481445313,94.65359892944346
2026-03-30 19:45:00,373.01,231.21074,141.7992608642578,-141.7992608642578,38.01486836388009
2026-03-30 09:00:00,462.94,329.6316,133.308408203125,-133.308408203125,28.79604439347746
2026-03-30 19:15:00,290.0,157.07289,132.92710876464844,-132.92710876464844,45.83693389871693
2026-03-23 07:15:00,166.93,44.335064,122.59493606567383,-122.59493606567383,73.44092453798872
2026-03-30 07:15:00,325.07,206.57312,118.4968798828125,-118.4968798828125,36.452726956743234
2026-03-30 07:00:00,167.58,283.05103,115.47102539062499,115.47102539062499,68.90501533689869
2026-03-22 20:15:00,72.69,185.33284,112.64283996582031,112.64283996582031,154.9633215245386
2026-03-30 08:45:00,373.01,481.5714,108.56141113281251,108.56141113281251,29.104155610243946
2026-03-23 07:00:00,36.81,140.38364,103.57363647460937,103.57363647460937,281.3736312438823
2026-03-30 22:00:00,377.85,274.8705,102.9794860839844,-102.9794860839844,27.25406531995335
2026-03-23 06:45:00,174.28,71.49741,102.7825863647461,-102.7825863647461,58.97554841346718
2026-03-30 23:15:00,166.31,257.57327,91.26327270507812,91.26327270507812,54.87539664260967
2026-03-30 17:30:00,12.54,100.563576,88.02357574462891,88.02357574462891,701.942334331783
2026-03-29 22:30:00,105.61,188.43767,82.82766784667969,82.82766784667969,78.42786389773795
2026-03-24 18:45:00,112.53,191.92728,79.39727661132812,79.39727661132812,70.55654128300249
2026-03-30 10:00:00,150.57,229.5036,78.93360107421876,78.93360107421876,52.42319223616049
2026-03-18 05:45:00,24.26,102.99117,78.73117279052734,78.73117279052734,324.5307895516052
2026-03-24 20:00:00,25.72,104.24527,78.52526977539063,78.52526977539063,305.3081909887586
2026-03-31 07:30:00,110.21,188.63203,78.42203430175782,78.42203430175782,71.15691279392858
2026-03-28 20:00:00,300.01,224.68646,75.32353759765624,-75.32353759765624,25.107008881899322
2026-03-29 08:00:00,179.5,105.911514,73.58848571777344,-73.58848571777344,40.99637064501935
2026-03-29 23:15:00,132.56,204.31122,71.75121826171875,71.75121826171875,54.127351931536836
2026-03-24 17:45:00,131.03,60.612873,70.41712692260742,-70.41712692260742,53.74122444111668
2026-03-27 10:00:00,50.06,120.33621,70.27621215820312,70.27621215820312,140.38396075582006
2026-03-28 22:00:00,187.48,257.17545,69.69544555664064,69.69544555664064,37.17486941801363
2026-03-29 08:15:00,105.3,174.27919,68.97919006347657,68.97919006347657,65.50730238214962
2026-03-29 22:15:00,147.69,216.46254,68.77253967285156,68.77253967285156,46.56546767363863
2026-03-30 09:30:00,183.97,252.57936,68.60936096191406,68.60936096191406,37.2937764793044
2026-03-28 23:30:00,188.94,120.67212,68.267880859375,-68.267880859375,36.13204218167385
2026-03-28 17:45:00,188.97,121.25353,67.71646759033203,-67.71646759033203,35.834506658192815
2026-03-28 22:15:00,132.89,199.94,67.05000244140626,67.05000244140626,50.45526520946167
2026-03-28 21:00:00,300.07,233.3843,66.68570739746093,-66.68570739746093,22.223383602235177
2026-03-23 19:45:00,291.94,228.4251,63.51490539550781,-63.51490539550781,21.756150297302977
2026-03-30 08:00:00,315.91,379.30603,63.396030273437475,63.396030273437475,20.067750331664072
2026-03-22 20:00:00,149.9,86.65306,63.24693908691407,-63.24693908691407,42.192754279510694
2026-03-30 10:15:00,134.65,197.47658,62.82657775878906,62.82657775878906,46.65917362955612
2026-03-24 07:15:00,51.17,113.76432,62.594320373535155,62.594320373535155,122.32620510117862
2026-03-24 01:00:00,136.99,74.91321,62.07679199218751,-62.07679199218751,45.31483432297187
2026-03-29 20:00:00,102.69,164.56113,61.87112670898438,61.87112670898438,60.25039059935775
2026-03-30 20:15:00,269.85,208.22116,61.62883911132815,-61.62883911132815,22.83818376244073
2026-03-23 08:00:00,213.97,153.33875,60.6312548828125,-60.6312548828125,28.336334345678903
