loss,mae,val_loss,val_mae,learning_rate
0.2656964063644409,0.31337469816207886,0.11582475155591965,0.21653300523757935,0.0005000000237487257
0.16675017774105072,0.23683011531829834,0.10649885982275009,0.1967683881521225,0.0005000000237487257
0.14487133920192719,0.214885875582695,0.09807652235031128,0.18114785850048065,0.0005000000237487257
0.1391288787126541,0.20486851036548615,0.095660001039505,0.1779519021511078,0.0005000000237487257
0.12759415805339813,0.19738377630710602,0.09371708333492279,0.17038629949092865,0.0005000000237487257
0.12286867946386337,0.18917140364646912,0.09499672800302505,0.16762205958366394,0.0005000000237487257
0.12290563434362411,0.18580931425094604,0.0922008603811264,0.17049647867679596,0.0005000000237487257
0.11956492811441422,0.18259862065315247,0.09278253465890884,0.16695377230644226,0.0005000000237487257
0.1156216636300087,0.179641991853714,0.09332358092069626,0.1701788753271103,0.0005000000237487257
0.11386765539646149,0.17851275205612183,0.08944873511791229,0.16578038036823273,0.0005000000237487257
0.11359617859125137,0.1777379810810089,0.09119685739278793,0.1655907928943634,0.0005000000237487257
0.1091817319393158,0.1755514144897461,0.09033448249101639,0.16470901668071747,0.0005000000237487257
0.10806002467870712,0.17507974803447723,0.09351051598787308,0.16757407784461975,0.0005000000237487257
0.11281296610832214,0.17578920722007751,0.09144852310419083,0.16519813239574432,0.0005000000237487257
0.10455933213233948,0.17141567170619965,0.09031662344932556,0.16298404335975647,0.0005000000237487257
0.10688161849975586,0.1718985140323639,0.09305817633867264,0.17211584746837616,0.0002500000118743628
0.09729145467281342,0.16958272457122803,0.09307283908128738,0.17296232283115387,0.0002500000118743628
0.09570743888616562,0.16750158369541168,0.09268847852945328,0.17037944495677948,0.0002500000118743628
0.09786831587553024,0.16890780627727509,0.08716680854558945,0.16857390105724335,0.0002500000118743628
0.0965854823589325,0.16756421327590942,0.08923616260290146,0.1703096330165863,0.0002500000118743628
0.09088611602783203,0.16709110140800476,0.08918247371912003,0.1683061122894287,0.0002500000118743628
0.09093979001045227,0.16483180224895477,0.08770830184221268,0.16749225556850433,0.0002500000118743628
0.09236413985490799,0.16505981981754303,0.08832148462533951,0.16665522754192352,0.0002500000118743628
0.0879487469792366,0.16412706673145294,0.09206820279359818,0.1662420779466629,0.0002500000118743628
0.08623968809843063,0.16516295075416565,0.09119649976491928,0.17663362622261047,0.0001250000059371814
0.07983764261007309,0.16235502064228058,0.09207116812467575,0.17386937141418457,0.0001250000059371814
0.08130042254924774,0.16198591887950897,0.09307419508695602,0.17632454633712769,0.0001250000059371814
0.07510662823915482,0.16064497828483582,0.09168402850627899,0.17536985874176025,0.0001250000059371814
0.0774516686797142,0.16123005747795105,0.09227969497442245,0.17804007232189178,0.0001250000059371814
0.08073001354932785,0.16076244413852692,0.09410389512777328,0.17962361872196198,6.25000029685907e-05
0.0783444419503212,0.1614585965871811,0.09307581931352615,0.17772674560546875,6.25000029685907e-05
0.07899350672960281,0.16037659347057343,0.09284790605306625,0.1798158586025238,6.25000029685907e-05
0.07300744205713272,0.15955768525600433,0.09268249571323395,0.17929498851299286,6.25000029685907e-05
0.07590078562498093,0.15955109894275665,0.09311136603355408,0.18149536848068237,6.25000029685907e-05
