loss,mae,val_loss,val_mae,learning_rate
0.4633956849575043,0.4633956849575043,0.467045396566391,0.467045396566391,0.0003000000142492354
0.3247564136981964,0.3247564136981964,0.40187737345695496,0.40187737345695496,0.0003000000142492354
0.2679663300514221,0.2679663300514221,0.3699508309364319,0.3699508309364319,0.0003000000142492354
0.24236305058002472,0.24236305058002472,0.3463628590106964,0.3463628590106964,0.0003000000142492354
0.23071299493312836,0.23071299493312836,0.34126368165016174,0.34126368165016174,0.0003000000142492354
0.22176465392112732,0.22176465392112732,0.32485058903694153,0.32485058903694153,0.0003000000142492354
0.21345646679401398,0.21345646679401398,0.3190820813179016,0.3190820813179016,0.0003000000142492354
0.21186335384845734,0.21186335384845734,0.34679898619651794,0.34679898619651794,0.0003000000142492354
0.20858414471149445,0.20858414471149445,0.34658944606781006,0.34658944606781006,0.0003000000142492354
0.2023208886384964,0.2023208886384964,0.30791130661964417,0.30791130661964417,0.0003000000142492354
0.20505619049072266,0.20505619049072266,0.3310079276561737,0.3310079276561737,0.0003000000142492354
0.19852091372013092,0.19852091372013092,0.30700409412384033,0.30700409412384033,0.0003000000142492354
0.20125630497932434,0.20125630497932434,0.3228031098842621,0.3228031098842621,0.0003000000142492354
0.19596697390079498,0.19596697390079498,0.32440853118896484,0.32440853118896484,0.0003000000142492354
0.19443157315254211,0.19443157315254211,0.29123929142951965,0.29123929142951965,0.0003000000142492354
0.19491440057754517,0.19491440057754517,0.3159688711166382,0.3159688711166382,0.0003000000142492354
0.18955527245998383,0.18955527245998383,0.28893154859542847,0.28893154859542847,0.0003000000142492354
0.18885020911693573,0.18885020911693573,0.33500295877456665,0.33500295877456665,0.0003000000142492354
0.1881846785545349,0.1881846785545349,0.31357547640800476,0.31357547640800476,0.0003000000142492354
0.18292978405952454,0.18292978405952454,0.31531065702438354,0.31531065702438354,0.0003000000142492354
0.1870833933353424,0.1870833933353424,0.306745707988739,0.306745707988739,0.0003000000142492354
0.18565523624420166,0.18565523624420166,0.3036949038505554,0.3036949038505554,0.0001500000071246177
0.17475338280200958,0.17475338280200958,0.30897727608680725,0.30897727608680725,0.0001500000071246177
0.16850483417510986,0.16850483417510986,0.3089354634284973,0.3089354634284973,0.0001500000071246177
0.16498203575611115,0.16498203575611115,0.3087017834186554,0.3087017834186554,0.0001500000071246177
0.1654304563999176,0.1654304563999176,0.3034651577472687,0.3034651577472687,7.500000356230885e-05
0.16221898794174194,0.16221898794174194,0.3034229874610901,0.3034229874610901,7.500000356230885e-05
0.16130240261554718,0.16130240261554718,0.3025677502155304,0.3025677502155304,7.500000356230885e-05
0.15895341336727142,0.15895341336727142,0.30667245388031006,0.30667245388031006,7.500000356230885e-05
