loss,mae,val_loss,val_mae,learning_rate
0.4084961414337158,0.4084961414337158,0.2823610305786133,0.2823610305786133,0.0003000000142492354
0.27492135763168335,0.27492135763168335,0.22640979290008545,0.22640979290008545,0.0003000000142492354
0.21404552459716797,0.21404552459716797,0.1740681231021881,0.1740681231021881,0.0003000000142492354
0.1828353852033615,0.1828353852033615,0.15729227662086487,0.15729227662086487,0.0003000000142492354
0.16528362035751343,0.16528362035751343,0.14502671360969543,0.14502671360969543,0.0003000000142492354
0.15637211501598358,0.15637211501598358,0.14057369530200958,0.14057369530200958,0.0003000000142492354
0.15500286221504211,0.15500286221504211,0.13346216082572937,0.13346216082572937,0.0003000000142492354
0.150638148188591,0.150638148188591,0.13347338140010834,0.13347338140010834,0.0003000000142492354
0.14828607439994812,0.14828607439994812,0.12855859100818634,0.12855859100818634,0.0003000000142492354
0.14123763144016266,0.14123763144016266,0.1230381429195404,0.1230381429195404,0.0003000000142492354
0.13673238456249237,0.13673238456249237,0.1189722940325737,0.1189722940325737,0.0003000000142492354
0.1359330415725708,0.1359330415725708,0.11555778235197067,0.11555778235197067,0.0003000000142492354
0.13513152301311493,0.13513152301311493,0.10441102087497711,0.10441102087497711,0.0003000000142492354
0.1290724128484726,0.1290724128484726,0.10365964472293854,0.10365964472293854,0.0003000000142492354
0.1256949007511139,0.1256949007511139,0.10237658768892288,0.10237658768892288,0.0003000000142492354
0.12406489998102188,0.12406489998102188,0.10111496597528458,0.10111496597528458,0.0003000000142492354
0.12305006384849548,0.12305006384849548,0.1071784719824791,0.1071784719824791,0.0003000000142492354
0.1255960762500763,0.1255960762500763,0.10720385611057281,0.10720385611057281,0.0003000000142492354
0.12400401383638382,0.12400401383638382,0.10489451140165329,0.10489451140165329,0.0003000000142492354
0.12922672927379608,0.12922672927379608,0.10421080887317657,0.10421080887317657,0.0003000000142492354
0.1468566358089447,0.1468566358089447,0.10213539749383926,0.10213539749383926,0.0001500000071246177
0.12550683319568634,0.12550683319568634,0.09951401501893997,0.09951401501893997,0.0001500000071246177
0.11319940537214279,0.11319940537214279,0.09620014578104019,0.09620014578104019,0.0001500000071246177
0.1060187891125679,0.1060187891125679,0.09255987405776978,0.09255987405776978,0.0001500000071246177
0.10152855515480042,0.10152855515480042,0.08627452701330185,0.08627452701330185,0.0001500000071246177
0.09891849011182785,0.09891849011182785,0.08682388812303543,0.08682388812303543,0.0001500000071246177
0.0968492403626442,0.0968492403626442,0.0856877863407135,0.0856877863407135,0.0001500000071246177
0.09447143971920013,0.09447143971920013,0.08287282288074493,0.08287282288074493,0.0001500000071246177
0.09322648495435715,0.09322648495435715,0.0878542959690094,0.0878542959690094,0.0001500000071246177
0.09090059995651245,0.09090059995651245,0.08337905257940292,0.08337905257940292,0.0001500000071246177
0.08984652161598206,0.08984652161598206,0.08358129858970642,0.08358129858970642,0.0001500000071246177
0.08884414285421371,0.08884414285421371,0.08319036662578583,0.08319036662578583,0.0001500000071246177
0.08825653791427612,0.08825653791427612,0.07959195226430893,0.07959195226430893,7.500000356230885e-05
0.0865088701248169,0.0865088701248169,0.07863686233758926,0.07863686233758926,7.500000356230885e-05
